"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °F (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
5189,10/25/18 06:53:28 AM,3161.7,3345.1,59.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,10/25/18 07:23:28 AM,3161.1,3343.9,59.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,10/25/18 07:53:28 AM,3161.7,3345.1,59.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,10/25/18 08:23:28 AM,3159.0,3343.3,59.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,10/25/18 08:53:28 AM,3159.0,3342.7,59.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,10/25/18 09:23:28 AM,3156.8,3341.0,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,10/25/18 09:53:28 AM,3156.3,3341.0,59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,10/25/18 10:23:28 AM,3157.9,3340.4,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,10/25/18 10:53:28 AM,3155.7,3339.2,59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,10/25/18 11:23:28 AM,3156.3,3339.8,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,10/25/18 11:53:28 AM,3155.2,3339.8,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,10/25/18 12:23:28 PM,3156.3,3340.4,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,10/25/18 12:53:28 PM,3157.9,3341.0,59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,10/25/18 01:23:28 PM,3155.2,3337.5,59.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,10/25/18 01:53:28 PM,3156.3,3339.2,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,10/25/18 02:23:28 PM,3155.2,3339.8,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,10/25/18 02:53:28 PM,3157.9,3341.0,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,10/25/18 03:23:28 PM,3157.9,3342.2,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,10/25/18 03:53:28 PM,3159.5,3341.6,59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,10/25/18 04:23:28 PM,3159.5,3342.7,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,10/25/18 04:53:28 PM,3160.6,3343.3,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,10/25/18 05:23:28 PM,3159.5,3343.9,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,10/25/18 05:53:28 PM,3159.0,3342.7,59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,10/25/18 06:23:28 PM,3159.5,3342.7,59.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,10/25/18 06:53:28 PM,3156.8,3341.6,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,10/25/18 07:23:28 PM,3159.5,3343.9,59.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,10/25/18 07:53:28 PM,3160.6,3343.3,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,10/25/18 08:23:28 PM,3159.0,3343.3,59.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,10/25/18 08:53:28 PM,3157.9,3341.6,59.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,10/25/18 09:23:28 PM,3158.4,3341.6,59.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,10/25/18 09:53:28 PM,3158.4,3341.0,59.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,10/25/18 10:23:28 PM,3158.4,3341.6,59.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,10/25/18 10:53:28 PM,3156.8,3341.0,59.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,10/25/18 11:23:28 PM,3157.9,3340.4,59.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,10/25/18 11:53:28 PM,3156.8,3340.4,59.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,10/26/18 12:23:28 AM,3155.7,3339.8,59.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,10/26/18 12:53:28 AM,3155.7,3338.7,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,10/26/18 01:23:28 AM,3155.7,3339.2,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,10/26/18 01:53:28 AM,3154.7,3338.1,59.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,10/26/18 02:23:28 AM,3154.7,3338.7,59.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,10/26/18 02:53:28 AM,3154.7,3338.1,59.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,10/26/18 03:23:28 AM,3154.7,3338.1,59.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,10/26/18 03:53:28 AM,3153.0,3336.3,59.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,10/26/18 04:23:28 AM,3150.9,3335.1,59.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,10/26/18 04:53:28 AM,3150.9,3335.1,59.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,10/26/18 05:23:28 AM,3152.0,3335.7,59.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,10/26/18 05:53:28 AM,3150.9,3334.0,59.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,10/26/18 06:23:28 AM,3149.3,3332.8,59.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,10/26/18 06:53:28 AM,3148.2,3331.6,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,10/26/18 07:23:28 AM,3148.2,3331.6,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,10/26/18 07:53:28 AM,3148.7,3332.2,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,10/26/18 08:23:28 AM,3148.2,3331.6,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,10/26/18 08:53:28 AM,3148.2,3331.6,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,10/26/18 09:23:28 AM,3147.1,3331.0,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,10/26/18 09:53:28 AM,3147.1,3329.9,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,10/26/18 10:23:28 AM,3148.7,3331.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,10/26/18 10:53:28 AM,3148.2,3331.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,10/26/18 11:23:28 AM,3148.7,3330.5,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,10/26/18 11:53:28 AM,3148.2,3331.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,10/26/18 12:23:28 PM,3149.8,3332.2,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,10/26/18 12:53:28 PM,3148.2,3331.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,10/26/18 01:23:28 PM,3148.2,3331.0,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,10/26/18 01:53:28 PM,3148.7,3331.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,10/26/18 02:23:28 PM,3149.3,3331.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,10/26/18 02:53:28 PM,3147.7,3330.5,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,10/26/18 03:23:28 PM,3148.7,3331.0,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,10/26/18 03:53:28 PM,3149.8,3332.8,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,10/26/18 04:23:28 PM,3149.8,3332.8,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,10/26/18 04:53:28 PM,3148.2,3330.5,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,10/26/18 05:23:28 PM,3148.2,3331.0,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,10/26/18 05:53:28 PM,3148.2,3331.0,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,10/26/18 06:23:28 PM,3147.7,3330.5,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,10/26/18 06:53:28 PM,3138.5,3321.1,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,10/26/18 07:23:28 PM,3135.8,3318.2,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,10/26/18 07:53:28 PM,3131.0,3313.5,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,10/26/18 08:23:28 PM,3122.4,3304.1,59.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,10/26/18 08:53:28 PM,3118.6,3301.1,59.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,10/26/18 09:23:28 PM,3119.7,3300.6,59.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,10/26/18 09:53:28 PM,3114.9,3297.0,59.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,10/26/18 10:23:28 PM,3114.9,3296.4,59.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,10/26/18 10:53:28 PM,3111.1,3292.3,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,10/26/18 11:23:28 PM,3111.1,3291.7,59.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,10/26/18 11:53:28 PM,3111.1,3291.7,59.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,10/27/18 12:23:28 AM,3110.0,3291.2,59.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,10/27/18 12:53:28 AM,3108.9,3289.4,59.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,10/27/18 01:23:28 AM,3111.6,3291.7,59.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,10/27/18 01:53:28 AM,3111.6,3291.7,59.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,10/27/18 02:23:28 AM,3113.8,3294.7,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,10/27/18 02:53:28 AM,3113.8,3294.7,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,10/27/18 03:23:28 AM,3114.9,3295.9,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,10/27/18 03:53:28 AM,3113.8,3294.7,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,10/27/18 04:23:28 AM,3112.7,3293.5,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,10/27/18 04:53:28 AM,3111.1,3291.7,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,10/27/18 05:23:28 AM,3111.1,3291.7,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,10/27/18 05:53:28 AM,3111.1,3291.7,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,10/27/18 06:23:28 AM,3111.1,3292.3,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,10/27/18 06:53:28 AM,3112.7,3293.5,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,10/27/18 07:23:28 AM,3113.8,3295.3,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,10/27/18 07:53:28 AM,3114.9,3295.9,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,10/27/18 08:23:28 AM,3112.7,3292.9,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,10/27/18 08:53:28 AM,3110.0,3291.2,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,10/27/18 09:23:28 AM,3110.0,3290.6,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,10/27/18 09:53:28 AM,3111.1,3291.2,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,10/27/18 10:23:28 AM,3111.1,3292.9,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,10/27/18 10:53:28 AM,3111.1,3292.3,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,10/27/18 11:23:28 AM,3112.7,3293.5,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,10/27/18 11:53:28 AM,3113.8,3294.1,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,10/27/18 12:23:28 PM,3113.8,3295.3,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,10/27/18 12:53:28 PM,3114.3,3294.7,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,10/27/18 01:23:28 PM,3115.4,3295.9,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,10/27/18 01:53:28 PM,3114.3,3296.4,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,10/27/18 02:23:28 PM,3117.0,3298.2,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,10/27/18 02:53:28 PM,3117.0,3298.2,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,10/27/18 03:23:28 PM,3120.8,3301.1,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,10/27/18 03:53:28 PM,3119.2,3300.0,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,10/27/18 04:23:28 PM,3119.2,3300.6,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,10/27/18 04:53:28 PM,3121.8,3301.7,59.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,10/27/18 05:23:28 PM,3120.8,3301.1,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,10/27/18 05:53:28 PM,3120.8,3301.7,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,10/27/18 06:23:28 PM,3121.8,3302.3,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,10/27/18 06:53:28 PM,3120.8,3301.1,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,10/27/18 07:23:28 PM,3119.7,3300.0,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,10/27/18 07:53:28 PM,3119.7,3300.0,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,10/27/18 08:23:28 PM,3118.6,3298.2,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,10/27/18 08:53:28 PM,3118.6,3298.8,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,10/27/18 09:23:28 PM,3116.5,3297.6,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,10/27/18 09:53:28 PM,3117.5,3298.2,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,10/27/18 10:23:28 PM,3117.0,3297.0,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,10/27/18 10:53:28 PM,3117.0,3297.6,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,10/27/18 11:23:28 PM,3115.9,3295.9,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,10/27/18 11:53:28 PM,3115.9,3297.0,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,10/28/18 12:23:28 AM,3115.9,3296.4,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,10/28/18 12:53:28 AM,3114.3,3295.3,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,10/28/18 01:23:28 AM,3117.0,3297.6,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,10/28/18 01:53:28 AM,3115.9,3295.3,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,10/28/18 02:23:28 AM,3115.4,3296.4,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,10/28/18 02:53:28 AM,3114.9,3295.3,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,10/28/18 03:23:28 AM,3114.9,3295.3,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,10/28/18 03:53:28 AM,3114.9,3295.3,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,10/28/18 04:23:28 AM,3115.9,3296.4,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,10/28/18 04:53:28 AM,3115.9,3296.4,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,10/28/18 05:23:28 AM,3114.3,3295.3,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,10/28/18 05:53:28 AM,3114.9,3295.3,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,10/28/18 06:23:28 AM,3115.9,3296.4,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,10/28/18 06:53:28 AM,3115.9,3295.9,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,10/28/18 07:23:28 AM,3117.5,3297.6,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,10/28/18 07:53:28 AM,3117.0,3297.0,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,10/28/18 08:23:28 AM,3115.9,3297.0,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,10/28/18 08:53:28 AM,3117.5,3297.0,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,10/28/18 09:23:28 AM,3117.5,3297.6,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,10/28/18 09:53:28 AM,3117.5,3297.6,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,10/28/18 10:23:28 AM,3117.5,3299.4,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,10/28/18 10:53:28 AM,3117.5,3298.8,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,10/28/18 11:23:28 AM,3118.6,3298.8,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,10/28/18 11:53:28 AM,3120.8,3300.6,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,10/28/18 12:23:28 PM,3120.8,3301.7,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,10/28/18 12:53:28 PM,3120.8,3301.7,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,10/28/18 01:23:28 PM,3124.0,3304.1,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,10/28/18 01:53:28 PM,3122.9,3304.1,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,10/28/18 02:23:28 PM,3125.1,3305.2,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,10/28/18 02:53:28 PM,3126.1,3306.4,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,10/28/18 03:23:28 PM,3123.5,3305.8,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,10/28/18 03:53:28 PM,3126.1,3307.6,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,10/28/18 04:23:28 PM,3127.8,3308.2,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,10/28/18 04:53:28 PM,3127.8,3308.8,59.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,10/28/18 05:23:28 PM,3127.2,3308.2,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,10/28/18 05:53:28 PM,3129.4,3309.4,59.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,10/28/18 06:23:28 PM,3127.8,3308.8,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,10/28/18 06:53:28 PM,3128.8,3309.9,59.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,10/28/18 07:23:28 PM,3128.8,3308.8,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,10/28/18 07:53:28 PM,3127.2,3308.8,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,10/28/18 08:23:28 PM,3126.7,3308.8,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,10/28/18 08:53:28 PM,3127.8,3308.8,59.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,10/28/18 09:23:28 PM,3128.8,3308.8,59.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,10/28/18 09:53:28 PM,3126.7,3308.2,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,10/28/18 10:23:28 PM,3126.7,3307.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,10/28/18 10:53:28 PM,3126.7,3307.6,59.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,10/28/18 11:23:28 PM,3125.6,3306.4,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,10/28/18 11:53:28 PM,3124.0,3304.7,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,10/29/18 12:23:28 AM,3126.7,3307.6,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,10/29/18 12:53:28 AM,3126.1,3307.0,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,10/29/18 01:23:28 AM,3126.7,3306.4,59.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,10/29/18 01:53:28 AM,3125.1,3306.4,59.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,10/29/18 02:23:28 AM,3125.1,3305.2,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,10/29/18 02:53:28 AM,3125.6,3306.4,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,10/29/18 03:23:28 AM,3125.1,3305.2,59.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,10/29/18 03:53:28 AM,3125.1,3305.2,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,10/29/18 04:23:28 AM,3124.5,3304.7,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,10/29/18 04:53:28 AM,3124.0,3304.1,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,10/29/18 05:23:28 AM,3125.6,3305.2,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,10/29/18 05:53:28 AM,3124.5,3304.7,59.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,10/29/18 06:23:28 AM,3121.8,3302.9,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,10/29/18 06:53:28 AM,3122.9,3304.7,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,10/29/18 07:23:28 AM,3121.8,3302.9,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,10/29/18 07:53:28 AM,3123.5,3303.5,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,10/29/18 08:23:28 AM,3123.5,3304.1,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,10/29/18 08:53:28 AM,3124.0,3303.5,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,10/29/18 09:23:28 AM,3122.9,3302.9,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,10/29/18 09:53:28 AM,3123.5,3303.5,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,10/29/18 10:23:28 AM,3123.5,3304.1,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,10/29/18 10:53:28 AM,3122.9,3302.9,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,10/29/18 11:23:28 AM,3124.5,3304.7,59.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,10/29/18 11:53:28 AM,3124.5,3305.2,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,10/29/18 12:23:28 PM,3125.6,3305.8,59.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,10/29/18 12:53:28 PM,3125.6,3306.4,59.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
