"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966, SEN S/N: 20370966)"
1045,01/31/30 06:06:22 AM,5174.5,5841.6,11.58
1046,01/31/30 06:36:22 AM,5172.0,5837.7,11.55
1047,01/31/30 07:06:22 AM,5169.5,5837.7,11.55
1048,01/31/30 07:36:22 AM,5172.0,5837.7,11.58
1049,01/31/30 08:06:22 AM,5167.7,5836.5,11.57
1050,01/31/30 08:36:22 AM,5162.1,5831.5,11.54
1051,01/31/30 09:06:22 AM,5160.3,5828.2,11.53
1052,01/31/30 09:36:22 AM,5157.2,5827.0,11.53
1053,01/31/30 10:06:22 AM,5157.2,5825.4,11.53
1054,01/31/30 10:36:22 AM,5157.2,5824.8,11.53
1055,01/31/30 11:06:22 AM,5155.3,5823.7,11.53
1056,01/31/30 11:36:22 AM,5152.8,5820.3,11.52
1057,01/31/30 12:06:22 PM,5152.2,5821.5,11.54
1058,01/31/30 12:36:22 PM,5149.8,5818.1,11.52
1059,01/31/30 01:06:22 PM,5144.8,5813.7,11.49
1060,01/31/30 01:36:22 PM,5144.8,5815.3,11.52
1061,01/31/30 02:06:22 PM,5144.8,5812.5,11.51
1062,01/31/30 02:36:22 PM,5142.4,5810.9,11.51
1063,01/31/30 03:06:22 PM,5139.9,5810.3,11.51
1064,01/31/30 03:36:22 PM,5142.4,5810.3,11.52
1065,01/31/30 04:06:22 PM,5139.9,5807.0,11.49
1066,01/31/30 04:36:22 PM,5135.0,5803.6,11.48
1067,01/31/30 05:06:22 PM,5135.0,5803.6,11.48
1068,01/31/30 05:36:22 PM,5135.0,5802.5,11.48
1069,01/31/30 06:06:22 PM,5130.6,5798.1,11.47
1070,01/31/30 06:36:22 PM,5130.0,5798.1,11.48
1071,01/31/30 07:06:22 PM,5130.0,5797.5,11.47
1072,01/31/30 07:36:22 PM,5127.6,5795.8,11.47
1073,01/31/30 08:06:22 PM,5125.1,5793.0,11.46
1074,01/31/30 08:36:22 PM,5122.6,5792.5,11.46
1075,01/31/30 09:06:22 PM,5119.5,5789.7,11.45
1076,01/31/30 09:36:22 PM,5117.7,5787.5,11.44
1077,01/31/30 10:06:22 PM,5115.8,5784.7,11.41
1078,01/31/30 10:36:22 PM,5112.8,5781.9,11.42
1079,01/31/30 11:06:22 PM,5112.8,5783.0,11.44
1080,01/31/30 11:36:22 PM,5112.8,5781.4,11.42
1081,02/01/30 12:06:22 AM,5110.3,5779.7,11.42
1082,02/01/30 12:36:22 AM,5105.4,5776.4,11.41
1083,02/01/30 01:06:22 AM,5105.4,5775.2,11.40
1084,02/01/30 01:36:22 AM,5103.5,5773.6,11.40
1085,02/01/30 02:06:22 AM,5101.1,5771.3,11.39
1086,02/01/30 02:36:22 AM,5103.5,5773.0,11.40
1087,02/01/30 03:06:22 AM,5098.6,5768.0,11.38
1088,02/01/30 03:36:22 AM,5095.5,5766.9,11.38
1089,02/01/30 04:06:22 AM,5093.7,5764.7,11.36
1090,02/01/30 04:36:22 AM,5090.6,5761.9,11.36
1091,02/01/30 05:06:22 AM,5091.2,5760.2,11.35
1092,02/01/30 05:36:22 AM,5088.8,5758.0,11.35
1093,02/01/30 06:06:22 AM,5086.3,5755.8,11.35
1094,02/01/30 06:36:22 AM,5083.2,5755.2,11.35
1095,02/01/30 07:06:22 AM,5078.9,5750.2,11.32
1096,02/01/30 07:36:22 AM,5081.4,5751.9,11.34
1097,02/01/30 08:06:22 AM,5074.0,5745.8,11.30
1098,02/01/30 08:36:22 AM,5076.5,5748.6,11.32
1099,02/01/30 09:06:22 AM,5069.1,5742.5,11.29
1100,02/01/30 09:36:22 AM,5066.7,5737.5,11.27
1101,02/01/30 10:06:22 AM,5067.3,5740.3,11.28
1102,02/01/30 10:36:22 AM,5064.8,5737.5,11.28
1103,02/01/30 11:06:22 AM,5062.4,5734.2,11.27
1104,02/01/30 11:36:22 AM,5059.9,5732.5,11.26
1105,02/01/30 12:06:22 PM,5059.9,5733.6,11.28
1106,02/01/30 12:36:22 PM,5055.0,5729.2,11.25
1107,02/01/30 01:06:22 PM,5052.5,5725.9,11.25
1108,02/01/30 01:36:22 PM,5051.9,5725.9,11.26
1109,02/01/30 02:06:22 PM,226.9,234.5,10.33
1110,02/01/30 02:36:22 PM,94.3,164.9,10.27
1111,02/01/30 03:06:22 PM,4542.9,5210.1,10.88
1112,02/01/30 03:36:22 PM,4550.6,5209.1,10.70
1113,02/01/30 04:06:22 PM,4586.2,5239.2,10.79
1114,02/01/30 04:36:22 PM,4658.8,5311.6,11.10
1115,02/01/30 05:06:22 PM,4695.8,5351.6,11.40
1116,02/01/30 05:36:22 PM,4650.4,5307.8,10.97
1117,02/01/30 06:06:22 PM,4657.0,5315.4,11.04
1118,02/01/30 06:36:22 PM,4663.6,5323.5,11.11
1119,02/01/30 07:06:22 PM,4646.9,5307.8,11.00
1120,02/01/30 07:36:22 PM,4659.4,5321.9,11.11
1121,02/01/30 08:06:22 PM,4663.6,5324.6,11.11
1122,02/01/30 08:36:22 PM,4662.4,5323.5,11.13
1123,02/01/30 09:06:22 PM,4659.4,5323.5,11.13
1124,02/01/30 09:36:22 PM,4661.8,5324.6,11.11
1125,02/01/30 10:06:22 PM,4660.0,5326.2,11.15
1126,02/01/30 10:36:22 PM,4662.4,5327.8,11.14
1127,02/01/30 11:06:22 PM,4653.4,5321.3,11.10
1128,02/01/30 11:36:22 PM,4661.8,5325.1,11.10
1129,02/02/30 12:06:22 AM,4660.0,5324.6,11.09
1130,02/02/30 12:36:22 AM,4655.8,5323.5,11.09
1131,02/02/30 01:06:22 AM,4660.0,5326.2,11.10
1132,02/02/30 01:36:22 AM,4686.3,5351.6,11.39
1133,02/02/30 02:06:22 AM,4645.1,5313.8,11.02
1134,02/02/30 02:36:22 AM,4654.0,5321.9,11.09
1135,02/02/30 03:06:22 AM,4657.6,5325.1,11.08
1136,02/02/30 03:36:22 AM,4655.8,5324.6,11.09
1137,02/02/30 04:06:22 AM,4660.0,5328.4,11.09
1138,02/02/30 04:36:22 AM,4660.0,5329.4,11.11
1139,02/02/30 05:06:22 AM,4660.0,5328.4,11.10
1140,02/02/30 05:36:22 AM,4658.2,5328.4,11.10
1141,02/02/30 06:06:22 AM,4660.0,5327.8,11.09
1142,02/02/30 06:36:22 AM,4658.2,5328.4,11.11
1143,02/02/30 07:06:22 AM,4655.8,5328.4,11.10
1144,02/02/30 07:36:22 AM,4654.0,5324.6,11.07
1145,02/02/30 08:06:22 AM,4647.5,5318.6,11.06
1146,02/02/30 08:36:22 AM,4645.7,5318.1,11.04
1147,02/02/30 09:06:22 AM,4640.9,5316.5,11.03
1148,02/02/30 09:36:22 AM,4647.5,5321.3,11.08
1149,02/02/30 10:06:22 AM,4647.5,5321.3,11.08
1150,02/02/30 10:36:22 AM,4649.8,5323.0,11.09
1151,02/02/30 11:06:22 AM,4655.8,5327.8,11.13
1152,02/02/30 11:36:22 AM,4649.8,5320.2,11.06
1153,02/02/30 12:06:22 PM,4651.6,5323.0,11.08
1154,02/02/30 12:36:22 PM,4651.6,5321.9,11.08
1155,02/02/30 01:06:22 PM,4655.8,5325.1,11.11
1156,02/02/30 01:36:22 PM,4655.8,5326.2,11.10
1157,02/02/30 02:06:22 PM,4655.8,5323.0,11.09
1158,02/02/30 02:36:22 PM,4657.6,5325.1,11.10
1159,02/02/30 03:06:22 PM,4660.0,5326.7,11.11
1160,02/02/30 03:36:22 PM,4660.0,5327.8,11.13
1161,02/02/30 04:06:22 PM,4661.8,5326.2,11.11
1162,02/02/30 04:36:22 PM,4661.8,5327.8,11.11
1163,02/02/30 05:06:22 PM,4659.4,5324.6,11.09
1164,02/02/30 05:36:22 PM,4653.4,5316.5,11.03
1165,02/02/30 06:06:22 PM,4666.0,5328.4,11.14
1166,02/02/30 06:36:22 PM,4666.0,5327.8,11.14
1167,02/02/30 07:06:22 PM,4670.1,5331.6,11.17
1168,02/02/30 07:36:22 PM,4653.4,5315.4,11.02
1169,02/02/30 08:06:22 PM,4898.2,5590.3,11.02
1170,02/02/30 08:36:22 PM,4712.6,5386.9,11.04
1171,02/02/30 09:06:22 PM,4709.0,5386.9,10.69
1172,02/02/30 09:36:22 PM,4733.6,5414.6,10.71
1173,02/02/30 10:06:22 PM,4725.2,5408.0,10.47
1174,02/02/30 10:36:22 PM,4740.8,5425.4,10.47
1175,02/02/30 11:06:22 PM,4739.0,5425.4,10.37
1176,02/02/30 11:36:22 PM,4734.8,5424.3,10.25
1177,02/03/30 12:06:22 AM,4732.4,5425.4,10.20
1178,02/03/30 12:36:22 AM,4759.4,5448.3,10.33
1179,02/03/30 01:06:22 AM,4741.4,5430.9,10.18
1180,02/03/30 01:36:22 AM,4748.6,5436.8,10.24
1181,02/03/30 02:06:22 AM,4746.2,5435.7,10.22
1182,02/03/30 02:36:22 AM,4748.0,5438.5,10.25
1183,02/03/30 03:06:22 AM,4759.4,5446.6,10.36
1184,02/03/30 03:36:22 AM,4766.0,5453.7,10.43
1185,02/03/30 04:06:22 AM,4766.0,5453.2,10.41
1186,02/03/30 04:36:22 AM,4788.2,5475.5,10.62
1187,02/03/30 05:06:22 AM,4788.2,5473.8,10.62
1188,02/03/30 05:36:22 AM,4797.3,5483.1,10.70
1189,02/03/30 06:06:22 AM,4792.5,5478.8,10.66
1190,02/03/30 06:36:22 AM,4808.1,5492.9,10.78
1191,02/03/30 07:06:22 AM,4785.8,5471.7,10.60
1192,02/03/30 07:36:22 AM,4784.0,5472.2,10.60
1193,02/03/30 08:06:22 AM,4788.2,5479.3,10.60
1194,02/03/30 08:36:22 AM,4794.9,5485.8,10.56
1195,02/03/30 09:06:22 AM,4802.7,5495.7,10.49
1196,02/03/30 09:36:22 AM,4813.5,5507.7,10.46
1197,02/03/30 10:06:22 AM,4823.2,5517.5,10.46
1198,02/03/30 10:36:22 AM,4832.3,5529.5,10.43
1199,02/03/30 11:06:22 AM,4832.3,5529.5,10.36
1200,02/03/30 11:36:22 AM,4834.7,5532.8,10.32
1201,02/03/30 12:06:22 PM,4837.1,5531.7,10.28
1202,02/03/30 12:36:22 PM,4852.8,5546.5,10.40
1203,02/03/30 01:06:22 PM,4880.0,5572.7,10.62
1204,02/03/30 01:36:22 PM,4875.8,5567.8,10.58
1205,02/03/30 02:06:22 PM,4881.9,5574.4,10.66
1206,02/03/30 02:36:22 PM,4898.2,5590.8,10.81
1207,02/03/30 03:06:22 PM,4898.2,5589.2,10.81
1208,02/03/30 03:36:22 PM,4898.2,5590.8,10.83
1209,02/03/30 04:06:22 PM,4912.2,5604.0,10.95
1210,02/03/30 04:36:22 PM,4916.4,5607.3,10.98
1211,02/03/30 05:06:22 PM,4915.8,5605.7,10.97
1212,02/03/30 05:36:22 PM,4920.7,5610.0,11.01
1213,02/03/30 06:06:22 PM,4918.3,5608.9,11.02
1214,02/03/30 06:36:22 PM,201.0,219.6,10.66
1215,02/03/30 07:06:22 PM,141.0,187.1,11.30
1216,02/03/30 07:36:22 PM,134.4,183.7,12.02
1217,02/03/30 08:06:22 PM,119.1,176.5,16.31
1218,02/03/30 08:36:22 PM,142.7,188.1,19.81
1219,02/03/30 09:06:22 PM,102.2,168.8,19.33
1220,02/03/30 09:36:22 PM,83.9,161.4,19.73
1221,02/03/30 10:06:22 PM,75.7,158.0,20.00
1222,02/03/30 10:36:22 PM,70.5,156.0,20.23
1223,02/03/30 11:06:22 PM,67.0,154.7,20.44
1224,02/03/30 11:36:22 PM,64.8,153.9,20.81
1225,02/04/30 12:06:22 AM,64.0,153.5,21.46
1226,02/04/30 12:36:22 AM,73.9,157.3,23.63
1227,02/04/30 01:06:22 AM,65.7,154.2,23.55
1228,02/04/30 01:36:22 AM,61.8,152.8,23.49
1229,02/04/30 02:06:22 AM,60.9,152.3,23.48
1230,02/04/30 02:36:22 AM,60.5,152.3,23.48
1231,02/04/30 03:06:22 AM,60.1,152.1,23.49
1232,02/04/30 03:36:22 AM,60.9,152.4,23.51
1233,02/04/30 04:06:22 AM,61.4,152.6,23.54
1234,02/04/30 04:36:22 AM,62.2,152.8,23.55
1235,02/04/30 05:06:22 AM,63.1,153.2,23.57
1236,02/04/30 05:36:22 AM,63.5,153.4,23.62
1237,02/04/30 06:06:22 AM,64.0,153.7,23.63
1238,02/04/30 06:36:22 AM,64.4,153.7,23.63
1239,02/04/30 07:06:22 AM,64.4,153.9,23.66
1240,02/04/30 07:36:22 AM,64.8,153.9,23.67
1241,02/04/30 08:06:22 AM,65.3,154.0,23.69
1242,02/04/30 08:36:22 AM,65.7,154.2,23.69
1243,02/04/30 09:06:22 AM,0.0,0.0,22.10
1244,02/04/30 09:36:22 AM,0.0,0.0,19.93
1245,02/04/30 10:06:22 AM,0.0,0.0,18.65
1246,02/04/30 10:36:22 AM,0.0,0.0,17.76
1247,02/04/30 11:06:22 AM,0.0,0.0,14.47
1248,02/04/30 11:36:22 AM,0.0,0.0,13.35
1249,02/04/30 12:06:22 PM,0.0,0.0,13.31
1250,02/04/30 12:36:22 PM,0.0,0.0,13.86
1251,02/04/30 01:06:22 PM,0.0,0.0,14.43
1252,02/04/30 01:36:22 PM,0.0,0.0,16.26
1253,02/04/30 02:06:22 PM,0.0,0.0,18.53
1254,02/04/30 02:36:22 PM,0.0,0.0,19.17
1255,02/04/30 03:06:22 PM,0.0,0.0,19.41
1256,02/04/30 03:36:22 PM,0.0,0.0,19.41
1257,02/04/30 04:06:22 PM,0.0,0.0,19.27
1258,02/04/30 04:36:22 PM,0.0,0.0,19.03
1259,02/04/30 05:06:22 PM,0.0,0.0,18.74
1260,02/04/30 05:36:22 PM,0.0,0.0,18.42
1261,02/04/30 06:06:22 PM,0.0,0.0,18.08
1262,02/04/30 06:36:22 PM,0.0,0.0,17.71
1263,02/04/30 07:06:22 PM,0.0,0.0,17.55
1264,02/04/30 07:36:22 PM,0.0,0.0,16.73
1265,02/04/30 08:06:22 PM,0.0,0.0,15.04
1266,02/04/30 08:36:22 PM,0.0,0.0,13.56
1267,02/04/30 09:06:22 PM,0.0,0.0,12.19
1268,02/04/30 09:36:22 PM,0.0,0.0,12.61
1269,02/04/30 10:06:22 PM,0.0,0.0,14.43
1270,02/04/30 10:36:22 PM,0.0,0.0,15.08
1271,02/04/30 11:06:22 PM,0.0,0.0,15.36
1272,02/04/30 11:36:22 PM,0.0,0.0,15.47
1273,02/05/30 12:06:22 AM,0.0,0.0,15.42
1274,02/05/30 12:36:22 AM,0.0,0.0,15.30
1275,02/05/30 01:06:22 AM,0.0,0.0,15.14
1276,02/05/30 01:36:22 AM,0.0,0.0,14.92
1277,02/05/30 02:06:22 AM,0.0,0.0,14.70
1278,02/05/30 02:36:22 AM,0.0,0.0,14.46
1279,02/05/30 03:06:22 AM,0.0,0.0,14.21
1280,02/05/30 03:36:22 AM,0.0,0.0,13.96
1281,02/05/30 04:06:22 AM,0.0,0.0,13.73
1282,02/05/30 04:36:22 AM,0.0,0.0,13.48
1283,02/05/30 05:06:22 AM,0.0,0.0,13.25
1284,02/05/30 05:36:22 AM,0.0,0.0,13.03
1285,02/05/30 06:06:22 AM,0.0,0.0,12.80
1286,02/05/30 06:36:22 AM,0.0,0.0,12.59
1287,02/05/30 07:06:22 AM,0.0,0.0,12.37
1288,02/05/30 07:36:22 AM,0.0,0.0,12.18
1289,02/05/30 08:06:22 AM,0.0,0.0,11.98
1290,02/05/30 08:36:22 AM,0.0,0.0,11.79
1291,02/05/30 09:06:22 AM,0.0,0.0,12.23
1292,02/05/30 09:36:22 AM,0.0,0.0,15.83
1293,02/05/30 10:06:22 AM,0.0,0.0,17.57
1294,02/05/30 10:36:22 AM,0.0,0.0,18.16
1295,02/05/30 11:06:22 AM,0.0,0.0,17.77
1296,02/05/30 11:36:22 AM,0.0,0.0,17.27
1297,02/05/30 12:06:22 PM,0.0,0.0,16.71
1298,02/05/30 12:36:22 PM,0.0,0.0,16.12
1299,02/05/30 01:06:22 PM,0.0,0.0,15.60
1300,02/05/30 01:36:22 PM,0.0,0.0,15.30
1301,02/05/30 02:06:22 PM,0.0,0.0,15.01
1302,02/05/30 02:36:22 PM,0.0,0.0,14.88
1303,02/05/30 03:06:22 PM,0.0,0.0,14.72
1304,02/05/30 03:36:22 PM,0.0,0.0,15.01
1305,02/05/30 04:06:22 PM,0.0,0.0,15.68
1306,02/05/30 04:36:22 PM,0.0,0.0,15.61
1307,02/05/30 05:06:22 PM,0.0,0.0,14.92
1308,02/05/30 05:36:22 PM,0.0,0.0,14.31
1309,02/05/30 06:06:22 PM,0.0,0.0,15.99
1310,02/05/30 06:36:22 PM,0.0,0.0,15.58
1311,02/05/30 07:06:22 PM,0.0,0.0,16.77
1312,02/05/30 07:36:22 PM,0.0,0.0,18.01
1313,02/05/30 08:06:22 PM,0.0,0.0,18.16
1314,02/05/30 08:36:22 PM,0.0,0.0,18.00
1315,02/05/30 09:06:22 PM,0.0,0.0,17.26
1316,02/05/30 09:36:22 PM,0.0,0.0,16.37
1317,02/05/30 10:06:22 PM,0.0,0.0,15.55
1318,02/05/30 10:36:22 PM,0.0,0.0,14.82
1319,02/05/30 11:06:22 PM,0.0,0.0,14.15
1320,02/05/30 11:36:22 PM,0.0,0.0,13.56
1321,02/06/30 12:06:22 AM,0.0,0.0,13.06
1322,02/06/30 12:36:22 AM,0.0,0.0,12.63
1323,02/06/30 01:06:22 AM,0.0,0.0,12.29
1324,02/06/30 01:36:22 AM,0.0,0.0,11.98
1325,02/06/30 02:06:22 AM,0.0,0.0,11.71
1326,02/06/30 02:36:22 AM,0.0,0.0,11.44
1327,02/06/30 03:06:22 AM,0.0,0.0,11.14
1328,02/06/30 03:36:22 AM,0.0,0.0,10.87
1329,02/06/30 04:06:22 AM,0.0,0.0,10.65
1330,02/06/30 04:36:22 AM,0.0,0.0,10.47
1331,02/06/30 05:06:22 AM,0.0,0.0,10.27
1332,02/06/30 05:36:22 AM,0.0,0.0,10.00
1333,02/06/30 06:06:22 AM,0.0,0.0,9.81
1334,02/06/30 06:36:22 AM,0.0,0.0,9.51
1335,02/06/30 07:06:22 AM,0.0,0.0,9.20
1336,02/06/30 07:36:22 AM,0.0,0.0,8.96
1337,02/06/30 08:06:22 AM,0.0,0.0,8.74
1338,02/06/30 08:36:22 AM,0.0,0.0,8.55
1339,02/06/30 09:06:22 AM,0.0,0.0,8.42
1340,02/06/30 09:36:22 AM,0.0,0.0,8.36
1341,02/06/30 10:06:22 AM,0.0,0.0,8.47
1342,02/06/30 10:36:22 AM,0.0,0.0,8.72
1343,02/06/30 11:06:22 AM,0.0,0.0,9.10
1344,02/06/30 11:36:22 AM,0.0,0.0,10.79
1345,02/06/30 12:06:22 PM,0.0,0.0,12.89
1346,02/06/30 12:36:22 PM,0.0,0.0,13.69
1347,02/06/30 01:06:22 PM,0.0,0.0,13.83
1348,02/06/30 01:36:22 PM,0.0,0.0,13.86
1349,02/06/30 02:06:22 PM,0.0,0.0,13.89
1350,02/06/30 02:36:22 PM,0.0,0.0,17.08
1351,02/06/30 03:06:22 PM,0.0,0.0,19.08
1352,02/06/30 03:36:22 PM,0.0,0.0,20.16
1353,02/06/30 04:06:22 PM,0.0,0.0,20.82
1354,02/06/30 04:36:22 PM,0.0,0.0,21.21
1355,02/06/30 05:06:22 PM,0.0,0.0,21.45
1356,02/06/30 05:36:22 PM,0.0,0.0,21.59
1357,02/06/30 06:06:22 PM,0.0,0.0,21.67
1358,02/06/30 06:36:22 PM,0.0,0.0,21.70
1359,02/06/30 07:06:22 PM,0.0,0.0,21.69
1360,02/06/30 07:36:22 PM,0.0,0.0,21.66
1361,02/06/30 08:06:22 PM,0.0,0.0,21.72
1362,02/06/30 08:36:22 PM,0.0,0.0,21.89
1363,02/06/30 09:06:22 PM,0.0,0.0,22.02
1364,02/06/30 09:36:22 PM,0.0,0.0,22.10
1365,02/06/30 10:06:22 PM,0.0,0.0,22.16
1366,02/06/30 10:36:22 PM,0.0,0.0,22.23
1367,02/06/30 11:06:22 PM,0.0,0.0,22.28
1368,02/06/30 11:36:22 PM,0.0,0.0,22.32
1369,02/07/30 12:06:22 AM,0.0,0.0,22.35
1370,02/07/30 12:36:22 AM,0.0,0.0,22.39
1371,02/07/30 01:06:22 AM,0.0,0.0,22.41
1372,02/07/30 01:36:22 AM,0.0,0.0,22.43
1373,02/07/30 02:06:22 AM,0.0,0.0,22.45
1374,02/07/30 02:36:22 AM,0.0,0.0,22.45
1375,02/07/30 03:06:22 AM,0.0,0.0,22.46
1376,02/07/30 03:36:22 AM,0.0,0.0,22.46
1377,02/07/30 04:06:22 AM,0.0,0.0,22.46
1378,02/07/30 04:36:22 AM,0.0,0.0,22.46
1379,02/07/30 05:06:22 AM,0.0,0.0,22.47
1380,02/07/30 05:36:22 AM,0.0,0.0,22.46
1381,02/07/30 06:06:22 AM,0.0,0.0,22.46
1382,02/07/30 06:36:22 AM,0.0,0.0,22.43
1383,02/07/30 07:06:22 AM,0.0,0.0,22.45
1384,02/07/30 07:36:22 AM,0.0,0.0,22.43
1385,02/07/30 08:06:22 AM,0.0,0.0,22.43
1386,02/07/30 08:36:22 AM,0.0,0.0,22.42
1387,02/07/30 09:06:22 AM,0.0,0.0,22.43
1388,02/07/30 09:36:22 AM,0.0,0.0,22.45
1389,02/07/30 10:06:22 AM,0.0,0.0,22.47
1390,02/07/30 10:36:22 AM,0.0,0.0,22.49
1391,02/07/30 11:06:22 AM,0.0,0.0,22.52
1392,02/07/30 11:36:22 AM,0.0,0.0,22.54
1393,02/07/30 12:06:22 PM,0.0,0.0,22.56
1394,02/07/30 12:36:22 PM,0.0,0.0,22.59
1395,02/07/30 01:06:22 PM,0.0,0.0,22.60
1396,02/07/30 01:36:22 PM,0.0,0.0,22.61
1397,02/07/30 02:06:22 PM,0.0,0.0,22.59
1398,02/07/30 02:36:22 PM,0.0,0.0,22.40
1399,02/07/30 03:06:22 PM,0.0,0.0,22.33
1400,02/07/30 03:36:22 PM,0.0,0.0,22.35
1401,02/07/30 04:06:22 PM,0.0,0.0,22.37
1402,02/07/30 04:36:22 PM,0.0,0.0,22.40
1403,02/07/30 05:06:22 PM,0.0,0.0,22.42
1404,02/07/30 05:36:22 PM,0.0,0.0,22.43
1405,02/07/30 06:06:22 PM,0.0,0.0,22.45
1406,02/07/30 06:36:22 PM,0.0,0.0,22.46
1407,02/07/30 07:06:22 PM,0.0,0.0,22.46
1408,02/07/30 07:36:22 PM,0.0,0.0,22.47
1409,02/07/30 08:06:22 PM,0.0,0.0,22.48
1410,02/07/30 08:36:22 PM,0.0,0.0,22.47
1411,02/07/30 09:06:22 PM,0.0,0.0,22.48
1412,02/07/30 09:36:22 PM,0.0,0.0,22.48
1413,02/07/30 10:06:22 PM,0.0,0.0,22.48
1414,02/07/30 10:36:22 PM,0.0,0.0,22.48
1415,02/07/30 11:06:22 PM,0.0,0.0,22.48
1416,02/07/30 11:36:22 PM,0.0,0.0,22.48
1417,02/08/30 12:06:22 AM,0.0,0.0,22.48
1418,02/08/30 12:36:22 AM,0.0,0.0,22.47
1419,02/08/30 01:06:22 AM,0.0,0.0,22.47
1420,02/08/30 01:36:22 AM,0.0,0.0,22.48
1421,02/08/30 02:06:22 AM,0.0,0.0,22.47
1422,02/08/30 02:36:22 AM,0.0,0.0,22.47
1423,02/08/30 03:06:22 AM,0.0,0.0,22.47
1424,02/08/30 03:36:22 AM,0.0,0.0,22.46
1425,02/08/30 04:06:22 AM,0.0,0.0,22.46
1426,02/08/30 04:36:22 AM,0.0,0.0,22.46
1427,02/08/30 05:06:22 AM,0.0,0.0,22.46
1428,02/08/30 05:36:22 AM,0.0,0.0,22.46
1429,02/08/30 06:06:22 AM,0.0,0.0,22.45
1430,02/08/30 06:36:22 AM,0.0,0.0,22.46
1431,02/08/30 07:06:22 AM,0.0,0.0,22.46
1432,02/08/30 07:36:22 AM,0.0,0.0,22.45
1433,02/08/30 08:06:22 AM,0.0,0.0,22.45
1434,02/08/30 08:36:22 AM,0.0,0.0,22.45
1435,02/08/30 09:06:22 AM,0.0,0.0,22.46
1436,02/08/30 09:36:22 AM,0.0,0.0,22.45
1437,02/08/30 10:06:22 AM,0.0,0.0,22.45
1438,02/08/30 10:36:22 AM,0.0,0.0,22.46
1439,02/08/30 11:06:22 AM,0.0,0.0,22.47
1440,02/08/30 11:36:22 AM,0.0,0.0,22.50
1441,02/08/30 12:06:22 PM,0.0,0.0,22.54
1442,02/08/30 12:36:22 PM,0.0,0.0,22.56
1443,02/08/30 01:06:22 PM,0.0,0.0,22.59
1444,02/08/30 01:36:22 PM,0.0,0.0,22.60
1445,02/08/30 02:06:22 PM,0.0,0.0,22.62
1446,02/08/30 02:36:22 PM,0.0,0.0,22.64
1447,02/08/30 03:06:22 PM,0.0,0.0,22.65
1448,02/08/30 03:36:22 PM,0.0,0.0,22.66
1449,02/08/30 04:06:22 PM,0.0,0.0,22.66
1450,02/08/30 04:36:22 PM,0.0,0.0,22.66
1451,02/08/30 05:06:22 PM,0.0,0.0,22.66
1452,02/08/30 05:36:22 PM,0.0,0.0,22.66
1453,02/08/30 06:06:22 PM,0.0,0.0,22.66
1454,02/08/30 06:36:22 PM,0.0,0.0,22.66
1455,02/08/30 07:06:22 PM,0.0,0.0,22.67
1456,02/08/30 07:36:22 PM,0.0,0.0,22.67
1457,02/08/30 08:06:22 PM,0.0,0.0,22.67
1458,02/08/30 08:36:22 PM,0.0,0.0,22.67
1459,02/08/30 09:06:22 PM,0.0,0.0,22.67
1460,02/08/30 09:36:22 PM,0.0,0.0,22.67
1461,02/08/30 10:06:22 PM,0.0,0.0,22.65
1462,02/08/30 10:36:22 PM,0.0,0.0,22.65
1463,02/08/30 11:06:22 PM,0.0,0.0,22.65
1464,02/08/30 11:36:22 PM,0.0,0.0,22.64
1465,02/09/30 12:06:22 AM,0.0,0.0,22.62
1466,02/09/30 12:36:22 AM,0.0,0.0,22.62
1467,02/09/30 01:06:22 AM,0.0,0.0,22.61
1468,02/09/30 01:36:22 AM,0.0,0.0,22.61
1469,02/09/30 02:06:22 AM,0.0,0.0,22.61
1470,02/09/30 02:36:22 AM,0.0,0.0,22.64
1471,02/09/30 03:06:22 AM,0.0,0.0,22.66
1472,02/09/30 03:36:22 AM,0.0,0.0,22.67
1473,02/09/30 04:06:22 AM,0.0,0.0,22.68
1474,02/09/30 04:36:22 AM,0.0,0.0,22.69
1475,02/09/30 05:06:22 AM,0.0,0.0,22.71
1476,02/09/30 05:36:22 AM,0.0,0.0,22.71
1477,02/09/30 06:06:22 AM,0.0,0.0,22.72
1478,02/09/30 06:36:22 AM,0.0,0.0,22.73
1479,02/09/30 07:06:22 AM,0.0,0.0,22.73
1480,02/09/30 07:36:22 AM,0.0,0.0,22.73
1481,02/09/30 08:06:22 AM,0.0,0.0,22.73
1482,02/09/30 08:36:22 AM,0.0,0.0,22.74
1483,02/09/30 09:06:22 AM,0.0,0.0,22.74
1484,02/09/30 09:36:22 AM,0.0,0.0,22.74
1485,02/09/30 10:06:22 AM,0.0,0.0,22.74
1486,02/09/30 10:36:22 AM,0.0,0.0,22.77
1487,02/09/30 11:06:22 AM,0.0,0.0,22.78
1488,02/09/30 11:36:22 AM,0.0,0.0,22.69
1489,02/09/30 12:06:22 PM,0.0,0.0,22.53
1490,02/09/30 12:36:22 PM,0.0,0.0,22.41
1491,02/09/30 01:06:22 PM,0.0,0.0,22.30
1492,02/09/30 01:36:22 PM,0.0,0.0,22.22
1493,02/09/30 02:06:22 PM,0.0,0.0,22.16
1494,02/09/30 02:36:22 PM,0.0,0.0,22.14
1495,02/09/30 03:06:22 PM,0.0,0.0,22.11
