"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966, SEN S/N: 20370966)"
1965,10/24/19 12:06:22 PM,7650.8,8410.0,15.81
1966,10/24/19 12:36:22 PM,7655.2,8413.7,15.87
1967,10/24/19 01:06:22 PM,7643.5,8399.6,15.83
1968,10/24/19 01:36:22 PM,7642.1,8404.8,15.87
1969,10/24/19 02:06:22 PM,7630.4,8389.3,15.84
1970,10/24/19 02:36:22 PM,7630.4,8394.4,15.85
1971,10/24/19 03:06:22 PM,7628.9,8393.0,15.87
1972,10/24/19 03:36:22 PM,7630.4,8394.4,15.91
1973,10/24/19 04:06:22 PM,7626.0,8386.3,15.90
1974,10/24/19 04:36:22 PM,7628.9,8393.0,15.96
1975,10/24/19 05:06:22 PM,7617.2,8378.2,15.87
1976,10/24/19 05:36:22 PM,7615.8,8381.9,15.91
1977,10/24/19 06:06:22 PM,7617.2,8378.2,15.92
1978,10/24/19 06:36:22 PM,7595.4,8353.9,15.81
1979,10/24/19 07:06:22 PM,7602.6,8364.9,15.90
1980,10/24/19 07:36:22 PM,7595.4,8359.0,15.86
1981,10/24/19 08:06:22 PM,7608.5,8374.5,15.97
1982,10/24/19 08:36:22 PM,7598.3,8362.0,15.91
1983,10/24/19 09:06:22 PM,7605.6,8370.1,15.96
1984,10/24/19 09:36:22 PM,7598.3,8355.4,15.90
1985,10/24/19 10:06:22 PM,7593.9,8354.6,15.92
1986,10/24/19 10:36:22 PM,7576.4,8334.8,15.83
1987,10/24/19 11:06:22 PM,7559.7,8320.8,15.79
1988,10/24/19 11:36:22 PM,7586.6,8347.3,15.96
1989,10/25/19 12:06:22 AM,7580.8,8342.1,15.94
1990,10/25/19 12:36:22 AM,7537.9,8298.1,15.77
1991,10/25/19 01:06:22 AM,7568.4,8332.6,15.96
1992,10/25/19 01:36:22 AM,7551.0,8312.0,15.87
1993,10/25/19 02:06:22 AM,7561.2,8323.8,15.96
1994,10/25/19 02:36:22 AM,7532.1,8290.8,15.81
1995,10/25/19 03:06:22 AM,7552.4,8311.3,15.93
1996,10/25/19 03:36:22 AM,7542.3,8304.7,15.91
1997,10/25/19 04:06:22 AM,7519.0,8284.2,15.83
1998,10/25/19 04:36:22 AM,7533.6,8296.7,15.92
1999,10/25/19 05:06:22 AM,7518.3,8278.4,15.86
2000,10/25/19 05:36:22 AM,7516.9,8281.3,15.90
2001,10/25/19 06:06:22 AM,7486.5,8249.2,15.77
2002,10/25/19 06:36:22 AM,7495.1,8261.6,15.86
2003,10/25/19 07:06:22 AM,7484.3,8250.7,15.83
2004,10/25/19 07:36:22 AM,7475.6,8244.1,15.84
2005,10/25/19 08:06:22 AM,7475.6,8241.9,15.85
2006,10/25/19 08:36:22 AM,7475.6,8247.8,15.90
2007,10/25/19 09:06:22 AM,7466.9,8233.2,15.83
2008,10/25/19 09:36:22 AM,7459.0,8226.0,15.83
2009,10/25/19 10:06:22 AM,7441.7,8207.1,15.75
2010,10/25/19 10:36:22 AM,7516.1,8271.8,16.18
2011,10/25/19 11:06:22 AM,7513.2,8241.2,15.85
