"Plot Title: MSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate, SEN S/N: 20370967)","High Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate, SEN S/N: 20370967)","Temp, °C (LGR S/N: 20370967_duplicate_duplicate, SEN S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)"
352,07/16/18 05:59:04 PM,5921.3,5981.1,20.44,,,,,,,,
353,07/16/18 06:29:04 PM,5919.2,5979.1,20.44,,,,,,,,
354,07/16/18 06:59:04 PM,5919.2,5979.7,20.44,,,,,,,,
355,07/16/18 07:29:04 PM,5924.0,5979.7,20.45,,,,,,,,
356,07/16/18 07:59:04 PM,5919.9,5979.7,20.45,,,,,,,,
357,07/16/18 08:29:04 PM,5924.0,5982.4,20.45,,,,,,,,
358,07/16/18 08:59:04 PM,5928.8,5987.0,20.42,,,,,,,,
359,07/16/18 09:29:04 PM,6001.9,6058.6,20.41,,,,,,,,
360,07/16/18 09:59:04 PM,6042.8,6101.8,20.42,,,,,,,,
361,07/16/18 10:29:04 PM,6049.7,6109.1,20.45,,,,,,,,
362,07/16/18 10:59:04 PM,6055.9,6112.4,20.47,,,,,,,,
363,07/16/18 11:29:04 PM,6054.5,6114.4,20.48,,,,,,,,
364,07/16/18 11:59:04 PM,6057.3,6113.8,20.48,,,,,,,,
365,07/17/18 12:29:04 AM,6058.7,6115.1,20.49,,,,,,,,
366,07/17/18 12:59:04 AM,6060.8,6115.8,20.49,,,,,,,,
367,07/17/18 01:29:04 AM,6058.7,6117.1,20.51,,,,,,,,
368,07/17/18 01:59:04 AM,6058.7,6117.1,20.52,,,,,,,,
369,07/17/18 02:29:04 AM,6057.3,6118.4,20.53,,,,,,,,
370,07/17/18 02:59:04 AM,6062.2,6118.4,20.53,,,,,,,,
371,07/17/18 03:29:04 AM,6062.2,6119.1,20.54,,,,,,,,
372,07/17/18 03:59:04 AM,6060.8,6119.1,20.54,,,,,,,,
373,07/17/18 04:29:04 AM,6060.8,6119.8,20.55,,,,,,,,
374,07/17/18 04:59:04 AM,6062.2,6119.8,20.55,,,,,,,,
375,07/17/18 05:29:04 AM,6062.2,6119.8,20.56,,,,,,,,
376,07/17/18 05:59:04 AM,6068.4,6121.1,20.56,,,,,,,,
377,07/17/18 06:29:04 AM,6064.9,6121.1,20.58,,,,,,,,
378,07/17/18 06:59:04 AM,6066.3,6121.7,20.58,,,,,,,,
379,07/17/18 07:29:04 AM,6064.9,6121.7,20.53,,,,,,,,
380,07/17/18 07:59:04 AM,6237.2,6291.3,20.48,,,,,,,,
381,07/17/18 08:29:04 AM,6249.1,6305.4,20.47,,,,,,,,
382,07/17/18 08:59:04 AM,6247.7,6304.1,20.54,,,,,,,,
383,07/17/18 09:29:04 AM,6244.2,6303.4,20.58,,,,,,,,
384,07/17/18 09:59:04 AM,6247.7,6304.1,20.61,,,,,,,,
385,07/17/18 10:29:04 AM,6244.9,6300.7,20.62,,,,,,,,
386,07/17/18 10:59:04 AM,6241.4,6300.1,20.63,,,,,,,,
387,07/17/18 11:29:04 AM,6240.0,6300.1,20.65,,,,,,,,
388,07/17/18 11:59:04 AM,6243.5,6299.4,20.66,,,,,,,,
389,07/17/18 12:29:04 PM,6243.5,6300.7,20.67,,,,,,,,
390,07/17/18 12:59:04 PM,6244.9,6300.7,20.68,,,,,,,,
391,07/17/18 01:29:04 PM,6247.7,6301.4,20.69,,,,,,,,
392,07/17/18 01:59:04 PM,6246.3,6302.1,20.70,,,,,,,,
393,07/17/18 02:29:04 PM,6247.7,6304.1,20.70,,,,,,,,
394,07/17/18 02:59:04 PM,6247.7,6303.4,20.71,,,,,,,,
395,07/17/18 03:29:04 PM,6249.1,6304.8,20.73,,,,,,,,
396,07/17/18 03:59:04 PM,6249.8,6302.7,20.71,,,,,,,,
397,07/17/18 04:29:04 PM,6329.3,6393.4,20.81,,,,,,,,
398,07/17/18 04:59:04 PM,6329.3,6391.4,20.80,,,,,,,,
399,07/17/18 05:29:04 PM,6320.8,6380.0,20.77,,,,,,,,
400,07/17/18 05:59:04 PM,6305.3,6366.5,20.77,,,,,,,,
401,07/17/18 06:29:04 PM,6299.7,6361.8,20.76,,,,,,,,
402,07/17/18 06:59:04 PM,6303.9,6361.8,20.77,,,,,,,,
403,07/17/18 07:29:04 PM,6299.7,6361.1,20.76,,,,,,,,
404,07/17/18 07:59:04 PM,6305.3,6361.8,20.77,,,,,,,,
405,07/17/18 08:29:04 PM,6303.9,6361.1,20.77,,,,,,,,
406,07/17/18 08:59:04 PM,6302.5,6361.8,20.78,,,,,,,,
407,07/17/18 09:29:04 PM,6302.5,6363.1,20.78,,,,,,,,
408,07/17/18 09:59:04 PM,6302.5,6361.8,20.78,,,,,,,,
409,07/17/18 10:29:04 PM,6306.8,6363.1,20.78,,,,,,,,
410,07/17/18 10:59:04 PM,6302.5,6363.1,20.80,,,,,,,,
411,07/17/18 11:29:04 PM,6306.8,6361.8,20.80,,,,,,,,
412,07/17/18 11:59:04 PM,6306.8,6363.8,20.81,,,,,,,,
413,07/18/18 12:29:04 AM,6305.3,6363.8,20.82,,,,,,,,
414,07/18/18 12:59:04 AM,6306.8,6365.2,20.83,,,,,,,,
415,07/18/18 01:29:04 AM,6308.9,6365.2,20.83,,,,,,,,
416,07/18/18 01:59:04 AM,6306.8,6367.2,20.84,,,,,,,,
417,07/18/18 02:29:04 AM,6308.2,6365.8,20.84,,,,,,,,
418,07/18/18 02:59:04 AM,6310.3,6367.9,20.85,,,,,,,,
419,07/18/18 03:29:04 AM,6308.9,6367.9,20.85,,,,,,,,
420,07/18/18 03:59:04 AM,6306.8,6367.9,20.88,,,,,,,,
421,07/18/18 04:29:04 AM,6308.9,6367.9,20.88,,,,,,,,
422,07/18/18 04:59:04 AM,6310.3,6367.9,20.89,,,,,,,,
423,07/18/18 05:29:04 AM,6314.5,6367.2,20.89,,,,,,,,
424,07/18/18 05:59:04 AM,6308.9,6366.5,20.90,,,,,,,,
425,07/18/18 06:29:04 AM,6313.1,6366.5,20.91,,,,,,,,
426,07/18/18 06:59:04 AM,6311.7,6367.9,20.91,,,,,,,,
427,07/18/18 07:29:04 AM,6311.7,6369.2,20.92,,,,,,,,
428,07/18/18 07:59:04 AM,6311.7,6367.9,20.92,,,,,,,,
429,07/18/18 08:29:04 AM,6315.2,6369.9,20.94,,,,,,,,
430,07/18/18 08:59:04 AM,6315.2,6368.5,20.94,,,,,,,,
431,07/18/18 09:29:04 AM,6315.2,6370.5,20.94,,,,,,,,
432,07/18/18 09:59:04 AM,6311.7,6369.9,20.95,,,,,,,,
433,07/18/18 10:29:04 AM,6313.8,6368.5,20.95,,,,,,,,
434,07/18/18 10:59:04 AM,6310.3,6366.5,20.95,,,,,,,,
435,07/18/18 11:29:04 AM,6310.3,6366.5,20.96,,,,,,,,
436,07/18/18 11:59:04 AM,6310.3,6365.8,20.95,,,,,,,,
437,07/18/18 12:29:04 PM,6308.9,6363.1,20.95,,,,,,,,
438,07/18/18 12:59:04 PM,6308.9,6364.5,20.95,,,,,,,,
439,07/18/18 01:29:04 PM,6308.9,6363.1,20.95,,,,,,,,
440,07/18/18 01:59:04 PM,6310.3,6364.5,20.96,,,,,,,,
441,07/18/18 02:29:04 PM,6308.9,6365.8,20.95,,,,,,,,
442,07/18/18 02:59:04 PM,6303.2,6362.5,20.95,,,,,,,,
443,07/18/18 03:29:04 PM,6304.6,6361.1,20.95,,,,,,,,
444,07/18/18 03:59:04 PM,6300.4,6358.4,20.95,,,,,,,,
445,07/18/18 04:29:04 PM,6303.2,6357.1,20.95,,,,,,,,
446,07/18/18 04:59:04 PM,6300.4,6356.4,20.95,,,,,,,,
447,07/18/18 05:29:04 PM,6296.9,6353.7,20.95,,,,,,,,
448,07/18/18 05:59:04 PM,6299.0,6353.7,20.94,,,,,,,,
449,07/18/18 06:29:04 PM,6295.5,6351.7,20.94,,,,,,,,
450,07/18/18 06:59:04 PM,6295.5,6349.7,20.94,,,,,,,,
451,07/18/18 07:29:04 PM,6295.5,6349.7,20.94,,,,,,,,
452,07/18/18 07:59:04 PM,6294.1,6347.7,20.92,,,,,,,,
453,07/18/18 08:29:04 PM,6295.5,6349.0,20.92,,,,,,,,
454,07/18/18 08:59:04 PM,6294.1,6347.0,20.92,,,,,,,,
455,07/18/18 09:29:04 PM,6292.7,6345.7,20.94,,,,,,,,
456,07/18/18 09:59:04 PM,6288.5,6344.3,20.92,,,,,,,,
457,07/18/18 10:29:04 PM,6289.9,6343.7,20.92,,,,,,,,
458,07/18/18 10:59:04 PM,6288.5,6342.3,20.91,,,,,,,,
459,07/18/18 11:29:04 PM,6288.5,6341.7,20.91,,,,,,,,
460,07/18/18 11:59:04 PM,6287.1,6339.6,20.91,,,,,,,,
461,07/19/18 12:29:04 AM,6284.9,6339.6,20.91,,,,,,,,
462,07/19/18 12:59:04 AM,6280.7,6334.9,20.91,,,,,,,,
463,07/19/18 01:29:04 AM,6283.5,6338.3,20.90,,,,,,,,
464,07/19/18 01:59:04 AM,6284.9,6337.0,20.90,,,,,,,,
465,07/19/18 02:29:04 AM,6283.5,6337.0,20.90,,,,,,,,
466,07/19/18 02:59:04 AM,6280.7,6336.3,20.90,,,,,,,,
467,07/19/18 03:29:04 AM,6283.5,6334.9,20.90,,,,,,,,
468,07/19/18 03:59:04 AM,6279.3,6334.9,20.90,,,,,,,,
469,07/19/18 04:29:04 AM,6277.2,6330.2,20.89,,,,,,,,
470,07/19/18 04:59:04 AM,6279.3,6332.9,20.89,,,,,,,,
471,07/19/18 05:29:04 AM,6277.9,6332.9,20.89,,,,,,,,
472,07/19/18 05:59:04 AM,6277.9,6330.9,20.89,,,,,,,,
473,07/19/18 06:29:04 AM,6275.8,6332.3,20.89,,,,,,,,
474,07/19/18 06:59:04 AM,6274.4,6329.6,20.88,,,,,,,,
475,07/19/18 07:29:04 AM,6274.4,6328.9,20.89,,,,,,,,
476,07/19/18 07:59:04 AM,6274.4,6328.9,20.88,,,,,,,,
477,07/19/18 08:29:04 AM,6276.5,6328.9,20.88,,,,,,,,
478,07/19/18 08:59:04 AM,6273.0,6327.6,20.88,,,,,,,,
479,07/19/18 09:29:04 AM,6273.0,6326.9,20.87,,,,,,,,
480,07/19/18 09:59:04 AM,6265.3,6321.5,20.87,,,,,,,,
481,07/19/18 10:29:04 AM,6270.2,6324.9,20.87,,,,,,,,
482,07/19/18 10:59:04 AM,6268.8,6323.5,20.85,,,,,,,,
483,07/19/18 11:29:04 AM,6273.0,6322.9,20.85,,,,,,,,
484,07/19/18 11:59:04 AM,6268.8,6321.5,20.85,,,,,,,,
485,07/19/18 12:29:04 PM,6267.4,6320.2,20.84,,,,,,,,
486,07/19/18 12:59:04 PM,6267.4,6318.2,20.84,,,,,,,,
487,07/19/18 01:29:04 PM,6262.5,6318.2,20.84,,,,,,,,
488,07/19/18 01:59:04 PM,6262.5,6315.5,20.84,,,,,,,,
489,07/19/18 02:29:04 PM,6262.5,6314.1,20.83,,,,,,,,
490,07/19/18 02:59:04 PM,6259.7,6313.5,20.83,,,,,,,,
491,07/19/18 03:29:04 PM,6258.2,6310.1,20.82,,,,,,,,
492,07/19/18 03:59:04 PM,6258.2,6308.8,20.81,,,,,,,,
493,07/19/18 04:29:04 PM,6254.7,6306.1,20.81,,,,,,,,
494,07/19/18 04:59:04 PM,6253.3,6306.1,20.80,,,,,,,,
495,07/19/18 05:29:04 PM,6253.3,6302.7,20.80,,,,,,,,
496,07/19/18 05:59:04 PM,6250.5,6302.7,20.78,,,,,,,,
497,07/19/18 06:29:04 PM,6249.1,6300.7,20.77,,,,,,,,
498,07/19/18 06:59:04 PM,6244.2,6298.7,20.77,,,,,,,,
499,07/19/18 07:29:04 PM,6244.2,6296.7,20.77,,,,,,,,
500,07/19/18 07:59:04 PM,6242.8,6295.4,20.76,,,,,,,,
501,07/19/18 08:29:04 PM,6242.8,6292.7,20.75,,,,,,,,
502,07/19/18 08:59:04 PM,6238.6,6292.0,20.75,,,,,,,,
503,07/19/18 09:29:04 PM,6240.0,6291.3,20.74,,,,,,,,
504,07/19/18 09:59:04 PM,6238.6,6289.3,20.73,,,,,,,,
505,07/19/18 10:29:04 PM,6233.7,6288.0,20.73,,,,,,,,
506,07/19/18 10:59:04 PM,6235.1,6286.0,20.73,,,,,,,,
507,07/19/18 11:29:04 PM,6233.7,6284.0,20.71,,,,,,,,
508,07/19/18 11:59:04 PM,6233.7,6284.0,20.71,,,,,,,,
509,07/20/18 12:29:04 AM,6229.5,6283.3,20.71,,,,,,,,
510,07/20/18 12:59:04 AM,6229.5,6281.3,20.71,,,,,,,,
511,07/20/18 01:29:04 AM,6228.1,6278.6,20.71,,,,,,,,
512,07/20/18 01:59:04 AM,6226.0,6276.6,20.71,,,,,,,,
513,07/20/18 02:29:04 AM,6224.6,6275.9,20.71,,,,,,,,
514,07/20/18 02:59:04 AM,6220.4,6272.6,20.71,,,,,,,,
515,07/20/18 03:29:04 AM,6219.7,6269.9,20.71,,,,,,,,
516,07/20/18 03:59:04 AM,6219.7,6268.6,20.70,,,,,,,,
517,07/20/18 04:29:04 AM,6215.5,6266.6,20.70,,,,,,,,
518,07/20/18 04:59:04 AM,6210.6,6264.6,20.70,,,,,,,,
519,07/20/18 05:29:04 AM,6212.0,6263.2,20.70,,,,,,,,
520,07/20/18 05:59:04 AM,6210.6,6261.2,20.69,,,,,,,,
521,07/20/18 06:29:04 AM,6210.6,6259.2,20.69,,,,,,,,
522,07/20/18 06:59:04 AM,6210.6,6257.2,20.69,,,,,,,,
523,07/20/18 07:29:04 AM,6205.0,6255.9,20.69,,,,,,,,
524,07/20/18 07:59:04 AM,6205.0,6254.5,20.68,,,,,,,,
525,07/20/18 08:29:04 AM,6200.1,6253.2,20.68,,,,,,,,
526,07/20/18 08:59:04 AM,6201.5,6251.2,20.68,,,,,,,,
527,07/20/18 09:29:04 AM,6197.3,6249.8,20.67,,,,,,,,
528,07/20/18 09:59:04 AM,6196.6,6247.8,20.67,,,,,,,,
529,07/20/18 10:29:04 AM,6195.2,6247.2,20.67,,,,,,,,
530,07/20/18 10:59:04 AM,6192.4,6245.2,20.66,,,,,,,,
531,07/20/18 11:29:04 AM,6192.4,6243.2,20.66,,,,,,,,
532,07/20/18 11:59:04 AM,6192.4,6241.8,20.65,,,,,,,,
533,07/20/18 12:29:04 PM,6187.5,6239.8,20.65,,,,,,,,
534,07/20/18 12:59:04 PM,6183.3,6235.8,20.65,,,,,,,,
535,07/20/18 01:29:04 PM,6179.8,6231.8,20.63,,,,,,,,
536,07/20/18 01:59:04 PM,6177.0,6227.1,20.63,,,,,,,,
537,07/20/18 02:29:04 PM,6169.3,6223.1,20.62,,,,,,,,
538,07/20/18 02:59:04 PM,6169.3,6219.1,20.62,,,,,,,,
539,07/20/18 03:29:04 PM,6165.8,6214.4,20.62,,,,,,,,
540,07/20/18 03:59:04 PM,6156.8,6209.1,20.61,,,,,,,,
541,07/20/18 04:29:04 PM,6156.8,6205.1,20.60,,,,,,,,
542,07/20/18 04:59:04 PM,6149.1,6201.1,20.60,,,,,,,,
543,07/20/18 05:29:04 PM,6145.6,6195.7,20.59,,,,,,,,
544,07/20/18 05:59:04 PM,6144.2,6191.7,20.59,,,,,,,,
545,07/20/18 06:29:04 PM,6135.2,6185.7,20.59,,,,,,,,
546,07/20/18 06:59:04 PM,6131.7,6181.7,20.58,,,,,,,,
547,07/20/18 07:29:04 PM,6128.2,6176.4,20.58,,,,,,,,
548,07/20/18 07:59:04 PM,6122.6,6172.4,20.58,,,,,,,,
549,07/20/18 08:29:04 PM,6119.1,6168.4,20.56,,,,,,,,
550,07/20/18 08:59:04 PM,6115.7,6164.4,20.56,,,,,,,,
551,07/20/18 09:29:04 PM,6108.0,6160.4,20.56,,,,,,,,
552,07/20/18 09:59:04 PM,6108.0,6158.4,20.55,,,,,,,,
553,07/20/18 10:29:04 PM,6106.6,6155.0,20.55,,,,,,,,
554,07/20/18 10:59:04 PM,6106.6,6156.4,20.54,,,,,,,,
555,07/20/18 11:29:04 PM,6098.3,6149.0,20.55,,,,,,,,
556,07/20/18 11:59:04 PM,6089.2,6141.7,20.55,,,,,,,,
557,07/21/18 12:29:04 AM,6078.1,6129.7,20.55,,,,,,,,
558,07/21/18 12:59:04 AM,6065.6,6117.1,20.55,,,,,,,,
559,07/21/18 01:29:04 AM,6052.5,6099.8,20.55,,,,,,,,
560,07/21/18 01:59:04 AM,6034.5,6084.5,20.55,,,,,,,,
561,07/21/18 02:29:04 AM,6022.0,6067.9,20.56,,,,,,,,
562,07/21/18 02:59:04 AM,6006.1,6056.0,20.55,,,,,,,,
563,07/21/18 03:29:04 AM,5997.8,6046.0,20.56,,,,,,,,
564,07/21/18 03:59:04 AM,5985.4,6034.7,20.56,,,,,,,,
565,07/21/18 04:29:04 AM,5975.0,6026.1,20.56,,,,,,,,
566,07/21/18 04:59:04 AM,5964.0,6016.2,20.56,,,,,,,,
567,07/21/18 05:29:04 AM,5954.3,6006.9,20.56,,,,,,,,
568,07/21/18 05:59:04 AM,5946.1,5998.9,20.56,,,,,,,,
569,07/21/18 06:29:04 AM,5941.2,5991.0,20.56,,,,,,,,
570,07/21/18 06:59:04 AM,5934.4,5983.1,20.56,,,,,,,,
571,07/21/18 07:29:04 AM,5926.1,5976.4,20.56,,,,,,,,
572,07/21/18 07:59:04 AM,5922.7,5969.2,20.56,,,,,,,,
573,07/21/18 08:29:04 AM,5911.0,5963.2,20.55,,,,,,,,
574,07/21/18 08:59:04 AM,5911.0,5959.9,20.55,,,,,,,,
575,07/21/18 09:29:04 AM,5902.7,5954.0,20.56,,,,,,,,
576,07/21/18 09:59:04 AM,5899.3,5948.7,20.55,,,,,,,,
577,07/21/18 10:29:04 AM,5894.5,5946.7,20.56,,,,,,,,
578,07/21/18 10:59:04 AM,5891.1,5944.0,20.56,,,,,,,,
579,07/21/18 11:29:04 AM,5894.5,5942.7,20.56,,,,,,,,
580,07/21/18 11:59:04 AM,5889.7,5938.8,20.56,,,,,,,,
581,07/21/18 12:29:04 PM,5886.2,5936.1,20.56,,,,,,,,
582,07/21/18 12:59:04 PM,5881.4,5934.1,20.55,,,,,,,,
583,07/21/18 01:29:04 PM,5879.4,5930.8,20.56,,,,,,,,
584,07/21/18 01:59:04 PM,5879.4,5932.2,20.56,,,,,,,,
585,07/21/18 02:29:04 PM,5882.8,5934.1,20.55,,,,,,,,
586,07/21/18 02:59:04 PM,5887.6,5938.1,20.55,,,,,,,,
587,07/21/18 03:29:04 PM,5893.1,5942.7,20.55,,,,,,,,
588,07/21/18 03:59:04 PM,5894.5,5946.7,20.54,,,,,,,,
589,07/21/18 04:29:04 PM,5902.7,5952.0,20.53,,,,,,,,
590,07/21/18 04:59:04 PM,5906.2,5959.2,20.53,,,,,,,,
591,07/21/18 05:29:04 PM,5914.4,5964.5,20.53,,,,,,,,
592,07/21/18 05:59:04 PM,5917.8,5971.1,20.52,,,,,,,,
593,07/21/18 06:29:04 PM,5924.7,5974.5,20.52,,,,,,,,
594,07/21/18 06:59:04 PM,5928.8,5979.1,20.52,,,,,,,,
595,07/21/18 07:29:04 PM,5933.0,5983.1,20.51,,,,,,,,
596,07/21/18 07:59:04 PM,5937.1,5987.0,20.51,,,,,,,,
597,07/21/18 08:29:04 PM,5940.5,5992.3,20.49,,,,,,,,
598,07/21/18 08:59:04 PM,5949.5,5997.0,20.48,,,,,,,,
599,07/21/18 09:29:04 PM,5952.3,6002.9,20.48,,,,,,,,
600,07/21/18 09:59:04 PM,5964.0,6012.9,20.47,,,,,,,,
601,07/21/18 10:29:04 PM,5972.2,6022.8,20.47,,,,,,,,
602,07/21/18 10:59:04 PM,5986.7,6032.7,20.47,,,,,,,,
603,07/21/18 11:29:04 PM,6004.0,6048.0,20.46,,,,,,,,
604,07/21/18 11:59:04 PM,6010.9,6058.6,20.45,,,,,,,,
605,07/22/18 12:29:04 AM,6013.7,6061.9,20.45,,,,,,,,
606,07/22/18 12:59:04 AM,6023.4,6069.9,20.45,,,,,,,,
607,07/22/18 01:29:04 AM,6037.9,6081.9,20.44,,,,,,,,
608,07/22/18 01:59:04 AM,6037.9,6086.5,20.44,,,,,,,,
609,07/22/18 02:29:04 AM,6039.3,6087.8,20.42,,,,,,,,
610,07/22/18 02:59:04 AM,6044.8,6092.5,20.42,,,,,,,,
611,07/22/18 03:29:04 AM,6050.4,6096.5,20.42,,,,,,,,
612,07/22/18 03:59:04 AM,6052.5,6097.8,20.42,,,,,,,,
613,07/22/18 04:29:04 AM,6053.9,6102.5,20.41,,,,,,,,
614,07/22/18 04:59:04 AM,6058.7,6105.8,20.41,,,,,,,,
615,07/22/18 05:29:04 AM,6060.8,6110.4,20.41,,,,,,,,
616,07/22/18 05:59:04 AM,6065.6,6114.4,20.40,,,,,,,,
617,07/22/18 06:29:04 AM,6069.8,6118.4,20.40,,,,,,,,
618,07/22/18 06:59:04 AM,6076.7,6122.4,20.39,,,,,,,,
619,07/22/18 07:29:04 AM,6076.7,6127.7,20.39,,,,,,,,
620,07/22/18 07:59:04 AM,6085.8,6130.4,20.39,,,,,,,,
621,07/22/18 08:29:04 AM,6087.9,6135.1,20.38,,,,,,,,
622,07/22/18 08:59:04 AM,6093.4,6139.1,20.38,,,,,,,,
623,07/22/18 09:29:04 AM,6094.1,6141.7,20.38,,,,,,,,
624,07/22/18 09:59:04 AM,6096.9,6145.0,20.37,,,,,,,,
625,07/22/18 10:29:04 AM,6100.4,6147.7,20.37,,,,,,,,
626,07/22/18 10:59:04 AM,6100.4,6151.0,20.36,,,,,,,,
627,07/22/18 11:29:04 AM,6108.0,6153.7,20.36,,,,,,,,
628,07/22/18 11:59:04 AM,6109.4,6157.0,20.36,,,,,,,,
629,07/22/18 12:29:04 PM,6112.9,6159.7,20.34,,,,,,,,
630,07/22/18 12:59:04 PM,6116.4,6161.7,20.34,,,,,,,,
631,07/22/18 01:29:04 PM,6117.8,6165.0,20.34,,,,,,,,
632,07/22/18 01:59:04 PM,6121.9,6168.4,20.33,,,,,,,,
633,07/22/18 02:29:04 PM,6120.5,6170.4,20.33,,,,,,,,
634,07/22/18 02:59:04 PM,6125.4,6173.0,20.32,,,,,,,,
635,07/22/18 03:29:04 PM,6133.1,6178.4,20.32,,,,,,,,
636,07/22/18 03:59:04 PM,6136.6,6184.4,20.31,,,,,,,,
637,07/22/18 04:29:04 PM,6140.0,6189.0,20.31,,,,,,,,
638,07/22/18 04:59:04 PM,6149.1,6194.4,20.31,,,,,,,,
639,07/22/18 05:29:04 PM,6151.9,6199.7,20.30,,,,,,,,
640,07/22/18 05:59:04 PM,6156.8,6203.7,20.30,,,,,,,,
641,07/22/18 06:29:04 PM,6160.3,6208.4,20.29,,,,,,,,
642,07/22/18 06:59:04 PM,6164.5,6210.4,20.29,,,,,,,,
643,07/22/18 07:29:04 PM,6169.3,6215.8,20.27,,,,,,,,
644,07/22/18 07:59:04 PM,6172.8,6219.8,20.27,,,,,,,,
645,07/22/18 08:29:04 PM,6175.6,6223.1,20.27,,,,,,,,
646,07/22/18 08:59:04 PM,6179.1,6227.1,20.27,,,,,,,,
647,07/22/18 09:29:04 PM,6184.7,6231.1,20.26,,,,,,,,
648,07/22/18 09:59:04 PM,6186.8,6235.8,20.25,,,,,,,,
649,07/22/18 10:29:04 PM,6193.1,6237.8,20.25,,,,,,,,
650,07/22/18 10:59:04 PM,6195.9,6243.2,20.25,,,,,,,,
651,07/22/18 11:29:04 PM,6200.8,6248.5,20.24,,,,,,,,
652,07/22/18 11:59:04 PM,6205.0,6254.5,20.24,,,,,,,,
653,07/23/18 12:29:04 AM,6207.1,6255.2,20.24,,,,,,,,
654,07/23/18 12:59:04 AM,6212.7,6258.5,20.24,,,,,,,,
655,07/23/18 01:29:04 AM,6212.7,6261.2,20.24,,,,,,,,
656,07/23/18 01:59:04 AM,6212.7,6262.6,20.23,,,,,,,,
657,07/23/18 02:29:04 AM,6216.2,6263.9,20.23,,,,,,,,
658,07/23/18 02:59:04 AM,6216.2,6264.6,20.22,,,,,,,,
659,07/23/18 03:29:04 AM,6216.2,6264.6,20.22,,,,,,,,
660,07/23/18 03:59:04 AM,6216.2,6263.9,20.22,,,,,,,,
661,07/23/18 04:29:04 AM,6216.2,6263.9,20.22,,,,,,,,
662,07/23/18 04:59:04 AM,6212.7,6261.2,20.22,,,,,,,,
663,07/23/18 05:29:04 AM,6216.2,6263.9,20.22,,,,,,,,
664,07/23/18 05:59:04 AM,6216.2,6261.9,20.22,,,,,,,,
665,07/23/18 06:29:04 AM,6212.7,6262.6,20.22,,,,,,,,
666,07/23/18 06:59:04 AM,6216.2,6263.9,20.22,,,,,,,,
667,07/23/18 07:29:04 AM,6216.2,6263.9,20.22,,,,,,,,
668,07/23/18 07:59:04 AM,6214.8,6262.6,20.22,,,,,,,,
669,07/23/18 08:29:04 AM,6216.2,6264.6,20.20,,,,,,,,
670,07/23/18 08:59:04 AM,6216.2,6264.6,20.20,,,,,,,,
671,07/23/18 09:29:04 AM,6216.2,6266.6,20.20,,,,,,,,
672,07/23/18 09:59:04 AM,6219.7,6266.6,20.22,,,,,,,,
673,07/23/18 10:29:04 AM,6221.1,6266.6,20.20,,,,,,,,
674,07/23/18 10:59:04 AM,6219.0,6266.6,20.20,,,,,,,,
675,07/23/18 11:29:04 AM,6219.7,6269.9,20.20,,,,,,,,
676,07/23/18 11:59:04 AM,6222.5,6270.6,20.20,,,,,,,,
677,07/23/18 12:29:04 PM,6223.9,6269.9,20.20,,,,,,,,
678,07/23/18 12:59:04 PM,6222.5,6269.9,20.20,,,,,,,,
679,07/23/18 01:29:04 PM,6222.5,6269.9,20.20,,,,,,,,
680,07/23/18 01:59:04 PM,6223.9,6270.6,20.20,,,,,,,,
681,07/23/18 02:29:04 PM,6226.0,6269.9,20.20,,,,,,,,
682,07/23/18 02:59:04 PM,6219.7,6270.6,20.20,,,,,,,,
683,07/23/18 03:29:04 PM,6219.7,6269.9,20.20,,,,,,,,
684,07/23/18 03:59:04 PM,6219.7,6268.6,20.20,,,,,,,,
685,07/23/18 04:29:04 PM,6219.0,6269.9,20.20,,,,,,,,
686,07/23/18 04:59:04 PM,6219.0,6268.6,20.20,,,,,,,,
687,07/23/18 05:29:04 PM,6222.5,6267.9,20.22,,,,,,,,
688,07/23/18 05:59:04 PM,6219.0,6269.9,20.20,,,,,,,,
689,07/23/18 06:29:04 PM,6222.5,6268.6,20.20,,,,,,,,
690,07/23/18 06:59:04 PM,6219.7,6269.9,20.22,,,,,,,,
691,07/23/18 07:29:04 PM,6222.5,6269.9,20.20,,,,,,,,
692,07/23/18 07:59:04 PM,6222.5,6269.9,20.20,,,,,,,,
693,07/23/18 08:29:04 PM,6222.5,6271.9,20.20,,,,,,,,
694,07/23/18 08:59:04 PM,6222.5,6271.9,20.20,,,,,,,,
695,07/23/18 09:29:04 PM,6226.0,6272.6,20.22,,,,,,,,
696,07/23/18 09:59:04 PM,6226.0,6272.6,20.22,,,,,,,,
697,07/23/18 10:29:04 PM,6226.0,6274.6,20.20,,,,,,,,
698,07/23/18 10:59:04 PM,6225.3,6274.6,20.20,,,,,,,,
699,07/23/18 11:29:04 PM,6226.0,6275.9,20.22,,,,,,,,
700,07/23/18 11:59:04 PM,6226.0,6275.9,20.20,,,,,,,,
701,07/24/18 12:29:04 AM,6230.2,6278.0,20.22,,,,,,,,
