"Plot Title: LSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","High Range, μS/cm (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","Temp, °C (LGR S/N: 20370964_duplicate_duplicate, SEN S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)","Coupler Detached (LGR S/N: 20370964)","Coupler Attached (LGR S/N: 20370964)","Stopped (LGR S/N: 20370964)","End Of File (LGR S/N: 20370964)"
2728,09/04/18 06:25:20 AM,3040.4,3095.3,22.83,,,,,,,,
2729,09/04/18 06:55:20 AM,3038.7,3095.3,22.83,,,,,,,,
2730,09/04/18 07:25:20 AM,3040.4,3094.7,22.83,,,,,,,,
2731,09/04/18 07:55:20 AM,3040.4,3095.3,22.84,,,,,,,,
2732,09/04/18 08:25:20 AM,3040.4,3096.5,22.84,,,,,,,,
2733,09/04/18 08:55:20 AM,3041.5,3096.5,22.85,,,,,,,,
2734,09/04/18 09:25:20 AM,3041.5,3095.9,22.85,,,,,,,,
2735,09/04/18 09:55:20 AM,3041.5,3095.9,22.85,,,,,,,,
2736,09/04/18 10:25:20 AM,3040.4,3095.9,22.85,,,,,,,,
2737,09/04/18 10:55:20 AM,3040.4,3095.9,22.87,,,,,,,,
2738,09/04/18 11:25:20 AM,3040.4,3095.3,22.87,,,,,,,,
2739,09/04/18 11:55:20 AM,3042.7,3097.1,22.87,,,,,,,,
2740,09/04/18 12:25:20 PM,3039.8,3095.3,22.87,,,,,,,,
2741,09/04/18 12:55:20 PM,3040.4,3095.9,22.87,,,,,,,,
2742,09/04/18 01:25:20 PM,3040.4,3095.9,22.87,,,,,,,,
2743,09/04/18 01:55:20 PM,3037.5,3092.3,22.88,,,,,,,,
2744,09/04/18 02:25:20 PM,3033.5,3089.9,22.88,,,,,,,,
2745,09/04/18 02:55:20 PM,3031.8,3088.7,22.88,,,,,,,,
2746,09/04/18 03:25:20 PM,3030.6,3086.9,22.88,,,,,,,,
2747,09/04/18 03:55:20 PM,3030.6,3085.1,22.88,,,,,,,,
2748,09/04/18 04:25:20 PM,3027.8,3083.3,22.88,,,,,,,,
2749,09/04/18 04:55:20 PM,3025.5,3081.5,22.89,,,,,,,,
2750,09/04/18 05:25:20 PM,3023.8,3079.1,22.89,,,,,,,,
2751,09/04/18 05:55:20 PM,3022.0,3077.3,22.89,,,,,,,,
2752,09/04/18 06:25:20 PM,3019.8,3074.2,22.89,,,,,,,,
2753,09/04/18 06:55:20 PM,3016.9,3071.8,22.89,,,,,,,,
2754,09/04/18 07:25:20 PM,3015.7,3070.6,22.90,,,,,,,,
2755,09/04/18 07:55:20 PM,3012.9,3068.8,22.90,,,,,,,,
2756,09/04/18 08:25:20 PM,3012.3,3067.6,22.91,,,,,,,,
2757,09/04/18 08:55:20 PM,3011.7,3066.4,22.91,,,,,,,,
2758,09/04/18 09:25:20 PM,3011.2,3065.8,22.92,,,,,,,,
2759,09/04/18 09:55:20 PM,3010.0,3065.2,22.92,,,,,,,,
2760,09/04/18 10:25:20 PM,3010.0,3065.2,22.94,,,,,,,,
2761,09/04/18 10:55:20 PM,3008.9,3064.6,22.94,,,,,,,,
2762,09/04/18 11:25:20 PM,3007.2,3064.0,22.95,,,,,,,,
2763,09/04/18 11:55:20 PM,3008.3,3063.4,22.95,,,,,,,,
2764,09/05/18 12:25:20 AM,3008.9,3064.0,22.96,,,,,,,,
2765,09/05/18 12:55:20 AM,3008.9,3064.0,22.96,,,,,,,,
2766,09/05/18 01:25:20 AM,3008.9,3064.0,22.97,,,,,,,,
2767,09/05/18 01:55:20 AM,3010.0,3064.0,22.98,,,,,,,,
2768,09/05/18 02:25:20 AM,3010.0,3064.0,22.98,,,,,,,,
2769,09/05/18 02:55:20 AM,3008.9,3064.0,22.98,,,,,,,,
2770,09/05/18 03:25:20 AM,3007.2,3062.8,22.99,,,,,,,,
2771,09/05/18 03:55:20 AM,3006.0,3061.0,22.99,,,,,,,,
2772,09/05/18 04:25:20 AM,3006.0,3060.4,22.99,,,,,,,,
2773,09/05/18 04:55:20 AM,3004.3,3059.2,23.00,,,,,,,,
2774,09/05/18 05:25:20 AM,3003.2,3058.0,23.00,,,,,,,,
2775,09/05/18 05:55:20 AM,3002.0,3056.8,23.00,,,,,,,,
2776,09/05/18 06:25:20 AM,3000.3,3055.0,23.02,,,,,,,,
2777,09/05/18 06:55:20 AM,3000.9,3055.6,23.02,,,,,,,,
2778,09/05/18 07:25:20 AM,3001.4,3056.8,23.02,,,,,,,,
2779,09/05/18 07:55:20 AM,3004.3,3059.2,23.02,,,,,,,,
2780,09/05/18 08:25:20 AM,3004.3,3061.6,23.02,,,,,,,,
2781,09/05/18 08:55:20 AM,3007.2,3063.4,23.03,,,,,,,,
2782,09/05/18 09:25:20 AM,3008.9,3064.6,23.03,,,,,,,,
2783,09/05/18 09:55:20 AM,3010.6,3066.4,23.03,,,,,,,,
2784,09/05/18 10:25:20 AM,3011.7,3067.6,23.03,,,,,,,,
2785,09/05/18 10:55:20 AM,3014.0,3069.4,23.03,,,,,,,,
2786,09/05/18 11:25:20 AM,3015.7,3071.2,23.04,,,,,,,,
2787,09/05/18 11:55:20 AM,3016.9,3073.6,23.03,,,,,,,,
2788,09/05/18 12:25:20 PM,3018.0,3073.6,23.03,,,,,,,,
2789,09/05/18 12:55:20 PM,3022.6,3078.5,23.04,,,,,,,,
2790,09/05/18 01:25:20 PM,3023.8,3079.1,23.04,,,,,,,,
2791,09/05/18 01:55:20 PM,3025.5,3082.1,23.03,,,,,,,,
2792,09/05/18 02:25:20 PM,3024.3,3080.9,23.04,,,,,,,,
2793,09/05/18 02:55:20 PM,3025.5,3080.9,23.03,,,,,,,,
2794,09/05/18 03:25:20 PM,3023.2,3079.1,23.04,,,,,,,,
2795,09/05/18 03:55:20 PM,3020.3,3075.4,23.03,,,,,,,,
2796,09/05/18 04:25:20 PM,3019.8,3074.8,23.03,,,,,,,,
2797,09/05/18 04:55:20 PM,3012.9,3070.0,23.04,,,,,,,,
2798,09/05/18 05:25:20 PM,2995.1,3050.8,23.04,,,,,,,,
2799,09/05/18 05:55:20 PM,2991.1,3044.8,23.04,,,,,,,,
2800,09/05/18 06:25:20 PM,2988.3,3041.8,23.04,,,,,,,,
2801,09/05/18 06:55:20 PM,2988.3,3042.4,23.04,,,,,,,,
2802,09/05/18 07:25:20 PM,2987.1,3041.8,23.04,,,,,,,,
2803,09/05/18 07:55:20 PM,2985.4,3040.0,23.04,,,,,,,,
2804,09/05/18 08:25:20 PM,2985.4,3040.0,23.04,,,,,,,,
2805,09/05/18 08:55:20 PM,2987.1,3040.6,23.04,,,,,,,,
2806,09/05/18 09:25:20 PM,2987.1,3042.4,23.04,,,,,,,,
2807,09/05/18 09:55:20 PM,2988.3,3043.6,23.05,,,,,,,,
2808,09/05/18 10:25:20 PM,2988.3,3042.4,23.05,,,,,,,,
2809,09/05/18 10:55:20 PM,2988.9,3044.8,23.05,,,,,,,,
2810,09/05/18 11:25:20 PM,2991.1,3046.6,23.06,,,,,,,,
2811,09/05/18 11:55:20 PM,2992.9,3047.2,23.06,,,,,,,,
2812,09/06/18 12:25:20 AM,2996.9,3051.4,23.07,,,,,,,,
2813,09/06/18 12:55:20 AM,3002.6,3058.0,23.07,,,,,,,,
2814,09/06/18 01:25:20 AM,3009.4,3065.2,23.07,,,,,,,,
2815,09/06/18 01:55:20 AM,3010.6,3065.8,23.09,,,,,,,,
2816,09/06/18 02:25:20 AM,2999.7,3055.6,23.09,,,,,,,,
2817,09/06/18 02:55:20 AM,2995.7,3050.2,23.09,,,,,,,,
2818,09/06/18 03:25:20 AM,2990.0,3045.4,23.09,,,,,,,,
2819,09/06/18 03:55:20 AM,2981.4,3037.0,23.10,,,,,,,,
2820,09/06/18 04:25:20 AM,2980.3,3036.4,23.10,,,,,,,,
2821,09/06/18 04:55:20 AM,2982.6,3037.6,23.10,,,,,,,,
2822,09/06/18 05:25:20 AM,2985.4,3041.2,23.11,,,,,,,,
2823,09/06/18 05:55:20 AM,2988.3,3043.0,23.11,,,,,,,,
2824,09/06/18 06:25:20 AM,2991.1,3046.6,23.12,,,,,,,,
2825,09/06/18 06:55:20 AM,2992.9,3047.2,23.12,,,,,,,,
2826,09/06/18 07:25:20 AM,2992.9,3049.0,23.12,,,,,,,,
2827,09/06/18 07:55:20 AM,2992.9,3047.2,23.13,,,,,,,,
2828,09/06/18 08:25:20 AM,2992.3,3046.6,23.14,,,,,,,,
2829,09/06/18 08:55:20 AM,2990.0,3044.8,23.14,,,,,,,,
2830,09/06/18 09:25:20 AM,2990.0,3044.2,23.14,,,,,,,,
2831,09/06/18 09:55:20 AM,2990.0,3045.4,23.14,,,,,,,,
2832,09/06/18 10:25:20 AM,2987.1,3041.8,23.14,,,,,,,,
2833,09/06/18 10:55:20 AM,2988.3,3043.6,23.16,,,,,,,,
2834,09/06/18 11:25:20 AM,2991.1,3047.2,23.16,,,,,,,,
2835,09/06/18 11:55:20 AM,2994.0,3049.6,23.16,,,,,,,,
2836,09/06/18 12:25:20 PM,2996.9,3050.8,23.16,,,,,,,,
2837,09/06/18 12:55:20 PM,2998.0,3053.2,23.16,,,,,,,,
2838,09/06/18 01:25:20 PM,3000.9,3055.0,23.16,,,,,,,,
2839,09/06/18 01:55:20 PM,3004.9,3060.4,23.16,,,,,,,,
2840,09/06/18 02:25:20 PM,3008.9,3064.6,23.16,,,,,,,,
2841,09/06/18 02:55:20 PM,3014.6,3070.0,23.16,,,,,,,,
2842,09/06/18 03:25:20 PM,3017.5,3073.6,23.16,,,,,,,,
2843,09/06/18 03:55:20 PM,3021.5,3077.3,23.16,,,,,,,,
2844,09/06/18 04:25:20 PM,3026.1,3082.1,23.16,,,,,,,,
2845,09/06/18 04:55:20 PM,3028.9,3084.5,23.16,,,,,,,,
2846,09/06/18 05:25:20 PM,3027.2,3083.3,23.16,,,,,,,,
2847,09/06/18 05:55:20 PM,3022.0,3079.7,23.17,,,,,,,,
2848,09/06/18 06:25:20 PM,3018.0,3074.8,23.17,,,,,,,,
2849,09/06/18 06:55:20 PM,3016.9,3071.8,23.17,,,,,,,,
2850,09/06/18 07:25:20 PM,3012.3,3068.2,23.18,,,,,,,,
2851,09/06/18 07:55:20 PM,3008.3,3064.0,23.18,,,,,,,,
2852,09/06/18 08:25:20 PM,3005.4,3061.0,23.18,,,,,,,,
2853,09/06/18 08:55:20 PM,2998.6,3055.6,23.18,,,,,,,,
2854,09/06/18 09:25:20 PM,2994.0,3049.6,23.19,,,,,,,,
2855,09/06/18 09:55:20 PM,2988.9,3043.6,23.19,,,,,,,,
2856,09/06/18 10:25:20 PM,2984.9,3040.6,23.20,,,,,,,,
2857,09/06/18 10:55:20 PM,2980.3,3035.8,23.20,,,,,,,,
2858,09/06/18 11:25:20 PM,2977.4,3032.2,23.21,,,,,,,,
2859,09/06/18 11:55:20 PM,2971.7,3026.2,23.21,,,,,,,,
2860,09/07/18 12:25:20 AM,2968.3,3022.6,23.22,,,,,,,,
2861,09/07/18 12:55:20 AM,2966.6,3021.4,23.22,,,,,,,,
2862,09/07/18 01:25:20 AM,2965.4,3019.6,23.22,,,,,,,,
2863,09/07/18 01:55:20 AM,2965.4,3021.4,23.24,,,,,,,,
2864,09/07/18 02:25:20 AM,2969.4,3023.8,23.24,,,,,,,,
2865,09/07/18 02:55:20 AM,2968.3,3023.8,23.24,,,,,,,,
2866,09/07/18 03:25:20 AM,2968.3,3023.8,23.25,,,,,,,,
2867,09/07/18 03:55:20 AM,2968.3,3022.6,23.25,,,,,,,,
2868,09/07/18 04:25:20 AM,2965.4,3021.4,23.25,,,,,,,,
2869,09/07/18 04:55:20 AM,2963.2,3017.2,23.25,,,,,,,,
2870,09/07/18 05:25:20 AM,2958.6,3013.6,23.26,,,,,,,,
2871,09/07/18 05:55:20 AM,2957.5,3011.8,23.26,,,,,,,,
2872,09/07/18 06:25:20 AM,2957.5,3012.4,23.27,,,,,,,,
2873,09/07/18 06:55:20 AM,2958.6,3013.0,23.27,,,,,,,,
2874,09/07/18 07:25:20 AM,2958.6,3013.6,23.28,,,,,,,,
2875,09/07/18 07:55:20 AM,2959.7,3014.8,23.28,,,,,,,,
2876,09/07/18 08:25:20 AM,2961.5,3016.0,23.29,,,,,,,,
2877,09/07/18 08:55:20 AM,2962.6,3017.8,23.29,,,,,,,,
2878,09/07/18 09:25:20 AM,2964.3,3019.6,23.29,,,,,,,,
2879,09/07/18 09:55:20 AM,2965.4,3020.2,23.29,,,,,,,,
2880,09/07/18 10:25:20 AM,2966.6,3021.4,23.31,,,,,,,,
2881,09/07/18 10:55:20 AM,2966.6,3022.6,23.31,,,,,,,,
2882,09/07/18 11:25:20 AM,2967.7,3022.0,23.31,,,,,,,,
2883,09/07/18 11:55:20 AM,2966.6,3022.0,23.31,,,,,,,,
2884,09/07/18 12:25:20 PM,2967.2,3022.6,23.31,,,,,,,,
2885,09/07/18 12:55:20 PM,2968.3,3023.2,23.31,,,,,,,,
2886,09/07/18 01:25:20 PM,2967.2,3022.6,23.32,,,,,,,,
2887,09/07/18 01:55:20 PM,2967.2,3022.6,23.31,,,,,,,,
2888,09/07/18 02:25:20 PM,2966.6,3022.0,23.32,,,,,,,,
2889,09/07/18 02:55:20 PM,2965.4,3021.4,23.32,,,,,,,,
2890,09/07/18 03:25:20 PM,2965.4,3020.2,23.32,,,,,,,,
2891,09/07/18 03:55:20 PM,2964.3,3019.0,23.32,,,,,,,,
2892,09/07/18 04:25:20 PM,2961.5,3017.2,23.32,,,,,,,,
2893,09/07/18 04:55:20 PM,2961.5,3017.2,23.32,,,,,,,,
2894,09/07/18 05:25:20 PM,2961.5,3016.6,23.32,,,,,,,,
2895,09/07/18 05:55:20 PM,2961.5,3016.0,23.32,,,,,,,,
2896,09/07/18 06:25:20 PM,2960.3,3016.0,23.32,,,,,,,,
2897,09/07/18 06:55:20 PM,2958.6,3014.8,23.32,,,,,,,,
2898,09/07/18 07:25:20 PM,2957.5,3014.2,23.32,,,,,,,,
2899,09/07/18 07:55:20 PM,2957.5,3012.4,23.32,,,,,,,,
2900,09/07/18 08:25:20 PM,2957.5,3013.0,23.32,,,,,,,,
2901,09/07/18 08:55:20 PM,2957.5,3014.2,23.33,,,,,,,,
2902,09/07/18 09:25:20 PM,2957.5,3013.0,23.33,,,,,,,,
2903,09/07/18 09:55:20 PM,2953.5,3008.8,23.33,,,,,,,,
2904,09/07/18 10:25:20 PM,2950.6,3005.8,23.33,,,,,,,,
2905,09/07/18 10:55:20 PM,2953.5,3008.8,23.33,,,,,,,,
2906,09/07/18 11:25:20 PM,2953.5,3010.0,23.33,,,,,,,,
2907,09/07/18 11:55:20 PM,2954.6,3010.6,23.33,,,,,,,,
2908,09/08/18 12:25:20 AM,2954.6,3010.6,23.33,,,,,,,,
2909,09/08/18 12:55:20 AM,2956.3,3011.8,23.33,,,,,,,,
2910,09/08/18 01:25:20 AM,2958.0,3014.8,23.33,,,,,,,,
2911,09/08/18 01:55:20 AM,2956.3,3013.6,23.33,,,,,,,,
2912,09/08/18 02:25:20 AM,2959.2,3014.8,23.34,,,,,,,,
2913,09/08/18 02:55:20 AM,2962.0,3017.8,23.34,,,,,,,,
2914,09/08/18 03:25:20 AM,2964.9,3020.2,23.33,,,,,,,,
2915,09/08/18 03:55:20 AM,2963.2,3019.0,23.33,,,,,,,,
2916,09/08/18 04:25:20 AM,2960.3,3016.6,23.33,,,,,,,,
2917,09/08/18 04:55:20 AM,2956.3,3013.0,23.33,,,,,,,,
2918,09/08/18 05:25:20 AM,2951.2,3007.6,23.33,,,,,,,,
2919,09/08/18 05:55:20 AM,2945.5,3001.6,23.33,,,,,,,,
2920,09/08/18 06:25:20 AM,2942.6,2998.6,23.33,,,,,,,,
2921,09/08/18 06:55:20 AM,2939.8,2995.6,23.33,,,,,,,,
2922,09/08/18 07:25:20 AM,2939.8,2995.6,23.33,,,,,,,,
2923,09/08/18 07:55:20 AM,2942.6,2998.0,23.32,,,,,,,,
2924,09/08/18 08:25:20 AM,2942.6,2998.0,23.32,,,,,,,,
2925,09/08/18 08:55:20 AM,2942.6,2998.0,23.32,,,,,,,,
2926,09/08/18 09:25:20 AM,2940.9,2996.2,23.32,,,,,,,,
2927,09/08/18 09:55:20 AM,2939.8,2995.6,23.32,,,,,,,,
2928,09/08/18 10:25:20 AM,2940.4,2995.6,23.32,,,,,,,,
2929,09/08/18 10:55:20 AM,2939.8,2995.6,23.31,,,,,,,,
2930,09/08/18 11:25:20 AM,2941.5,2996.2,23.31,,,,,,,,
2931,09/08/18 11:55:20 AM,2943.8,2999.2,23.31,,,,,,,,
2932,09/08/18 12:25:20 PM,2945.5,3000.4,23.31,,,,,,,,
2933,09/08/18 12:55:20 PM,2945.5,3001.0,23.29,,,,,,,,
2934,09/08/18 01:25:20 PM,2945.5,3001.0,23.29,,,,,,,,
2935,09/08/18 01:55:20 PM,2945.5,2999.8,23.29,,,,,,,,
2936,09/08/18 02:25:20 PM,2943.8,2999.8,23.28,,,,,,,,
2937,09/08/18 02:55:20 PM,2943.8,2999.2,23.28,,,,,,,,
2938,09/08/18 03:25:20 PM,2942.6,2999.2,23.27,,,,,,,,
2939,09/08/18 03:55:20 PM,2943.8,2999.2,23.27,,,,,,,,
2940,09/08/18 04:25:20 PM,2943.8,2999.8,23.26,,,,,,,,
2941,09/08/18 04:55:20 PM,2943.8,2999.8,23.26,,,,,,,,
2942,09/08/18 05:25:20 PM,2945.5,2999.8,23.25,,,,,,,,
2943,09/08/18 05:55:20 PM,2943.8,2999.8,23.25,,,,,,,,
2944,09/08/18 06:25:20 PM,2945.5,3001.6,23.24,,,,,,,,
2945,09/08/18 06:55:20 PM,2947.8,3002.8,23.22,,,,,,,,
2946,09/08/18 07:25:20 PM,2949.5,3005.2,23.22,,,,,,,,
2947,09/08/18 07:55:20 PM,2950.6,3007.0,23.21,,,,,,,,
2948,09/08/18 08:25:20 PM,2951.8,3008.2,23.21,,,,,,,,
2949,09/08/18 08:55:20 PM,2953.5,3010.0,23.20,,,,,,,,
2950,09/08/18 09:25:20 PM,2954.6,3011.2,23.20,,,,,,,,
2951,09/08/18 09:55:20 PM,2954.6,3011.8,23.19,,,,,,,,
2952,09/08/18 10:25:20 PM,2956.3,3012.4,23.18,,,,,,,,
2953,09/08/18 10:55:20 PM,2956.3,3013.0,23.17,,,,,,,,
2954,09/08/18 11:25:20 PM,2956.9,3013.6,23.17,,,,,,,,
2955,09/08/18 11:55:20 PM,2957.5,3013.6,23.16,,,,,,,,
2956,09/09/18 12:25:20 AM,2957.5,3014.8,23.14,,,,,,,,
2957,09/09/18 12:55:20 AM,2957.5,3015.4,23.14,,,,,,,,
2958,09/09/18 01:25:20 AM,2959.7,3016.0,23.13,,,,,,,,
2959,09/09/18 01:55:20 AM,2959.7,3017.2,23.12,,,,,,,,
2960,09/09/18 02:25:20 AM,2959.7,3017.2,23.11,,,,,,,,
2961,09/09/18 02:55:20 AM,2960.9,3017.8,23.10,,,,,,,,
2962,09/09/18 03:25:20 AM,2962.0,3019.0,23.09,,,,,,,,
2963,09/09/18 03:55:20 AM,2963.2,3020.2,23.07,,,,,,,,
2964,09/09/18 04:25:20 AM,2965.4,3022.6,23.06,,,,,,,,
2965,09/09/18 04:55:20 AM,2966.6,3025.0,23.04,,,,,,,,
2966,09/09/18 05:25:20 AM,2970.6,3028.6,23.04,,,,,,,,
2967,09/09/18 05:55:20 AM,2973.4,3031.0,23.02,,,,,,,,
2968,09/09/18 06:25:20 AM,2976.3,3034.0,23.00,,,,,,,,
2969,09/09/18 06:55:20 AM,2978.6,3037.0,22.99,,,,,,,,
2970,09/09/18 07:25:20 AM,2981.4,3038.8,22.98,,,,,,,,
2971,09/09/18 07:55:20 AM,2984.3,3042.4,22.97,,,,,,,,
2972,09/09/18 08:25:20 AM,2985.4,3043.0,22.95,,,,,,,,
2973,09/09/18 08:55:20 AM,2987.1,3044.8,22.94,,,,,,,,
2974,09/09/18 09:25:20 AM,2987.1,3046.0,22.92,,,,,,,,
2975,09/09/18 09:55:20 AM,2990.0,3047.8,22.90,,,,,,,,
2976,09/09/18 10:25:20 AM,2992.3,3050.2,22.89,,,,,,,,
2977,09/09/18 10:55:20 AM,2994.0,3052.6,22.87,,,,,,,,
2978,09/09/18 11:25:20 AM,2996.3,3055.0,22.84,,,,,,,,
2979,09/09/18 11:55:20 AM,2999.1,3057.4,22.82,,,,,,,,
2980,09/09/18 12:25:20 PM,3000.3,3059.8,22.80,,,,,,,,
2981,09/09/18 12:55:20 PM,3003.2,3061.6,22.77,,,,,,,,
2982,09/09/18 01:25:20 PM,3006.0,3064.0,22.75,,,,,,,,
2983,09/09/18 01:55:20 PM,3007.2,3066.4,22.73,,,,,,,,
2984,09/09/18 02:25:20 PM,3010.0,3068.2,22.70,,,,,,,,
2985,09/09/18 02:55:20 PM,3011.2,3070.0,22.68,,,,,,,,
2986,09/09/18 03:25:20 PM,3011.2,3070.6,22.66,,,,,,,,
2987,09/09/18 03:55:20 PM,3011.2,3070.6,22.63,,,,,,,,
2988,09/09/18 04:25:20 PM,3011.2,3071.2,22.62,,,,,,,,
2989,09/09/18 04:55:20 PM,3012.9,3072.4,22.59,,,,,,,,
2990,09/09/18 05:25:20 PM,3014.0,3073.6,22.56,,,,,,,,
2991,09/09/18 05:55:20 PM,3015.2,3074.8,22.55,,,,,,,,
2992,09/09/18 06:25:20 PM,3016.3,3076.6,22.53,,,,,,,,
2993,09/09/18 06:55:20 PM,3018.0,3078.5,22.51,,,,,,,,
2994,09/09/18 07:25:20 PM,3020.3,3079.1,22.47,,,,,,,,
2995,09/09/18 07:55:20 PM,3019.2,3079.7,22.45,,,,,,,,
2996,09/09/18 08:25:20 PM,3019.2,3079.7,22.43,,,,,,,,
2997,09/09/18 08:55:20 PM,3019.2,3079.7,22.40,,,,,,,,
2998,09/09/18 09:25:20 PM,3019.2,3079.1,22.38,,,,,,,,
2999,09/09/18 09:55:20 PM,3018.0,3079.1,22.36,,,,,,,,
3000,09/09/18 10:25:20 PM,3019.2,3078.5,22.33,,,,,,,,
3001,09/09/18 10:55:20 PM,3017.5,3077.3,22.31,,,,,,,,
3002,09/09/18 11:25:20 PM,3015.2,3073.6,22.28,,,,,,,,
3003,09/09/18 11:55:20 PM,3012.3,3071.8,22.24,,,,,,,,
3004,09/10/18 12:25:20 AM,3010.6,3070.6,22.21,,,,,,,,
3005,09/10/18 12:55:20 AM,3010.6,3069.4,22.18,,,,,,,,
3006,09/10/18 01:25:20 AM,3009.4,3068.8,22.16,,,,,,,,
3007,09/10/18 01:55:20 AM,3010.6,3069.4,22.14,,,,,,,,
3008,09/10/18 02:25:20 AM,3013.5,3072.4,22.11,,,,,,,,
3009,09/10/18 02:55:20 AM,3016.3,3076.0,22.10,,,,,,,,
3010,09/10/18 03:25:20 AM,3019.2,3078.5,22.08,,,,,,,,
3011,09/10/18 03:55:20 AM,3023.2,3083.3,22.07,,,,,,,,
3012,09/10/18 04:25:20 AM,3027.2,3087.5,22.04,,,,,,,,
3013,09/10/18 04:55:20 AM,3031.2,3091.7,22.03,,,,,,,,
3014,09/10/18 05:25:20 AM,3035.2,3095.9,22.01,,,,,,,,
3015,09/10/18 05:55:20 AM,3038.1,3098.3,22.00,,,,,,,,
3016,09/10/18 06:25:20 AM,3041.0,3101.9,21.97,,,,,,,,
3017,09/10/18 06:55:20 AM,3042.1,3104.3,21.96,,,,,,,,
3018,09/10/18 07:25:20 AM,3045.0,3106.1,21.95,,,,,,,,
3019,09/10/18 07:55:20 AM,3046.7,3107.3,21.93,,,,,,,,
3020,09/10/18 08:25:20 AM,3046.7,3106.7,21.89,,,,,,,,
3021,09/10/18 08:55:20 AM,3045.0,3104.9,21.87,,,,,,,,
3022,09/10/18 09:25:20 AM,3042.1,3101.9,21.84,,,,,,,,
3023,09/10/18 09:55:20 AM,3038.1,3098.9,21.81,,,,,,,,
3024,09/10/18 10:25:20 AM,3035.2,3095.9,21.79,,,,,,,,
3025,09/10/18 10:55:20 AM,3032.9,3092.9,21.75,,,,,,,,
3026,09/10/18 11:25:20 AM,3032.4,3092.3,21.74,,,,,,,,
3027,09/10/18 11:55:20 AM,3031.2,3091.7,21.72,,,,,,,,
3028,09/10/18 12:25:20 PM,3031.2,3091.7,21.71,,,,,,,,
3029,09/10/18 12:55:20 PM,3031.2,3092.3,21.70,,,,,,,,
3030,09/10/18 01:25:20 PM,3033.5,3092.9,21.69,,,,,,,,
3031,09/10/18 01:55:20 PM,3035.2,3095.3,21.69,,,,,,,,
3032,09/10/18 02:25:20 PM,3040.4,3100.1,21.67,,,,,,,,
3033,09/10/18 02:55:20 PM,3045.0,3105.5,21.67,,,,,,,,
3034,09/10/18 03:25:20 PM,3050.1,3110.9,21.67,,,,,,,,
3035,09/10/18 03:55:20 PM,3055.9,3116.3,21.66,,,,,,,,
3036,09/10/18 04:25:20 PM,3059.9,3121.1,21.66,,,,,,,,
3037,09/10/18 04:55:20 PM,3064.5,3126.5,21.65,,,,,,,,
3038,09/10/18 05:25:20 PM,3068.5,3130.8,21.64,,,,,,,,
3039,09/10/18 05:55:20 PM,3073.1,3135.6,21.64,,,,,,,,
3040,09/10/18 06:25:20 PM,3076.0,3138.6,21.63,,,,,,,,
3041,09/10/18 06:55:20 PM,3078.3,3141.0,21.62,,,,,,,,
3042,09/10/18 07:25:20 PM,3081.1,3144.0,21.60,,,,,,,,
3043,09/10/18 07:55:20 PM,3082.9,3146.4,21.59,,,,,,,,
3044,09/10/18 08:25:20 PM,3085.2,3148.2,21.59,,,,,,,,
3045,09/10/18 08:55:20 PM,3085.2,3148.8,21.58,,,,,,,,
3046,09/10/18 09:25:20 PM,3086.3,3149.4,21.57,,,,,,,,
3047,09/10/18 09:55:20 PM,3085.7,3149.4,21.56,,,,,,,,
3048,09/10/18 10:25:20 PM,3085.2,3148.2,21.55,,,,,,,,
3049,09/10/18 10:55:20 PM,3084.0,3147.6,21.53,,,,,,,,
3050,09/10/18 11:25:20 PM,3084.0,3147.0,21.52,,,,,,,,
3051,09/10/18 11:55:20 PM,3084.0,3147.6,21.52,,,,,,,,
3052,09/11/18 12:25:20 AM,3085.2,3148.2,21.51,,,,,,,,
3053,09/11/18 12:55:20 AM,3086.3,3150.6,21.50,,,,,,,,
3054,09/11/18 01:25:20 AM,3090.9,3153.0,21.49,,,,,,,,
3055,09/11/18 01:55:20 AM,3092.7,3157.2,21.49,,,,,,,,
3056,09/11/18 02:25:20 AM,3097.3,3160.2,21.48,,,,,,,,
3057,09/11/18 02:55:20 AM,3101.9,3164.5,21.48,,,,,,,,
3058,09/11/18 03:25:20 AM,3104.2,3168.1,21.48,,,,,,,,
3059,09/11/18 03:55:20 AM,3107.6,3171.7,21.47,,,,,,,,
3060,09/11/18 04:25:20 AM,3111.1,3175.3,21.45,,,,,,,,
3061,09/11/18 04:55:20 AM,3114.0,3177.7,21.45,,,,,,,,
3062,09/11/18 05:25:20 AM,3118.0,3180.7,21.44,,,,,,,,
3063,09/11/18 05:55:20 AM,3119.1,3184.3,21.45,,,,,,,,
3064,09/11/18 06:25:20 AM,3123.2,3186.1,21.44,,,,,,,,
3065,09/11/18 06:55:20 AM,3124.9,3189.1,21.43,,,,,,,,
3066,09/11/18 07:25:20 AM,3127.8,3191.5,21.43,,,,,,,,
3067,09/11/18 07:55:20 AM,3130.7,3194.6,21.43,,,,,,,,
3068,09/11/18 08:25:20 AM,3131.8,3197.6,21.43,,,,,,,,
3069,09/11/18 08:55:20 AM,3130.7,3197.0,21.42,,,,,,,,
