"Plot Title: MSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","High Range, μS/cm (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Temp, °F (LGR S/N: 20370967_duplicate_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)","Coupler Detached (LGR S/N: 20370967)","Coupler Attached (LGR S/N: 20370967)","Stopped (LGR S/N: 20370967)","End Of File (LGR S/N: 20370967)"
6607,03/24/19 09:55:52 PM,1863.2,1851.4,47.97,,,,,,,,,,,,,,,,,,,,,,,,
6608,03/24/19 10:25:52 PM,1863.8,1851.4,47.97,,,,,,,,,,,,,,,,,,,,,,,,
6609,03/24/19 10:55:52 PM,1864.3,1851.4,47.97,,,,,,,,,,,,,,,,,,,,,,,,
6610,03/24/19 11:25:52 PM,1864.9,1852.6,48.00,,,,,,,,,,,,,,,,,,,,,,,,
6611,03/24/19 11:55:52 PM,1864.9,1852.6,47.98,,,,,,,,,,,,,,,,,,,,,,,,
6612,03/25/19 12:25:52 AM,1865.4,1853.1,47.98,,,,,,,,,,,,,,,,,,,,,,,,
6613,03/25/19 12:55:52 AM,1866.5,1853.7,47.98,,,,,,,,,,,,,,,,,,,,,,,,
6614,03/25/19 01:25:52 AM,1866.5,1854.3,47.98,,,,,,,,,,,,,,,,,,,,,,,,
6615,03/25/19 01:55:52 AM,1867.0,1854.9,48.00,,,,,,,,,,,,,,,,,,,,,,,,
6616,03/25/19 02:25:52 AM,1867.6,1854.9,47.98,,,,,,,,,,,,,,,,,,,,,,,,
6617,03/25/19 02:55:52 AM,1868.1,1856.0,48.04,,,,,,,,,,,,,,,,,,,,,,,,
6618,03/25/19 03:25:52 AM,1868.1,1856.6,47.98,,,,,,,,,,,,,,,,,,,,,,,,
6619,03/25/19 03:55:52 AM,1868.6,1856.6,48.00,,,,,,,,,,,,,,,,,,,,,,,,
6620,03/25/19 04:25:52 AM,1869.2,1856.6,48.00,,,,,,,,,,,,,,,,,,,,,,,,
6621,03/25/19 04:55:52 AM,1869.7,1857.1,48.00,,,,,,,,,,,,,,,,,,,,,,,,
6622,03/25/19 05:25:52 AM,1869.7,1857.7,48.04,,,,,,,,,,,,,,,,,,,,,,,,
6623,03/25/19 05:55:52 AM,1870.3,1858.3,48.04,,,,,,,,,,,,,,,,,,,,,,,,
6624,03/25/19 06:25:52 AM,1870.8,1858.3,48.00,,,,,,,,,,,,,,,,,,,,,,,,
6625,03/25/19 06:55:52 AM,1871.3,1858.8,48.04,,,,,,,,,,,,,,,,,,,,,,,,
6626,03/25/19 07:25:52 AM,1871.9,1860.0,48.04,,,,,,,,,,,,,,,,,,,,,,,,
6627,03/25/19 07:55:52 AM,1873.0,1860.0,48.06,,,,,,,,,,,,,,,,,,,,,,,,
6628,03/25/19 08:25:52 AM,1873.0,1860.0,48.06,,,,,,,,,,,,,,,,,,,,,,,,
6629,03/25/19 08:55:52 AM,1873.5,1860.5,48.06,,,,,,,,,,,,,,,,,,,,,,,,
6630,03/25/19 09:25:52 AM,1873.5,1861.1,48.06,,,,,,,,,,,,,,,,,,,,,,,,
6631,03/25/19 09:55:52 AM,1874.1,1861.7,48.04,,,,,,,,,,,,,,,,,,,,,,,,
6632,03/25/19 10:25:52 AM,1874.6,1862.3,48.06,,,,,,,,,,,,,,,,,,,,,,,,
6633,03/25/19 10:55:52 AM,1875.1,1862.8,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6634,03/25/19 11:25:52 AM,1875.7,1862.8,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6635,03/25/19 11:55:52 AM,1876.2,1863.4,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6636,03/25/19 12:25:52 PM,1876.2,1864.5,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6637,03/25/19 12:55:52 PM,1876.8,1864.5,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6638,03/25/19 01:25:52 PM,1876.8,1864.5,48.09,,,,,,,,,,,,,,,,,,,,,,,,
6639,03/25/19 01:55:52 PM,1877.8,1865.1,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6640,03/25/19 02:25:52 PM,1878.4,1866.2,48.09,,,,,,,,,,,,,,,,,,,,,,,,
6641,03/25/19 02:55:52 PM,1878.4,1866.2,48.09,,,,,,,,,,,,,,,,,,,,,,,,
6642,03/25/19 03:25:52 PM,1878.9,1866.8,48.09,,,,,,,,,,,,,,,,,,,,,,,,
6643,03/25/19 03:55:52 PM,1879.5,1866.8,48.11,,,,,,,,,,,,,,,,,,,,,,,,
6644,03/25/19 04:25:52 PM,1879.5,1867.9,48.09,,,,,,,,,,,,,,,,,,,,,,,,
6645,03/25/19 04:55:52 PM,1880.0,1867.9,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6646,03/25/19 05:25:52 PM,1880.5,1868.5,48.11,,,,,,,,,,,,,,,,,,,,,,,,
6647,03/25/19 05:55:52 PM,1880.5,1869.1,48.07,,,,,,,,,,,,,,,,,,,,,,,,
6648,03/25/19 06:25:52 PM,1881.1,1869.7,48.09,,,,,,,,,,,,,,,,,,,,,,,,
6649,03/25/19 06:55:52 PM,1881.6,1869.7,48.11,,,,,,,,,,,,,,,,,,,,,,,,
6650,03/25/19 07:25:52 PM,1882.7,1870.2,48.09,,,,,,,,,,,,,,,,,,,,,,,,
6651,03/25/19 07:55:52 PM,1883.3,1871.4,48.11,,,,,,,,,,,,,,,,,,,,,,,,
6652,03/25/19 08:25:52 PM,1883.3,1871.4,48.13,,,,,,,,,,,,,,,,,,,,,,,,
6653,03/25/19 08:55:52 PM,1883.8,1871.9,48.11,,,,,,,,,,,,,,,,,,,,,,,,
6654,03/25/19 09:25:52 PM,1884.3,1871.9,48.13,,,,,,,,,,,,,,,,,,,,,,,,
6655,03/25/19 09:55:52 PM,1885.4,1872.5,48.11,,,,,,,,,,,,,,,,,,,,,,,,
6656,03/25/19 10:25:52 PM,1884.9,1873.1,48.15,,,,,,,,,,,,,,,,,,,,,,,,
6657,03/25/19 10:55:52 PM,1886.0,1873.6,48.13,,,,,,,,,,,,,,,,,,,,,,,,
6658,03/25/19 11:25:52 PM,1887.0,1873.6,48.13,,,,,,,,,,,,,,,,,,,,,,,,
6659,03/25/19 11:55:52 PM,1887.0,1874.2,48.15,,,,,,,,,,,,,,,,,,,,,,,,
6660,03/26/19 12:25:52 AM,1887.6,1875.4,48.15,,,,,,,,,,,,,,,,,,,,,,,,
6661,03/26/19 12:55:52 AM,1887.6,1875.9,48.18,,,,,,,,,,,,,,,,,,,,,,,,
6662,03/26/19 01:25:52 AM,1888.7,1876.5,48.15,,,,,,,,,,,,,,,,,,,,,,,,
6663,03/26/19 01:55:52 AM,1888.7,1876.5,48.18,,,,,,,,,,,,,,,,,,,,,,,,
6664,03/26/19 02:25:52 AM,1889.7,1876.5,48.18,,,,,,,,,,,,,,,,,,,,,,,,
6665,03/26/19 02:55:52 AM,1889.7,1877.6,48.20,,,,,,,,,,,,,,,,,,,,,,,,
6666,03/26/19 03:25:52 AM,1889.7,1878.2,48.20,,,,,,,,,,,,,,,,,,,,,,,,
6667,03/26/19 03:55:52 AM,1890.8,1878.2,48.20,,,,,,,,,,,,,,,,,,,,,,,,
6668,03/26/19 04:25:52 AM,1890.8,1879.3,48.20,,,,,,,,,,,,,,,,,,,,,,,,
6669,03/26/19 04:55:52 AM,1891.9,1879.9,48.22,,,,,,,,,,,,,,,,,,,,,,,,
6670,03/26/19 05:25:52 AM,1892.5,1879.9,48.22,,,,,,,,,,,,,,,,,,,,,,,,
6671,03/26/19 05:55:52 AM,1892.5,1881.1,48.22,,,,,,,,,,,,,,,,,,,,,,,,
6672,03/26/19 06:25:52 AM,1893.0,1881.1,48.22,,,,,,,,,,,,,,,,,,,,,,,,
6673,03/26/19 06:55:52 AM,1893.5,1882.2,48.24,,,,,,,,,,,,,,,,,,,,,,,,
6674,03/26/19 07:25:52 AM,1894.6,1882.2,48.24,,,,,,,,,,,,,,,,,,,,,,,,
6675,03/26/19 07:55:52 AM,1895.7,1883.3,48.24,,,,,,,,,,,,,,,,,,,,,,,,
6676,03/26/19 08:25:52 AM,1895.7,1883.3,48.24,,,,,,,,,,,,,,,,,,,,,,,,
6677,03/26/19 08:55:52 AM,1896.2,1883.9,48.24,,,,,,,,,,,,,,,,,,,,,,,,
6678,03/26/19 09:25:52 AM,1896.8,1884.5,48.25,,,,,,,,,,,,,,,,,,,,,,,,
6679,03/26/19 09:55:52 AM,1896.8,1885.0,48.25,,,,,,,,,,,,,,,,,,,,,,,,
6680,03/26/19 10:25:52 AM,1897.3,1885.0,48.25,,,,,,,,,,,,,,,,,,,,,,,,
6681,03/26/19 10:55:52 AM,1898.4,1885.6,48.25,,,,,,,,,,,,,,,,,,,,,,,,
6682,03/26/19 11:25:52 AM,1898.4,1886.2,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6683,03/26/19 11:55:52 AM,1899.0,1886.8,48.25,,,,,,,,,,,,,,,,,,,,,,,,
6684,03/26/19 12:25:52 PM,1899.5,1887.3,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6685,03/26/19 12:55:52 PM,1900.0,1887.9,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6686,03/26/19 01:25:52 PM,1900.0,1887.9,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6687,03/26/19 01:55:52 PM,1900.6,1888.5,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6688,03/26/19 02:25:52 PM,1901.1,1888.5,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6689,03/26/19 02:55:52 PM,1901.1,1889.0,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6690,03/26/19 03:25:52 PM,1901.1,1889.0,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6691,03/26/19 03:55:52 PM,1901.7,1889.6,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6692,03/26/19 04:25:52 PM,1902.2,1890.2,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6693,03/26/19 04:55:52 PM,1902.2,1890.7,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6694,03/26/19 05:25:52 PM,1903.3,1891.3,48.27,,,,,,,,,,,,,,,,,,,,,,,,
6695,03/26/19 05:55:52 PM,1903.3,1891.3,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6696,03/26/19 06:25:52 PM,1902.7,1891.9,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6697,03/26/19 06:55:52 PM,1903.8,1891.9,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6698,03/26/19 07:25:52 PM,1904.4,1891.9,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6699,03/26/19 07:55:52 PM,1904.9,1891.9,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6700,03/26/19 08:25:52 PM,1904.9,1893.0,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6701,03/26/19 08:55:52 PM,1904.9,1893.6,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6702,03/26/19 09:25:52 PM,1905.5,1893.6,48.31,,,,,,,,,,,,,,,,,,,,,,,,
6703,03/26/19 09:55:52 PM,1906.0,1894.2,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6704,03/26/19 10:25:52 PM,1906.5,1894.7,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6705,03/26/19 10:55:52 PM,1907.1,1895.3,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6706,03/26/19 11:25:52 PM,1907.6,1895.3,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6707,03/26/19 11:55:52 PM,1907.6,1895.3,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6708,03/27/19 12:25:52 AM,1908.2,1896.4,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6709,03/27/19 12:55:52 AM,1908.2,1897.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6710,03/27/19 01:25:52 AM,1908.7,1897.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6711,03/27/19 01:55:52 AM,1909.8,1898.2,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6712,03/27/19 02:25:52 AM,1910.3,1898.2,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6713,03/27/19 02:55:52 AM,1910.9,1898.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6714,03/27/19 03:25:52 AM,1911.4,1898.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6715,03/27/19 03:55:52 AM,1912.0,1899.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6716,03/27/19 04:25:52 AM,1912.5,1899.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6717,03/27/19 04:55:52 AM,1912.5,1900.4,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6718,03/27/19 05:25:52 AM,1913.0,1901.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6719,03/27/19 05:55:52 AM,1913.0,1901.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6720,03/27/19 06:25:52 AM,1913.6,1901.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6721,03/27/19 06:55:52 AM,1914.1,1902.2,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6722,03/27/19 07:25:52 AM,1914.1,1902.7,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6723,03/27/19 07:55:52 AM,1914.1,1902.7,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6724,03/27/19 08:25:52 AM,1915.2,1902.7,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6725,03/27/19 08:55:52 AM,1915.2,1903.3,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6726,03/27/19 09:25:52 AM,1915.2,1903.3,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6727,03/27/19 09:55:52 AM,1915.8,1903.3,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6728,03/27/19 10:25:52 AM,1916.3,1904.4,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6729,03/27/19 10:55:52 AM,1916.3,1904.4,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6730,03/27/19 11:25:52 AM,1916.3,1905.0,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6731,03/27/19 11:55:52 AM,1917.4,1905.0,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6732,03/27/19 12:25:52 PM,1916.8,1905.0,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6733,03/27/19 12:55:52 PM,1917.4,1905.0,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6734,03/27/19 01:25:52 PM,1917.4,1905.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6735,03/27/19 01:55:52 PM,1917.4,1905.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6736,03/27/19 02:25:52 PM,1917.9,1906.2,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6737,03/27/19 02:55:52 PM,1917.9,1906.2,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6738,03/27/19 03:25:52 PM,1917.9,1906.2,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6739,03/27/19 03:55:52 PM,1917.9,1906.2,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6740,03/27/19 04:25:52 PM,1917.9,1906.2,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6741,03/27/19 04:55:52 PM,1918.5,1906.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6742,03/27/19 05:25:52 PM,1919.0,1906.7,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6743,03/27/19 05:55:52 PM,1919.0,1906.7,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6744,03/27/19 06:25:52 PM,1919.0,1906.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6745,03/27/19 06:55:52 PM,1919.6,1907.3,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6746,03/27/19 07:25:52 PM,1919.6,1907.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6747,03/27/19 07:55:52 PM,1920.6,1907.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6748,03/27/19 08:25:52 PM,1920.6,1907.9,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6749,03/27/19 08:55:52 PM,1920.6,1908.4,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6750,03/27/19 09:25:52 PM,1920.6,1908.4,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6751,03/27/19 09:55:52 PM,1920.6,1908.4,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6752,03/27/19 10:25:52 PM,1921.7,1909.0,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6753,03/27/19 10:55:52 PM,1922.3,1909.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6754,03/27/19 11:25:52 PM,1922.3,1910.2,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6755,03/27/19 11:55:52 PM,1922.3,1910.2,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6756,03/28/19 12:25:52 AM,1922.8,1910.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6757,03/28/19 12:55:52 AM,1922.8,1910.2,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6758,03/28/19 01:25:52 AM,1923.9,1910.7,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6759,03/28/19 01:55:52 AM,1922.8,1910.7,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6760,03/28/19 02:25:52 AM,1923.9,1911.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6761,03/28/19 02:55:52 AM,1924.4,1911.3,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6762,03/28/19 03:25:52 AM,1924.4,1911.3,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6763,03/28/19 03:55:52 AM,1923.9,1911.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6764,03/28/19 04:25:52 AM,1924.4,1911.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6765,03/28/19 04:55:52 AM,1925.0,1912.4,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6766,03/28/19 05:25:52 AM,1925.0,1912.4,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6767,03/28/19 05:55:52 AM,1925.0,1913.0,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6768,03/28/19 06:25:52 AM,1925.5,1913.6,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6769,03/28/19 06:55:52 AM,1925.5,1913.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6770,03/28/19 07:25:52 AM,1925.5,1913.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6771,03/28/19 07:55:52 AM,1926.1,1913.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6772,03/28/19 08:25:52 AM,1926.1,1913.6,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6773,03/28/19 08:55:52 AM,1926.1,1914.1,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6774,03/28/19 09:25:52 AM,1926.1,1913.6,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6775,03/28/19 09:55:52 AM,1926.6,1914.1,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6776,03/28/19 10:25:52 AM,1927.2,1914.1,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6777,03/28/19 10:55:52 AM,1927.2,1914.1,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6778,03/28/19 11:25:52 AM,1927.2,1915.3,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6779,03/28/19 11:55:52 AM,1927.7,1915.3,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6780,03/28/19 12:25:52 PM,1927.7,1915.3,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6781,03/28/19 12:55:52 PM,1927.2,1915.3,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6782,03/28/19 01:25:52 PM,1927.7,1915.3,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6783,03/28/19 01:55:52 PM,1927.7,1915.9,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6784,03/28/19 02:25:52 PM,1927.7,1915.9,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6785,03/28/19 02:55:52 PM,1928.2,1915.3,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6786,03/28/19 03:25:52 PM,1928.8,1915.9,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6787,03/28/19 03:55:52 PM,1928.8,1915.9,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6788,03/28/19 04:25:52 PM,1928.8,1917.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6789,03/28/19 04:55:52 PM,1928.8,1917.0,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6790,03/28/19 05:25:52 PM,1928.8,1917.0,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6791,03/28/19 05:55:52 PM,1928.8,1917.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6792,03/28/19 06:25:52 PM,1929.9,1917.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6793,03/28/19 06:55:52 PM,1930.4,1917.0,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6794,03/28/19 07:25:52 PM,1929.9,1917.6,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6795,03/28/19 07:55:52 PM,1929.9,1918.1,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6796,03/28/19 08:25:52 PM,1930.4,1918.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6797,03/28/19 08:55:52 PM,1931.0,1918.7,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6798,03/28/19 09:25:52 PM,1931.0,1918.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6799,03/28/19 09:55:52 PM,1931.5,1918.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6800,03/28/19 10:25:52 PM,1931.5,1918.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6801,03/28/19 10:55:52 PM,1931.5,1918.7,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6802,03/28/19 11:25:52 PM,1932.6,1919.9,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6803,03/28/19 11:55:52 PM,1933.1,1920.4,48.33,,,,,,,,,,,,,,,,,,,,,,,,
6804,03/29/19 12:25:52 AM,1933.1,1919.9,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6805,03/29/19 12:55:52 AM,1933.1,1920.4,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6806,03/29/19 01:25:52 AM,1933.7,1920.4,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6807,03/29/19 01:55:52 AM,1934.2,1921.6,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6808,03/29/19 02:25:52 AM,1933.7,1921.0,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6809,03/29/19 02:55:52 AM,1934.2,1922.1,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6810,03/29/19 03:25:52 AM,1934.8,1922.1,48.34,,,,,,,,,,,,,,,,,,,,,,,,
6811,03/29/19 03:55:52 AM,1934.8,1922.1,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6812,03/29/19 04:25:52 AM,1934.8,1922.1,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6813,03/29/19 04:55:52 AM,1935.3,1923.3,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6814,03/29/19 05:25:52 AM,1935.8,1923.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6815,03/29/19 05:55:52 AM,1936.4,1923.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6816,03/29/19 06:25:52 AM,1936.4,1923.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6817,03/29/19 06:55:52 AM,1936.9,1923.9,48.36,,,,,,,,,,,,,,,,,,,,,,,,
6818,03/29/19 07:25:52 AM,1936.9,1924.4,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6819,03/29/19 07:55:52 AM,1936.9,1925.0,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6820,03/29/19 08:25:52 AM,1938.0,1925.6,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6821,03/29/19 08:55:52 AM,1937.5,1925.6,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6822,03/29/19 09:25:52 AM,1938.0,1925.6,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6823,03/29/19 09:55:52 AM,1938.6,1925.6,48.38,,,,,,,,,,,,,,,,,,,,,,,,
6824,03/29/19 10:25:52 AM,1938.0,1926.1,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6825,03/29/19 10:55:52 AM,1938.6,1926.7,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6826,03/29/19 11:25:52 AM,1939.6,1927.3,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6827,03/29/19 11:55:52 AM,1939.1,1927.3,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6828,03/29/19 12:25:52 PM,1940.2,1927.3,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6829,03/29/19 12:55:52 PM,1939.6,1927.3,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6830,03/29/19 01:25:52 PM,1940.7,1927.9,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6831,03/29/19 01:55:52 PM,1940.7,1928.4,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6832,03/29/19 02:25:52 PM,1940.7,1929.0,48.40,,,,,,,,,,,,,,,,,,,,,,,,
6833,03/29/19 02:55:52 PM,1941.8,1929.0,48.43,,,,,,,,,,,,,,,,,,,,,,,,
6834,03/29/19 03:25:52 PM,1941.8,1929.0,48.43,,,,,,,,,,,,,,,,,,,,,,,,
6835,03/29/19 03:55:52 PM,1941.8,1929.6,48.43,,,,,,,,,,,,,,,,,,,,,,,,
6836,03/29/19 04:25:52 PM,1941.8,1930.2,48.43,,,,,,,,,,,,,,,,,,,,,,,,
6837,03/29/19 04:55:52 PM,1941.8,1930.2,48.43,,,,,,,,,,,,,,,,,,,,,,,,
6838,03/29/19 05:25:52 PM,1943.4,1930.7,48.45,,,,,,,,,,,,,,,,,,,,,,,,
6839,03/29/19 05:55:52 PM,1943.4,1930.7,48.45,,,,,,,,,,,,,,,,,,,,,,,,
6840,03/29/19 06:25:52 PM,1944.0,1930.7,48.45,,,,,,,,,,,,,,,,,,,,,,,,
6841,03/29/19 06:55:52 PM,1943.4,1931.3,48.45,,,,,,,,,,,,,,,,,,,,,,,,
6842,03/29/19 07:25:52 PM,1944.5,1931.9,48.45,,,,,,,,,,,,,,,,,,,,,,,,
6843,03/29/19 07:55:52 PM,1944.5,1932.4,48.47,,,,,,,,,,,,,,,,,,,,,,,,
