"Plot Title: HSLE"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Temp, °C (LGR S/N: 20370966_duplicate_duplicate_duplicate_duplicate, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
1450,08/08/18 01:23:28 PM,3002.4,3198.6,19.63,,,,,,,,
1451,08/08/18 01:53:28 PM,3001.4,3198.6,19.63,,,,,,,,
1452,08/08/18 02:23:28 PM,3003.0,3199.8,19.65,,,,,,,,
1453,08/08/18 02:53:28 PM,3003.0,3199.8,19.65,,,,,,,,
1454,08/08/18 03:23:28 PM,3003.0,3200.9,19.65,,,,,,,,
1455,08/08/18 03:53:28 PM,3004.0,3200.4,19.65,,,,,,,,
1456,08/08/18 04:23:28 PM,3004.0,3200.9,19.66,,,,,,,,
1457,08/08/18 04:53:28 PM,3004.0,3200.9,19.66,,,,,,,,
1458,08/08/18 05:23:28 PM,3005.1,3201.5,19.65,,,,,,,,
1459,08/08/18 05:53:28 PM,3004.6,3202.1,19.66,,,,,,,,
1460,08/08/18 06:23:28 PM,3005.1,3202.7,19.66,,,,,,,,
1461,08/08/18 06:53:28 PM,3005.6,3202.7,19.66,,,,,,,,
1462,08/08/18 07:23:28 PM,3005.6,3203.3,19.66,,,,,,,,
1463,08/08/18 07:53:28 PM,3006.7,3203.9,19.66,,,,,,,,
1464,08/08/18 08:23:28 PM,3006.7,3203.3,19.67,,,,,,,,
1465,08/08/18 08:53:28 PM,3007.8,3204.5,19.67,,,,,,,,
1466,08/08/18 09:23:28 PM,3007.2,3205.1,19.67,,,,,,,,
1467,08/08/18 09:53:28 PM,3008.3,3205.1,19.67,,,,,,,,
1468,08/08/18 10:23:28 PM,3008.3,3205.1,19.67,,,,,,,,
1469,08/08/18 10:53:28 PM,3008.8,3205.1,19.67,,,,,,,,
1470,08/08/18 11:23:28 PM,3009.9,3205.7,19.68,,,,,,,,
1471,08/08/18 11:53:28 PM,3009.9,3206.9,19.68,,,,,,,,
1472,08/09/18 12:23:28 AM,3009.9,3206.9,19.68,,,,,,,,
1473,08/09/18 12:53:28 AM,3009.9,3207.5,19.68,,,,,,,,
1474,08/09/18 01:23:28 AM,3009.9,3208.0,19.68,,,,,,,,
1475,08/09/18 01:53:28 AM,3012.1,3208.0,19.68,,,,,,,,
1476,08/09/18 02:23:28 AM,3012.6,3208.6,19.68,,,,,,,,
1477,08/09/18 02:53:28 AM,3012.6,3209.8,19.68,,,,,,,,
1478,08/09/18 03:23:28 AM,3013.7,3211.0,19.69,,,,,,,,
1479,08/09/18 03:53:28 AM,3014.7,3211.6,19.69,,,,,,,,
1480,08/09/18 04:23:28 AM,3014.7,3212.2,19.69,,,,,,,,
1481,08/09/18 04:53:28 AM,3015.3,3213.4,19.69,,,,,,,,
1482,08/09/18 05:23:28 AM,3016.3,3214.5,19.69,,,,,,,,
1483,08/09/18 05:53:28 AM,3016.3,3214.0,19.69,,,,,,,,
1484,08/09/18 06:23:28 AM,3017.9,3215.1,19.69,,,,,,,,
1485,08/09/18 06:53:28 AM,3018.5,3216.3,19.70,,,,,,,,
1486,08/09/18 07:23:28 AM,3017.9,3215.7,19.70,,,,,,,,
1487,08/09/18 07:53:28 AM,3019.5,3216.3,19.70,,,,,,,,
1488,08/09/18 08:23:28 AM,3020.6,3216.9,19.70,,,,,,,,
1489,08/09/18 08:53:28 AM,3020.6,3217.5,19.70,,,,,,,,
1490,08/09/18 09:23:28 AM,3020.6,3218.1,19.70,,,,,,,,
1491,08/09/18 09:53:28 AM,3020.6,3218.7,19.72,,,,,,,,
1492,08/09/18 10:23:28 AM,3021.7,3219.3,19.72,,,,,,,,
1493,08/09/18 10:53:28 AM,3021.7,3219.9,19.72,,,,,,,,
1494,08/09/18 11:23:28 AM,3022.7,3219.9,19.72,,,,,,,,
1495,08/09/18 11:53:28 AM,3023.3,3219.9,19.72,,,,,,,,
1496,08/09/18 12:23:28 PM,3023.3,3220.5,19.72,,,,,,,,
1497,08/09/18 12:53:28 PM,3024.3,3221.1,19.73,,,,,,,,
1498,08/09/18 01:23:28 PM,3024.3,3221.6,19.73,,,,,,,,
1499,08/09/18 01:53:28 PM,3024.3,3222.2,19.73,,,,,,,,
1500,08/09/18 02:23:28 PM,3024.3,3221.6,19.73,,,,,,,,
1501,08/09/18 02:53:28 PM,3024.3,3222.2,19.73,,,,,,,,
1502,08/09/18 03:23:28 PM,3024.9,3222.8,19.74,,,,,,,,
1503,08/09/18 03:53:28 PM,3025.9,3222.8,19.74,,,,,,,,
1504,08/09/18 04:23:28 PM,3025.9,3222.8,19.74,,,,,,,,
1505,08/09/18 04:53:28 PM,3025.9,3223.4,19.74,,,,,,,,
1506,08/09/18 05:23:28 PM,3027.0,3223.4,19.74,,,,,,,,
1507,08/09/18 05:53:28 PM,3027.5,3224.0,19.74,,,,,,,,
1508,08/09/18 06:23:28 PM,3027.5,3225.2,19.74,,,,,,,,
1509,08/09/18 06:53:28 PM,3027.5,3224.6,19.74,,,,,,,,
1510,08/09/18 07:23:28 PM,3027.5,3225.8,19.75,,,,,,,,
1511,08/09/18 07:53:28 PM,3027.5,3225.8,19.76,,,,,,,,
1512,08/09/18 08:23:28 PM,3029.1,3225.8,19.75,,,,,,,,
1513,08/09/18 08:53:28 PM,3028.6,3226.4,19.75,,,,,,,,
1514,08/09/18 09:23:28 PM,3029.1,3227.0,19.75,,,,,,,,
1515,08/09/18 09:53:28 PM,3030.2,3227.5,19.76,,,,,,,,
1516,08/09/18 10:23:28 PM,3030.2,3228.1,19.75,,,,,,,,
1517,08/09/18 10:53:28 PM,3030.7,3228.1,19.76,,,,,,,,
1518,08/09/18 11:23:28 PM,3031.8,3228.7,19.76,,,,,,,,
1519,08/09/18 11:53:28 PM,3032.9,3229.3,19.76,,,,,,,,
1520,08/10/18 12:23:28 AM,3031.8,3229.9,19.76,,,,,,,,
1521,08/10/18 12:53:28 AM,3032.9,3230.5,19.76,,,,,,,,
1522,08/10/18 01:23:28 AM,3033.4,3231.1,19.78,,,,,,,,
1523,08/10/18 01:53:28 AM,3032.9,3231.7,19.76,,,,,,,,
1524,08/10/18 02:23:28 AM,3033.9,3232.9,19.76,,,,,,,,
1525,08/10/18 02:53:28 AM,3035.5,3232.9,19.78,,,,,,,,
1526,08/10/18 03:23:28 AM,3035.5,3232.9,19.78,,,,,,,,
1527,08/10/18 03:53:28 AM,3034.5,3232.9,19.78,,,,,,,,
1528,08/10/18 04:23:28 AM,3035.5,3232.9,19.78,,,,,,,,
1529,08/10/18 04:53:28 AM,3035.5,3232.9,19.78,,,,,,,,
1530,08/10/18 05:23:28 AM,3037.2,3234.6,19.79,,,,,,,,
1531,08/10/18 05:53:28 AM,3037.2,3235.8,19.79,,,,,,,,
1532,08/10/18 06:23:28 AM,3038.2,3236.4,19.79,,,,,,,,
1533,08/10/18 06:53:28 AM,3038.2,3236.4,19.79,,,,,,,,
1534,08/10/18 07:23:28 AM,3039.8,3237.0,19.79,,,,,,,,
1535,08/10/18 07:53:28 AM,3039.8,3237.0,19.79,,,,,,,,
1536,08/10/18 08:23:28 AM,3039.8,3237.6,19.80,,,,,,,,
1537,08/10/18 08:53:28 AM,3039.8,3238.2,19.80,,,,,,,,
1538,08/10/18 09:23:28 AM,3040.9,3238.2,19.80,,,,,,,,
1539,08/10/18 09:53:28 AM,3041.4,3238.2,19.80,,,,,,,,
1540,08/10/18 10:23:28 AM,3041.4,3239.4,19.80,,,,,,,,
1541,08/10/18 10:53:28 AM,3041.4,3238.8,19.80,,,,,,,,
1542,08/10/18 11:23:28 AM,3041.4,3239.9,19.80,,,,,,,,
1543,08/10/18 11:53:28 AM,3042.0,3239.9,19.80,,,,,,,,
1544,08/10/18 12:23:28 PM,3041.4,3239.9,19.81,,,,,,,,
1545,08/10/18 12:53:28 PM,3041.4,3238.8,19.81,,,,,,,,
1546,08/10/18 01:23:28 PM,3041.4,3239.4,19.81,,,,,,,,
1547,08/10/18 01:53:28 PM,3042.5,3239.9,19.81,,,,,,,,
1548,08/10/18 02:23:28 PM,3043.0,3240.5,19.81,,,,,,,,
1549,08/10/18 02:53:28 PM,3043.6,3241.7,19.82,,,,,,,,
1550,08/10/18 03:23:28 PM,3044.1,3242.3,19.82,,,,,,,,
1551,08/10/18 03:53:28 PM,3044.1,3242.3,19.82,,,,,,,,
1552,08/10/18 04:23:28 PM,3045.2,3242.9,19.82,,,,,,,,
1553,08/10/18 04:53:28 PM,3045.7,3243.5,19.82,,,,,,,,
1554,08/10/18 05:23:28 PM,3045.7,3243.5,19.84,,,,,,,,
1555,08/10/18 05:53:28 PM,3045.7,3243.5,19.82,,,,,,,,
1556,08/10/18 06:23:28 PM,3047.3,3244.1,19.82,,,,,,,,
1557,08/10/18 06:53:28 PM,3046.8,3244.1,19.84,,,,,,,,
1558,08/10/18 07:23:28 PM,3046.8,3244.7,19.84,,,,,,,,
1559,08/10/18 07:53:28 PM,3047.3,3244.7,19.84,,,,,,,,
1560,08/10/18 08:23:28 PM,3047.3,3244.7,19.84,,,,,,,,
1561,08/10/18 08:53:28 PM,3048.4,3246.4,19.84,,,,,,,,
1562,08/10/18 09:23:28 PM,3048.4,3246.4,19.84,,,,,,,,
1563,08/10/18 09:53:28 PM,3048.9,3247.0,19.85,,,,,,,,
1564,08/10/18 10:23:28 PM,3048.9,3245.8,19.84,,,,,,,,
1565,08/10/18 10:53:28 PM,3048.9,3246.4,19.84,,,,,,,,
1566,08/10/18 11:23:28 PM,3050.0,3247.6,19.85,,,,,,,,
1567,08/10/18 11:53:28 PM,3050.0,3248.2,19.85,,,,,,,,
1568,08/11/18 12:23:28 AM,3051.1,3248.8,19.85,,,,,,,,
1569,08/11/18 12:53:28 AM,3051.1,3248.8,19.85,,,,,,,,
1570,08/11/18 01:23:28 AM,3051.1,3250.0,19.85,,,,,,,,
1571,08/11/18 01:53:28 AM,3051.6,3249.4,19.85,,,,,,,,
1572,08/11/18 02:23:28 AM,3052.7,3250.6,19.85,,,,,,,,
1573,08/11/18 02:53:28 AM,3052.7,3250.6,19.85,,,,,,,,
1574,08/11/18 03:23:28 AM,3053.2,3251.7,19.85,,,,,,,,
1575,08/11/18 03:53:28 AM,3052.7,3251.7,19.86,,,,,,,,
1576,08/11/18 04:23:28 AM,3053.7,3252.3,19.86,,,,,,,,
1577,08/11/18 04:53:28 AM,3055.9,3254.1,19.86,,,,,,,,
1578,08/11/18 05:23:28 AM,3055.9,3254.1,19.86,,,,,,,,
1579,08/11/18 05:53:28 AM,3055.3,3254.1,19.86,,,,,,,,
1580,08/11/18 06:23:28 AM,3055.3,3254.1,19.86,,,,,,,,
1581,08/11/18 06:53:28 AM,3056.4,3255.9,19.86,,,,,,,,
1582,08/11/18 07:23:28 AM,3058.0,3256.4,19.86,,,,,,,,
1583,08/11/18 07:53:28 AM,3058.0,3256.4,19.86,,,,,,,,
1584,08/11/18 08:23:28 AM,3058.0,3257.0,19.87,,,,,,,,
1585,08/11/18 08:53:28 AM,3058.0,3256.4,19.86,,,,,,,,
1586,08/11/18 09:23:28 AM,3059.6,3257.0,19.87,,,,,,,,
1587,08/11/18 09:53:28 AM,3059.6,3257.0,19.87,,,,,,,,
1588,08/11/18 10:23:28 AM,3058.5,3257.6,19.87,,,,,,,,
1589,08/11/18 10:53:28 AM,3059.6,3258.2,19.87,,,,,,,,
1590,08/11/18 11:23:28 AM,3061.2,3259.4,19.87,,,,,,,,
1591,08/11/18 11:53:28 AM,3060.7,3260.0,19.88,,,,,,,,
1592,08/11/18 12:23:28 PM,3062.3,3260.6,19.87,,,,,,,,
1593,08/11/18 12:53:28 PM,3063.4,3260.6,19.88,,,,,,,,
1594,08/11/18 01:23:28 PM,3062.3,3260.6,19.87,,,,,,,,
1595,08/11/18 01:53:28 PM,3062.3,3260.6,19.87,,,,,,,,
1596,08/11/18 02:23:28 PM,3062.3,3260.0,19.88,,,,,,,,
1597,08/11/18 02:53:28 PM,3062.3,3260.6,19.87,,,,,,,,
1598,08/11/18 03:23:28 PM,3062.8,3261.2,19.88,,,,,,,,
1599,08/11/18 03:53:28 PM,3063.9,3262.3,19.88,,,,,,,,
1600,08/11/18 04:23:28 PM,3065.0,3262.9,19.88,,,,,,,,
1601,08/11/18 04:53:28 PM,3065.0,3263.5,19.88,,,,,,,,
1602,08/11/18 05:23:28 PM,3066.0,3263.5,19.89,,,,,,,,
1603,08/11/18 05:53:28 PM,3066.0,3264.1,19.89,,,,,,,,
1604,08/11/18 06:23:28 PM,3066.0,3263.5,19.89,,,,,,,,
1605,08/11/18 06:53:28 PM,3066.0,3264.1,19.89,,,,,,,,
1606,08/11/18 07:23:28 PM,3066.0,3264.1,19.89,,,,,,,,
1607,08/11/18 07:53:28 PM,3066.0,3264.7,19.89,,,,,,,,
1608,08/11/18 08:23:28 PM,3067.7,3264.7,19.89,,,,,,,,
1609,08/11/18 08:53:28 PM,3067.7,3265.3,19.89,,,,,,,,
1610,08/11/18 09:23:28 PM,3067.7,3265.3,19.89,,,,,,,,
1611,08/11/18 09:53:28 PM,3067.7,3265.3,19.91,,,,,,,,
1612,08/11/18 10:23:28 PM,3067.7,3265.3,19.89,,,,,,,,
1613,08/11/18 10:53:28 PM,3067.7,3265.3,19.89,,,,,,,,
1614,08/11/18 11:23:28 PM,3067.7,3266.5,19.91,,,,,,,,
1615,08/11/18 11:53:28 PM,3067.7,3267.0,19.91,,,,,,,,
1616,08/12/18 12:23:28 AM,3068.7,3267.0,19.91,,,,,,,,
1617,08/12/18 12:53:28 AM,3069.3,3268.2,19.91,,,,,,,,
1618,08/12/18 01:23:28 AM,3069.3,3268.2,19.91,,,,,,,,
1619,08/12/18 01:53:28 AM,3070.3,3268.8,19.91,,,,,,,,
1620,08/12/18 02:23:28 AM,3070.9,3269.4,19.91,,,,,,,,
1621,08/12/18 02:53:28 AM,3070.3,3268.8,19.92,,,,,,,,
1622,08/12/18 03:23:28 AM,3070.3,3268.8,19.92,,,,,,,,
1623,08/12/18 03:53:28 AM,3071.9,3270.6,19.91,,,,,,,,
1624,08/12/18 04:23:28 AM,3074.1,3271.2,19.92,,,,,,,,
1625,08/12/18 04:53:28 AM,3074.6,3271.8,19.92,,,,,,,,
1626,08/12/18 05:23:28 AM,3074.6,3271.8,19.92,,,,,,,,
1627,08/12/18 05:53:28 AM,3074.6,3271.8,19.92,,,,,,,,
1628,08/12/18 06:23:28 AM,3074.6,3272.3,19.92,,,,,,,,
1629,08/12/18 06:53:28 AM,3074.6,3272.3,19.92,,,,,,,,
1630,08/12/18 07:23:28 AM,3074.6,3272.3,19.92,,,,,,,,
1631,08/12/18 07:53:28 AM,3075.7,3272.9,19.92,,,,,,,,
1632,08/12/18 08:23:28 AM,3075.7,3273.5,19.92,,,,,,,,
1633,08/12/18 08:53:28 AM,3076.2,3274.7,19.93,,,,,,,,
1634,08/12/18 09:23:28 AM,3077.3,3274.7,19.93,,,,,,,,
1635,08/12/18 09:53:28 AM,3078.4,3275.9,19.93,,,,,,,,
1636,08/12/18 10:23:28 AM,3078.4,3276.5,19.93,,,,,,,,
1637,08/12/18 10:53:28 AM,3078.9,3277.6,19.93,,,,,,,,
1638,08/12/18 11:23:28 AM,3080.0,3277.6,19.94,,,,,,,,
1639,08/12/18 11:53:28 AM,3079.4,3278.2,19.93,,,,,,,,
1640,08/12/18 12:23:28 PM,3080.0,3277.6,19.94,,,,,,,,
1641,08/12/18 12:53:28 PM,3080.0,3277.6,19.93,,,,,,,,
1642,08/12/18 01:23:28 PM,3080.0,3277.6,19.94,,,,,,,,
1643,08/12/18 01:53:28 PM,3080.0,3278.8,19.94,,,,,,,,
1644,08/12/18 02:23:28 PM,3080.0,3279.4,19.94,,,,,,,,
1645,08/12/18 02:53:28 PM,3081.0,3280.0,19.94,,,,,,,,
1646,08/12/18 03:23:28 PM,3081.0,3280.0,19.95,,,,,,,,
1647,08/12/18 03:53:28 PM,3082.7,3280.0,19.94,,,,,,,,
1648,08/12/18 04:23:28 PM,3081.0,3279.4,19.95,,,,,,,,
1649,08/12/18 04:53:28 PM,3081.0,3279.4,19.94,,,,,,,,
1650,08/12/18 05:23:28 PM,3081.0,3280.0,19.95,,,,,,,,
1651,08/12/18 05:53:28 PM,3081.6,3280.6,19.95,,,,,,,,
1652,08/12/18 06:23:28 PM,3082.7,3281.8,19.95,,,,,,,,
1653,08/12/18 06:53:28 PM,3083.7,3282.3,19.95,,,,,,,,
1654,08/12/18 07:23:28 PM,3085.3,3282.9,19.95,,,,,,,,
1655,08/12/18 07:53:28 PM,3083.7,3282.3,19.95,,,,,,,,
1656,08/12/18 08:23:28 PM,3085.3,3282.9,19.95,,,,,,,,
1657,08/12/18 08:53:28 PM,3084.3,3283.5,19.95,,,,,,,,
1658,08/12/18 09:23:28 PM,3084.3,3283.5,19.95,,,,,,,,
1659,08/12/18 09:53:28 PM,3086.4,3284.1,19.95,,,,,,,,
1660,08/12/18 10:23:28 PM,3086.4,3285.3,19.95,,,,,,,,
1661,08/12/18 10:53:28 PM,3086.9,3285.3,19.95,,,,,,,,
1662,08/12/18 11:23:28 PM,3086.4,3284.1,19.97,,,,,,,,
1663,08/12/18 11:53:28 PM,3086.4,3284.7,19.95,,,,,,,,
1664,08/13/18 12:23:28 AM,3088.0,3287.6,19.95,,,,,,,,
1665,08/13/18 12:53:28 AM,3090.7,3288.8,19.97,,,,,,,,
1666,08/13/18 01:23:28 AM,3091.2,3289.4,19.97,,,,,,,,
1667,08/13/18 01:53:28 AM,3090.7,3289.4,19.97,,,,,,,,
1668,08/13/18 02:23:28 AM,3090.2,3288.8,19.97,,,,,,,,
1669,08/13/18 02:53:28 AM,3090.2,3289.4,19.97,,,,,,,,
1670,08/13/18 03:23:28 AM,3090.7,3288.8,19.97,,,,,,,,
1671,08/13/18 03:53:28 AM,3091.2,3288.8,19.97,,,,,,,,
1672,08/13/18 04:23:28 AM,3090.7,3288.8,19.97,,,,,,,,
1673,08/13/18 04:53:28 AM,3090.7,3290.0,19.98,,,,,,,,
1674,08/13/18 05:23:28 AM,3090.7,3290.0,19.97,,,,,,,,
1675,08/13/18 05:53:28 AM,3090.7,3290.0,19.97,,,,,,,,
1676,08/13/18 06:23:28 AM,3090.7,3290.0,19.97,,,,,,,,
1677,08/13/18 06:53:28 AM,3092.3,3290.6,19.97,,,,,,,,
1678,08/13/18 07:23:28 AM,3091.2,3290.6,19.98,,,,,,,,
1679,08/13/18 07:53:28 AM,3091.2,3290.6,19.98,,,,,,,,
1680,08/13/18 08:23:28 AM,3090.7,3290.0,19.97,,,,,,,,
1681,08/13/18 08:53:28 AM,3091.2,3290.6,19.98,,,,,,,,
1682,08/13/18 09:23:28 AM,3092.3,3291.2,19.98,,,,,,,,
1683,08/13/18 09:53:28 AM,3092.8,3292.3,19.97,,,,,,,,
1684,08/13/18 10:23:28 AM,3093.4,3292.3,19.98,,,,,,,,
1685,08/13/18 10:53:28 AM,3093.9,3292.3,19.98,,,,,,,,
1686,08/13/18 11:23:28 AM,3094.5,3292.9,19.98,,,,,,,,
1687,08/13/18 11:53:28 AM,3093.9,3292.3,19.98,,,,,,,,
1688,08/13/18 12:23:28 PM,3093.4,3292.3,19.98,,,,,,,,
1689,08/13/18 12:53:28 PM,3095.0,3292.3,19.98,,,,,,,,
1690,08/13/18 01:23:28 PM,3095.0,3292.9,19.98,,,,,,,,
1691,08/13/18 01:53:28 PM,3095.0,3292.9,19.98,,,,,,,,
1692,08/13/18 02:23:28 PM,3095.0,3292.9,19.98,,,,,,,,
1693,08/13/18 02:53:28 PM,3095.0,3294.1,19.98,,,,,,,,
1694,08/13/18 03:23:28 PM,3095.0,3293.5,19.98,,,,,,,,
1695,08/13/18 03:53:28 PM,3095.0,3294.1,19.98,,,,,,,,
1696,08/13/18 04:23:28 PM,3096.6,3294.7,19.98,,,,,,,,
1697,08/13/18 04:53:28 PM,3096.6,3295.3,19.98,,,,,,,,
1698,08/13/18 05:23:28 PM,3097.1,3295.3,19.98,,,,,,,,
1699,08/13/18 05:53:28 PM,3096.1,3295.3,19.97,,,,,,,,
1700,08/13/18 06:23:28 PM,3097.7,3295.3,19.98,,,,,,,,
1701,08/13/18 06:53:28 PM,3097.7,3296.4,19.98,,,,,,,,
1702,08/13/18 07:23:28 PM,3097.7,3296.4,19.98,,,,,,,,
1703,08/13/18 07:53:28 PM,3098.7,3297.0,19.98,,,,,,,,
1704,08/13/18 08:23:28 PM,3098.7,3297.6,19.98,,,,,,,,
1705,08/13/18 08:53:28 PM,3097.7,3296.4,19.98,,,,,,,,
1706,08/13/18 09:23:28 PM,3097.7,3297.0,19.98,,,,,,,,
1707,08/13/18 09:53:28 PM,3097.7,3296.4,19.98,,,,,,,,
1708,08/13/18 10:23:28 PM,3097.7,3296.4,19.98,,,,,,,,
1709,08/13/18 10:53:28 PM,3096.6,3295.3,19.98,,,,,,,,
1710,08/13/18 11:23:28 PM,3097.7,3295.3,19.98,,,,,,,,
1711,08/13/18 11:53:28 PM,3097.1,3295.3,19.98,,,,,,,,
1712,08/14/18 12:23:28 AM,3096.6,3295.3,19.98,,,,,,,,
1713,08/14/18 12:53:28 AM,3097.7,3295.9,19.98,,,,,,,,
1714,08/14/18 01:23:28 AM,3097.7,3295.9,19.99,,,,,,,,
1715,08/14/18 01:53:28 AM,3097.7,3295.9,19.98,,,,,,,,
1716,08/14/18 02:23:28 AM,3097.7,3296.4,19.98,,,,,,,,
1717,08/14/18 02:53:28 AM,3097.7,3296.4,19.98,,,,,,,,
1718,08/14/18 03:23:28 AM,3098.7,3297.0,19.98,,,,,,,,
1719,08/14/18 03:53:28 AM,3098.7,3297.0,19.98,,,,,,,,
1720,08/14/18 04:23:28 AM,3097.7,3297.0,19.98,,,,,,,,
1721,08/14/18 04:53:28 AM,3098.7,3297.6,19.98,,,,,,,,
1722,08/14/18 05:23:28 AM,3098.7,3297.6,19.98,,,,,,,,
1723,08/14/18 05:53:28 AM,3098.7,3297.6,19.98,,,,,,,,
1724,08/14/18 06:23:28 AM,3098.7,3297.6,19.98,,,,,,,,
1725,08/14/18 06:53:28 AM,3099.3,3298.2,19.98,,,,,,,,
1726,08/14/18 07:23:28 AM,3100.4,3298.2,19.98,,,,,,,,
1727,08/14/18 07:53:28 AM,3100.4,3298.8,19.98,,,,,,,,
1728,08/14/18 08:23:28 AM,3101.4,3299.4,19.98,,,,,,,,
1729,08/14/18 08:53:28 AM,3101.4,3300.0,19.98,,,,,,,,
1730,08/14/18 09:23:28 AM,3101.4,3300.0,19.98,,,,,,,,
1731,08/14/18 09:53:28 AM,3102.0,3300.0,19.98,,,,,,,,
1732,08/14/18 10:23:28 AM,3101.4,3300.6,19.98,,,,,,,,
1733,08/14/18 10:53:28 AM,3101.4,3301.1,19.98,,,,,,,,
1734,08/14/18 11:23:28 AM,3101.4,3300.6,19.98,,,,,,,,
1735,08/14/18 11:53:28 AM,3101.4,3300.6,19.98,,,,,,,,
1736,08/14/18 12:23:28 PM,3102.0,3300.6,19.98,,,,,,,,
1737,08/14/18 12:53:28 PM,3103.0,3301.1,19.98,,,,,,,,
1738,08/14/18 01:23:28 PM,3103.0,3301.7,19.98,,,,,,,,
1739,08/14/18 01:53:28 PM,3104.1,3302.3,19.98,,,,,,,,
1740,08/14/18 02:23:28 PM,3104.1,3302.9,19.98,,,,,,,,
1741,08/14/18 02:53:28 PM,3103.0,3302.9,19.98,,,,,,,,
1742,08/14/18 03:23:28 PM,3104.7,3302.3,19.98,,,,,,,,
1743,08/14/18 03:53:28 PM,3104.1,3302.3,19.98,,,,,,,,
1744,08/14/18 04:23:28 PM,3104.1,3302.3,19.98,,,,,,,,
1745,08/14/18 04:53:28 PM,3104.1,3302.9,19.98,,,,,,,,
1746,08/14/18 05:23:28 PM,3104.7,3302.9,19.98,,,,,,,,
1747,08/14/18 05:53:28 PM,3105.7,3303.5,19.98,,,,,,,,
1748,08/14/18 06:23:28 PM,3105.7,3304.7,19.98,,,,,,,,
1749,08/14/18 06:53:28 PM,3105.7,3304.7,19.98,,,,,,,,
1750,08/14/18 07:23:28 PM,3105.7,3304.1,19.98,,,,,,,,
1751,08/14/18 07:53:28 PM,3105.7,3304.7,19.98,,,,,,,,
1752,08/14/18 08:23:28 PM,3106.3,3305.2,19.98,,,,,,,,
1753,08/14/18 08:53:28 PM,3106.8,3305.2,19.98,,,,,,,,
1754,08/14/18 09:23:28 PM,3107.3,3305.2,19.98,,,,,,,,
1755,08/14/18 09:53:28 PM,3107.3,3305.8,19.98,,,,,,,,
1756,08/14/18 10:23:28 PM,3108.4,3307.0,19.98,,,,,,,,
1757,08/14/18 10:53:28 PM,3108.4,3308.2,19.98,,,,,,,,
1758,08/14/18 11:23:28 PM,3108.4,3307.6,19.98,,,,,,,,
1759,08/14/18 11:53:28 PM,3108.4,3308.2,19.97,,,,,,,,
1760,08/15/18 12:23:28 AM,3108.9,3307.6,19.98,,,,,,,,
1761,08/15/18 12:53:28 AM,3108.4,3307.6,19.97,,,,,,,,
1762,08/15/18 01:23:28 AM,3108.4,3306.4,19.97,,,,,,,,
1763,08/15/18 01:53:28 AM,3108.9,3306.4,19.97,,,,,,,,
1764,08/15/18 02:23:28 AM,3108.4,3307.0,19.97,,,,,,,,
1765,08/15/18 02:53:28 AM,3108.4,3307.0,19.97,,,,,,,,
1766,08/15/18 03:23:28 AM,3107.9,3307.0,19.97,,,,,,,,
1767,08/15/18 03:53:28 AM,3109.5,3307.0,19.97,,,,,,,,
1768,08/15/18 04:23:28 AM,3108.9,3308.2,19.97,,,,,,,,
1769,08/15/18 04:53:28 AM,3110.0,3308.2,19.97,,,,,,,,
1770,08/15/18 05:23:28 AM,3110.0,3308.8,19.97,,,,,,,,
1771,08/15/18 05:53:28 AM,3110.0,3307.6,19.97,,,,,,,,
1772,08/15/18 06:23:28 AM,3108.9,3308.8,19.95,,,,,,,,
1773,08/15/18 06:53:28 AM,3108.9,3308.2,19.97,,,,,,,,
1774,08/15/18 07:23:28 AM,3110.0,3308.8,19.95,,,,,,,,
1775,08/15/18 07:53:28 AM,3110.6,3309.4,19.95,,,,,,,,
1776,08/15/18 08:23:28 AM,3110.6,3309.4,19.95,,,,,,,,
1777,08/15/18 08:53:28 AM,3111.6,3309.4,19.95,,,,,,,,
1778,08/15/18 09:23:28 AM,3110.0,3309.9,19.95,,,,,,,,
1779,08/15/18 09:53:28 AM,3110.0,3309.4,19.95,,,,,,,,
1780,08/15/18 10:23:28 AM,3111.6,3309.9,19.95,,,,,,,,
1781,08/15/18 10:53:28 AM,3112.7,3311.1,19.95,,,,,,,,
1782,08/15/18 11:23:28 AM,3112.7,3311.1,19.95,,,,,,,,
1783,08/15/18 11:53:28 AM,3113.2,3311.1,19.95,,,,,,,,
1784,08/15/18 12:23:28 PM,3113.2,3311.7,19.95,,,,,,,,
1785,08/15/18 12:53:28 PM,3112.7,3311.7,19.95,,,,,,,,
1786,08/15/18 01:23:28 PM,3112.7,3311.1,19.95,,,,,,,,
1787,08/15/18 01:53:28 PM,3113.2,3311.1,19.95,,,,,,,,
1788,08/15/18 02:23:28 PM,3113.2,3311.7,19.95,,,,,,,,
1789,08/15/18 02:53:28 PM,3113.2,3311.1,19.95,,,,,,,,
1790,08/15/18 03:23:28 PM,3113.2,3310.5,19.95,,,,,,,,
