"Plot Title: HSLE"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","High Range, μS/cm (LGR S/N: 20370966, SEN S/N: 20370966)","Temp, °F (LGR S/N: 20370966, SEN S/N: 20370966)","Coupler Detached (LGR S/N: 20370966)","Coupler Attached (LGR S/N: 20370966)","Stopped (LGR S/N: 20370966)","End Of File (LGR S/N: 20370966)"
388,01/17/30 12:53:57 PM,33656.3,55037.4,90.46,,,,
389,01/17/30 01:23:57 PM,33656.3,55037.4,90.25,,,,
390,01/17/30 01:53:57 PM,33656.3,55037.4,89.91,,,,
391,01/17/30 02:23:57 PM,33656.3,55037.4,70.38,,,,
392,01/17/30 02:53:57 PM,6103.2,5992.3,70.38,,,,
393,01/17/30 03:23:57 PM,6093.9,5984.4,70.39,,,,
394,01/17/30 03:53:57 PM,6088.7,5977.0,70.39,,,,
395,01/17/30 04:23:57 PM,6080.7,5972.5,70.39,,,,
396,01/17/30 04:53:57 PM,6074.2,5962.3,70.39,,,,
397,01/17/30 05:23:57 PM,6065.6,5957.3,70.41,,,,
398,01/17/30 05:53:57 PM,6057.1,5949.4,70.41,,,,
399,01/17/30 06:23:57 PM,6048.5,5942.6,70.41,,,,
400,01/17/30 06:53:57 PM,6043.3,5936.4,70.41,,,,
401,01/17/30 07:23:57 PM,6031.4,5929.1,70.41,,,,
402,01/17/30 07:53:57 PM,6028.2,5922.9,70.41,,,,
403,01/17/30 08:23:57 PM,6017.7,5917.2,70.41,,,,
404,01/17/30 08:53:57 PM,6008.5,5909.9,70.41,,,,
405,01/17/30 09:23:57 PM,6003.9,5903.2,70.41,,,,
406,01/17/30 09:53:57 PM,5994.7,5896.5,70.41,,,,
407,01/17/30 10:23:57 PM,5985.6,5889.2,70.39,,,,
408,01/17/30 10:53:57 PM,5979.7,5883.0,70.39,,,,
409,01/17/30 11:23:57 PM,5971.8,5875.1,70.39,,,,
410,01/17/30 11:53:57 PM,5964.0,5869.0,70.39,,,,
411,01/18/30 12:23:57 AM,5958.1,5861.1,70.39,,,,
412,01/18/30 12:53:57 AM,5946.3,5854.4,70.38,,,,
413,01/18/30 01:23:57 AM,5941.1,5847.2,70.39,,,,
414,01/18/30 01:53:57 AM,5930.0,5841.0,70.38,,,,
415,01/18/30 02:23:57 AM,5924.8,5834.3,70.38,,,,
416,01/18/30 02:53:57 AM,5917.0,5826.5,70.38,,,,
417,01/18/30 03:23:57 AM,5905.3,5819.8,70.36,,,,
418,01/18/30 03:53:57 AM,5900.1,5812.5,70.36,,,,
419,01/18/30 04:23:57 AM,5891.6,5805.8,70.36,,,,
420,01/18/30 04:53:57 AM,5883.8,5800.3,70.36,,,,
421,01/18/30 05:23:57 AM,5875.4,5792.5,70.36,,,,
422,01/18/30 05:53:57 AM,5866.9,5785.2,70.32,,,,
423,01/18/30 06:23:57 AM,5859.2,5778.0,70.30,,,,
424,01/18/30 06:53:57 AM,5851.4,5771.3,70.32,,,,
425,01/18/30 07:23:57 AM,5846.2,5764.1,70.30,,,,
426,01/18/30 07:53:57 AM,5835.2,5757.5,70.30,,,,
427,01/18/30 08:23:57 AM,5826.8,5751.4,70.29,,,,
428,01/18/30 08:53:57 AM,5821.6,5745.3,70.27,,,,
429,01/18/30 09:23:57 AM,5813.2,5737.5,70.27,,,,
430,01/18/30 09:53:57 AM,5805.4,5731.4,70.27,,,,
431,01/18/30 10:23:57 AM,5797.7,5724.8,70.27,,,,
432,01/18/30 10:53:57 AM,5789.3,5716.4,70.25,,,,
433,01/18/30 11:23:57 AM,5781.5,5710.4,70.25,,,,
434,01/18/30 11:53:57 AM,5773.8,5704.3,70.23,,,,
435,01/18/30 12:23:57 PM,5762.8,5697.1,70.23,,,,
436,01/18/30 12:53:57 PM,5757.7,5689.9,70.20,,,,
437,01/18/30 01:23:57 PM,5749.9,5682.7,70.20,,,,
438,01/18/30 01:53:57 PM,5739.6,5673.9,70.18,,,,
439,01/18/30 02:23:57 PM,5729.4,5666.7,70.16,,,,
440,01/18/30 02:53:57 PM,5723.6,5659.6,70.16,,,,
441,01/18/30 03:23:57 PM,5715.9,5653.5,70.14,,,,
442,01/18/30 03:53:57 PM,5705.6,5645.8,70.12,,,,
443,01/18/30 04:23:57 PM,5698.5,5640.3,70.12,,,,
444,01/18/30 04:53:57 PM,5690.2,5633.1,70.09,,,,
445,01/18/30 05:23:57 PM,5682.5,5625.4,70.07,,,,
446,01/18/30 05:53:57 PM,5674.8,5619.4,70.07,,,,
447,01/18/30 06:23:57 PM,5667.1,5612.8,70.07,,,,
448,01/18/30 06:53:57 PM,5662.0,5606.8,70.05,,,,
449,01/18/30 07:23:57 PM,5651.8,5599.1,70.03,,,,
450,01/18/30 07:53:57 PM,5644.1,5592.5,70.02,,,,
451,01/18/30 08:23:57 PM,5636.4,5585.9,70.02,,,,
452,01/18/30 08:53:57 PM,5628.8,5578.8,69.98,,,,
453,01/18/30 09:23:57 PM,5621.1,5571.6,69.96,,,,
454,01/18/30 09:53:57 PM,5613.5,5565.6,69.94,,,,
455,01/18/30 10:23:57 PM,5603.9,5558.0,69.94,,,,
456,01/18/30 10:53:57 PM,5596.3,5551.4,69.93,,,,
457,01/18/30 11:23:57 PM,5588.6,5545.4,69.91,,,,
458,01/18/30 11:53:57 PM,5581.0,5538.8,69.89,,,,
459,01/19/30 12:23:57 AM,5573.3,5532.2,69.89,,,,
460,01/19/30 12:53:57 AM,5566.3,5526.8,69.85,,,,
461,01/19/30 01:23:57 AM,5558.1,5519.7,69.85,,,,
462,01/19/30 01:53:57 AM,5553.6,5512.6,69.82,,,,
463,01/19/30 02:23:57 AM,5544.1,5506.0,69.84,,,,
464,01/19/30 02:53:57 AM,5536.5,5500.6,69.80,,,,
465,01/19/30 03:23:57 AM,5531.4,5494.0,69.80,,,,
466,01/19/30 03:53:57 AM,5521.3,5487.5,69.78,,,,
467,01/19/30 04:23:57 AM,5514.3,5481.5,69.75,,,,
468,01/19/30 04:53:57 AM,5506.7,5474.9,69.75,,,,
469,01/19/30 05:23:57 AM,5499.8,5468.4,69.73,,,,
470,01/19/30 05:53:57 AM,5494.7,5462.4,69.73,,,,
471,01/19/30 06:23:57 AM,5487.7,5457.5,69.71,,,,
472,01/19/30 06:53:57 AM,5480.2,5449.9,69.69,,,,
473,01/19/30 07:23:57 AM,5473.2,5445.0,69.69,,,,
474,01/19/30 07:53:57 AM,5463.1,5437.9,69.67,,,,
475,01/19/30 08:23:57 AM,5456.2,5431.9,69.66,,,,
476,01/19/30 08:53:57 AM,5448.6,5425.4,69.62,,,,
477,01/19/30 09:23:57 AM,5441.7,5418.9,69.60,,,,
478,01/19/30 09:53:57 AM,5434.7,5412.9,69.58,,,,
479,01/19/30 10:23:57 AM,6198.5,6070.7,69.13,,,,
480,01/19/30 10:53:57 AM,6562.2,6390.1,69.15,,,,
481,01/19/30 11:23:57 AM,6734.7,6539.9,69.21,,,,
482,01/19/30 11:53:57 AM,6825.9,6625.5,69.22,,,,
483,01/19/30 12:23:57 PM,6871.0,6665.5,69.17,,,,
484,01/19/30 12:53:57 PM,6910.6,6698.4,69.21,,,,
485,01/19/30 01:23:57 PM,6944.8,6729.6,69.22,,,,
486,01/19/30 01:53:57 PM,6962.3,6744.3,69.26,,,,
487,01/19/30 02:23:57 PM,6958.1,6744.3,69.28,,,,
488,01/19/30 02:53:57 PM,6936.4,6721.6,69.24,,,,
489,01/19/30 03:23:57 PM,6929.5,6712.4,69.26,,,,
490,01/19/30 03:53:57 PM,6922.5,6710.0,69.28,,,,
491,01/19/30 04:23:57 PM,6915.5,6702.1,69.26,,,,
492,01/19/30 04:53:57 PM,6911.3,6696.6,69.26,,,,
493,01/19/30 05:23:57 PM,6896.7,6685.6,69.26,,,,
494,01/19/30 05:53:57 PM,6886.3,6677.7,69.24,,,,
495,01/19/30 06:23:57 PM,6874.4,6667.9,69.24,,,,
496,01/19/30 06:53:57 PM,6864.0,6658.2,69.22,,,,
497,01/19/30 07:23:57 PM,6852.9,6646.7,69.22,,,,
498,01/19/30 07:53:57 PM,6838.3,6635.1,69.17,,,,
499,01/19/30 08:23:57 PM,6827.9,6622.4,69.17,,,,
500,01/19/30 08:53:57 PM,6814.1,6612.1,69.15,,,,
501,01/19/30 09:23:57 PM,6803.0,6600.7,69.15,,,,
502,01/19/30 09:53:57 PM,6799.6,6598.9,69.13,,,,
503,01/19/30 10:23:57 PM,6837.6,6630.9,69.04,,,,
504,01/19/30 10:53:57 PM,6878.6,6673.4,69.01,,,,
505,01/19/30 11:23:57 PM,6946.2,6732.6,68.99,,,,
506,01/19/30 11:53:57 PM,6993.8,6778.1,68.97,,,,
507,01/20/30 12:23:57 AM,7046.4,6823.8,68.94,,,,
508,01/20/30 12:53:57 AM,7085.1,6859.8,68.94,,,,
509,01/20/30 01:23:57 AM,7116.9,6888.5,68.92,,,,
510,01/20/30 01:53:57 AM,7139.5,6909.7,68.94,,,,
511,01/20/30 02:23:57 AM,7148.7,6917.2,68.97,,,,
512,01/20/30 02:53:57 AM,7148.7,6915.4,68.97,,,,
513,01/20/30 03:23:57 AM,7145.1,6915.4,68.97,,,,
514,01/20/30 03:53:57 AM,7141.6,6907.9,68.97,,,,
515,01/20/30 04:23:57 AM,7126.1,6899.1,68.97,,,,
516,01/20/30 04:53:57 AM,7117.6,6890.4,68.97,,,,
517,01/20/30 05:23:57 AM,7109.1,6882.9,68.94,,,,
518,01/20/30 05:53:57 AM,7102.0,6874.8,68.94,,,,
519,01/20/30 06:23:57 AM,7091.5,6864.2,68.94,,,,
520,01/20/30 06:53:57 AM,7078.8,6854.2,68.94,,,,
521,01/20/30 07:23:57 AM,7071.7,6844.3,68.94,,,,
522,01/20/30 07:53:57 AM,7056.2,6833.1,68.94,,,,
523,01/20/30 08:23:57 AM,7045.7,6822.0,68.94,,,,
524,01/20/30 08:53:57 AM,7033.0,6810.8,68.92,,,,
525,01/20/30 09:23:57 AM,7021.8,6799.7,68.94,,,,
526,01/20/30 09:53:57 AM,7005.7,6788.0,68.92,,,,
527,01/20/30 10:23:57 AM,6995.9,6778.1,68.92,,,,
528,01/20/30 10:53:57 AM,6984.7,6767.0,68.92,,,,
529,01/20/30 11:23:57 AM,6974.2,6755.3,68.92,,,,
530,01/20/30 11:53:57 AM,6960.2,6744.3,68.92,,,,
531,01/20/30 12:23:57 PM,6950.4,6735.1,68.92,,,,
532,01/20/30 12:53:57 PM,6939.9,6726.5,68.92,,,,
533,01/20/30 01:23:57 PM,6929.5,6714.3,68.90,,,,
534,01/20/30 01:53:57 PM,6918.3,6705.7,68.90,,,,
535,01/20/30 02:23:57 PM,6903.7,6695.3,68.90,,,,
536,01/20/30 02:53:57 PM,6899.5,6685.6,68.90,,,,
537,01/20/30 03:23:57 PM,6885.6,6675.8,68.88,,,,
538,01/20/30 03:53:57 PM,6875.1,6667.9,68.88,,,,
539,01/20/30 04:23:57 PM,6867.5,6658.8,68.88,,,,
540,01/20/30 04:53:57 PM,6855.7,6650.3,68.88,,,,
541,01/20/30 05:23:57 PM,6845.3,6640.0,68.88,,,,
542,01/20/30 05:53:57 PM,6836.3,6632.1,68.86,,,,
543,01/20/30 06:23:57 PM,6828.6,6622.4,68.86,,,,
544,01/20/30 06:53:57 PM,6817.6,6614.0,68.86,,,,
545,01/20/30 07:23:57 PM,6806.5,6605.5,68.83,,,,
546,01/20/30 07:53:57 PM,6798.9,6597.7,68.83,,,,
547,01/20/30 08:23:57 PM,6788.5,6589.2,68.81,,,,
548,01/20/30 08:53:57 PM,6778.1,6580.8,68.81,,,,
549,01/20/30 09:23:57 PM,6771.2,6573.0,68.81,,,,
550,01/20/30 09:53:57 PM,6760.2,6565.1,68.81,,,,
551,01/20/30 10:23:57 PM,6753.3,6556.7,68.81,,,,
552,01/20/30 10:53:57 PM,6746.4,6547.7,68.81,,,,
553,01/20/30 11:23:57 PM,6736.1,6540.5,68.81,,,,
554,01/20/30 11:53:57 PM,6728.5,6534.5,68.81,,,,
555,01/21/30 12:23:57 AM,6718.2,6526.1,68.79,,,,
556,01/21/30 12:53:57 AM,6710.6,6519.0,68.81,,,,
557,01/21/30 01:23:57 AM,6704.4,6511.2,68.81,,,,
558,01/21/30 01:53:57 AM,6693.4,6504.0,68.79,,,,
559,01/21/30 02:23:57 AM,6687.3,6497.5,68.81,,,,
560,01/21/30 02:53:57 AM,6677.0,6488.5,68.81,,,,
561,01/21/30 03:23:57 AM,6670.1,6482.0,68.81,,,,
562,01/21/30 03:53:57 AM,6662.6,6474.2,68.81,,,,
563,01/21/30 04:23:57 AM,6653.0,6468.3,68.81,,,,
564,01/21/30 04:53:57 AM,6646.1,6461.2,68.81,,,,
565,01/21/30 05:23:57 AM,6635.9,6453.4,68.81,,,,
566,01/21/30 05:53:57 AM,6629.0,6446.3,68.83,,,,
567,01/21/30 06:23:57 AM,6622.9,6438.6,68.81,,,,
568,01/21/30 06:53:57 AM,6612.6,6432.1,68.81,,,,
569,01/21/30 07:23:57 AM,6606.5,6425.0,68.83,,,,
570,01/21/30 07:53:57 AM,6594.9,6416.7,68.83,,,,
571,01/21/30 08:23:57 AM,6588.7,6410.8,68.83,,,,
572,01/21/30 08:53:57 AM,6581.9,6403.7,68.83,,,,
573,01/21/30 09:23:57 AM,6571.7,6397.2,68.83,,,,
574,01/21/30 09:53:57 AM,6564.9,6389.5,68.81,,,,
575,01/21/30 10:23:57 AM,6558.8,6383.7,68.83,,,,
576,01/21/30 10:53:57 AM,6552.0,6376.6,68.83,,,,
577,01/21/30 11:23:57 AM,6542.4,6369.5,68.81,,,,
578,01/21/30 11:53:57 AM,6535.7,6362.5,68.81,,,,
579,01/21/30 12:23:57 PM,6529.5,6357.2,68.81,,,,
580,01/21/30 12:53:57 PM,6518.7,6349.0,68.81,,,,
581,01/21/30 01:23:57 PM,6511.9,6343.1,68.81,,,,
582,01/21/30 01:53:57 PM,6501.7,6336.6,68.81,,,,
583,01/21/30 02:23:57 PM,6499.7,6329.6,68.81,,,,
584,01/21/30 02:53:57 PM,6489.5,6323.8,68.81,,,,
585,01/21/30 03:23:57 PM,6482.8,6316.7,68.79,,,,
586,01/21/30 03:53:57 PM,6472.6,6310.3,68.79,,,,
587,01/21/30 04:23:57 PM,6467.2,6303.9,68.79,,,,
588,01/21/30 04:53:57 PM,6463.8,6298.0,68.77,,,,
589,01/21/30 05:23:57 PM,6453.7,6292.2,68.77,,,,
590,01/21/30 05:53:57 PM,6447.6,6287.0,68.77,,,,
591,01/21/30 06:23:57 PM,6441.5,6279.4,68.77,,,,
592,01/21/30 06:53:57 PM,6434.1,6275.3,68.77,,,,
593,01/21/30 07:23:57 PM,6428.0,6267.7,68.77,,,,
594,01/21/30 07:53:57 PM,6424.6,6261.9,68.77,,,,
595,01/21/30 08:23:57 PM,6415.2,6257.3,68.76,,,,
596,01/21/30 08:53:57 PM,6408.5,6252.0,68.77,,,,
597,01/21/30 09:23:57 PM,6402.4,6245.7,68.77,,,,
598,01/21/30 09:53:57 PM,6396.3,6240.4,68.77,,,,
599,01/21/30 10:23:57 PM,6389.6,6236.4,68.77,,,,
600,01/21/30 10:53:57 PM,6382.9,6230.0,68.77,,,,
601,01/21/30 11:23:57 PM,6377.5,6224.8,68.77,,,,
602,01/21/30 11:53:57 PM,6370.8,6220.1,68.77,,,,
603,01/22/30 12:23:57 AM,6367.4,6214.4,68.77,,,,
604,01/22/30 12:53:57 AM,6361.4,6209.1,68.77,,,,
605,01/22/30 01:23:57 AM,6355.3,6203.4,68.77,,,,
606,01/22/30 01:53:57 AM,6346.0,6199.3,68.79,,,,
607,01/22/30 02:23:57 AM,6342.6,6193.5,68.79,,,,
608,01/22/30 02:53:57 AM,6333.9,6188.9,68.79,,,,
609,01/22/30 03:23:57 AM,6333.2,6183.2,68.79,,,,
610,01/22/30 03:53:57 AM,6326.5,6179.1,68.81,,,,
611,01/22/30 04:23:57 AM,6317.8,6172.2,68.81,,,,
612,01/22/30 04:53:57 AM,6313.8,6168.2,68.81,,,,
613,01/22/30 05:23:57 AM,6306.4,6163.0,68.83,,,,
614,01/22/30 05:53:57 AM,6302.4,6157.8,68.83,,,,
615,01/22/30 06:23:57 AM,6296.4,6152.6,68.83,,,,
616,01/22/30 06:53:57 AM,6290.4,6147.5,68.83,,,,
617,01/22/30 07:23:57 AM,6284.4,6142.3,68.83,,,,
618,01/22/30 07:53:57 AM,6277.0,6136.5,68.86,,,,
619,01/22/30 08:23:57 AM,6271.0,6132.5,68.86,,,,
620,01/22/30 08:53:57 AM,6265.0,6126.8,68.86,,,,
621,01/22/30 09:23:57 AM,6259.0,6121.1,68.86,,,,
622,01/22/30 09:53:57 AM,6253.7,6116.5,68.86,,,,
623,01/22/30 10:23:57 AM,6247.7,6110.7,68.86,,,,
624,01/22/30 10:53:57 AM,6240.4,6105.0,68.86,,,,
625,01/22/30 11:23:57 AM,6235.0,6100.4,68.86,,,,
626,01/22/30 11:53:57 AM,6231.0,6093.6,68.86,,,,
627,01/22/30 12:23:57 PM,6222.4,6089.0,68.86,,,,
628,01/22/30 12:53:57 PM,6215.7,6083.3,68.86,,,,
629,01/22/30 01:23:57 PM,6209.8,6077.6,68.86,,,,
630,01/22/30 01:53:57 PM,6204.4,6072.4,68.86,,,,
631,01/22/30 02:23:57 PM,6198.5,6066.7,68.83,,,,
632,01/22/30 02:53:57 PM,6189.8,6061.6,68.86,,,,
633,01/22/30 03:23:57 PM,6186.5,6057.6,68.86,,,,
634,01/22/30 03:53:57 PM,6180.6,6050.2,68.83,,,,
635,01/22/30 04:23:57 PM,6175.2,6046.2,68.83,,,,
636,01/22/30 04:53:57 PM,6166.0,6041.7,68.83,,,,
637,01/22/30 05:23:57 PM,6159.3,6036.0,68.81,,,,
638,01/22/30 05:53:57 PM,6156.7,6031.4,68.81,,,,
639,01/22/30 06:23:57 PM,6147.4,6024.6,68.81,,,,
640,01/22/30 06:53:57 PM,6142.1,6019.5,68.81,,,,
641,01/22/30 07:23:57 PM,6138.8,6014.4,68.83,,,,
642,01/22/30 07:53:57 PM,6129.6,6008.7,68.81,,,,
643,01/22/30 08:23:57 PM,6124.9,6004.2,68.81,,,,
644,01/22/30 08:53:57 PM,6121.0,5998.5,68.81,,,,
645,01/22/30 09:23:57 PM,6115.7,5993.4,68.81,,,,
646,01/22/30 09:53:57 PM,6106.5,5988.3,68.81,,,,
647,01/22/30 10:23:57 PM,6103.8,5983.8,68.81,,,,
648,01/22/30 10:53:57 PM,6094.6,5978.7,68.81,,,,
649,01/22/30 11:23:57 PM,6092.0,5973.1,68.81,,,,
650,01/22/30 11:53:57 PM,6086.0,5968.5,68.81,,,,
651,01/23/30 12:23:57 AM,6078.1,5964.6,68.81,,,,
652,01/23/30 12:53:57 AM,6074.8,5958.4,68.81,,,,
653,01/23/30 01:23:57 AM,6068.9,5954.4,68.81,,,,
654,01/23/30 01:53:57 AM,6062.3,5948.8,68.81,,,,
655,01/23/30 02:23:57 AM,6060.3,5944.8,68.83,,,,
656,01/23/30 02:53:57 AM,6054.4,5940.9,68.83,,,,
657,01/23/30 03:23:57 AM,6045.9,5935.3,68.86,,,,
658,01/23/30 03:53:57 AM,6039.3,5931.3,68.83,,,,
659,01/23/30 04:23:57 AM,6037.3,5927.9,68.86,,,,
660,01/23/30 04:53:57 AM,6200.5,6072.4,68.86,,,,
661,01/23/30 05:23:57 AM,6267.0,6129.7,68.76,,,,
662,01/23/30 05:53:57 AM,6297.1,6158.4,68.77,,,,
663,01/23/30 06:23:57 AM,6310.5,6168.2,68.81,,,,
664,01/23/30 06:53:57 AM,6313.8,6172.2,68.83,,,,
665,01/23/30 07:23:57 AM,6310.5,6170.5,68.86,,,,
666,01/23/30 07:53:57 AM,6307.1,6165.9,68.86,,,,
667,01/23/30 08:23:57 AM,6301.8,6161.3,68.88,,,,
668,01/23/30 08:53:57 AM,6297.7,6157.8,68.90,,,,
669,01/23/30 09:23:57 AM,6289.7,6152.6,68.90,,,,
670,01/23/30 09:53:57 AM,6285.7,6146.9,68.90,,,,
671,01/23/30 10:23:57 AM,6279.7,6142.3,68.90,,,,
672,01/23/30 10:53:57 AM,6275.7,6137.7,68.90,,,,
673,01/23/30 11:23:57 AM,6270.4,6133.1,68.92,,,,
674,01/23/30 11:53:57 AM,6263.7,6129.7,68.92,,,,
675,01/23/30 12:23:57 PM,6261.7,6123.9,68.92,,,,
676,01/23/30 12:53:57 PM,6255.0,6119.9,68.92,,,,
677,01/23/30 01:23:57 PM,6251.7,6115.9,68.92,,,,
678,01/23/30 01:53:57 PM,6245.0,6113.0,68.92,,,,
679,01/23/30 02:23:57 PM,6239.7,6108.5,68.92,,,,
680,01/23/30 02:53:57 PM,6237.0,6105.0,68.92,,,,
681,01/23/30 03:23:57 PM,6231.0,6098.2,68.92,,,,
682,01/23/30 03:53:57 PM,6227.7,6095.3,68.92,,,,
683,01/23/30 04:23:57 PM,6221.7,6091.3,68.92,,,,
684,01/23/30 04:53:57 PM,6218.4,6086.1,68.92,,,,
685,01/23/30 05:23:57 PM,6213.1,6082.1,68.92,,,,
686,01/23/30 05:53:57 PM,6207.1,6078.7,68.92,,,,
687,01/23/30 06:23:57 PM,6203.8,6073.0,68.92,,,,
688,01/23/30 06:53:57 PM,6197.8,6069.6,68.92,,,,
689,01/23/30 07:23:57 PM,6191.8,6064.5,68.92,,,,
690,01/23/30 07:53:57 PM,6189.2,6062.2,68.92,,,,
691,01/23/30 08:23:57 PM,6183.2,6058.2,68.92,,,,
692,01/23/30 08:53:57 PM,6176.6,6053.1,68.92,,,,
693,01/23/30 09:23:57 PM,6173.9,6050.8,68.92,,,,
694,01/23/30 09:53:57 PM,6168.0,6046.2,68.92,,,,
695,01/23/30 10:23:57 PM,6168.0,6042.8,68.92,,,,
696,01/23/30 10:53:57 PM,6162.7,6038.3,68.94,,,,
697,01/23/30 11:23:57 PM,6156.0,6034.9,68.94,,,,
698,01/23/30 11:53:57 PM,6152.7,6032.0,68.97,,,,
699,01/24/30 12:23:57 AM,6147.4,6026.9,68.97,,,,
700,01/24/30 12:53:57 AM,6144.1,6023.5,68.97,,,,
701,01/24/30 01:23:57 AM,6140.8,6019.5,68.99,,,,
702,01/24/30 01:53:57 AM,6134.9,6015.5,68.99,,,,
703,01/24/30 02:23:57 AM,6128.9,6011.6,69.01,,,,
704,01/24/30 02:53:57 AM,6126.9,6009.3,69.01,,,,
705,01/24/30 03:23:57 AM,6120.3,6004.8,69.03,,,,
706,01/24/30 03:53:57 AM,6118.3,6000.8,69.04,,,,
707,01/24/30 04:23:57 AM,6114.4,5997.4,69.04,,,,
708,01/24/30 04:53:57 AM,6109.1,5993.4,69.04,,,,
709,01/24/30 05:23:57 AM,6105.8,5989.5,69.06,,,,
710,01/24/30 05:53:57 AM,6100.5,5986.6,69.10,,,,
711,01/24/30 06:23:57 AM,6096.6,5982.7,69.10,,,,
712,01/24/30 06:53:57 AM,6093.9,5979.9,69.12,,,,
713,01/24/30 07:23:57 AM,6088.7,5975.9,69.13,,,,
714,01/24/30 07:53:57 AM,6085.4,5971.9,69.13,,,,
715,01/24/30 08:23:57 AM,6082.7,5968.0,69.13,,,,
716,01/24/30 08:53:57 AM,6079.4,5965.7,69.15,,,,
717,01/24/30 09:23:57 AM,6070.9,5961.2,69.15,,,,
718,01/24/30 09:53:57 AM,6068.2,5957.8,69.15,,,,
719,01/24/30 10:23:57 AM,6062.3,5953.3,69.17,,,,
720,01/24/30 10:53:57 AM,6059.7,5949.9,69.17,,,,
721,01/24/30 11:23:57 AM,6055.7,5945.4,69.21,,,,
722,01/24/30 11:53:57 AM,6051.1,5940.9,69.21,,,,
723,01/24/30 12:23:57 PM,6047.9,5937.5,69.22,,,,
724,01/24/30 12:53:57 PM,6038.7,5933.0,69.22,,,,
725,01/24/30 01:23:57 PM,6036.0,5929.6,69.22,,,,
726,01/24/30 01:53:57 PM,6033.4,5925.1,69.24,,,,
727,01/24/30 02:23:57 PM,6027.5,5921.2,69.24,,,,
728,01/24/30 02:53:57 PM,6024.9,5916.7,69.24,,,,
729,01/24/30 03:23:57 PM,6019.6,5913.3,69.26,,,,
730,01/24/30 03:53:57 PM,6013.7,5908.8,69.24,,,,
731,01/24/30 04:23:57 PM,6007.8,5904.9,69.26,,,,
732,01/24/30 04:53:57 PM,6002.6,5900.4,69.26,,,,
733,01/24/30 05:23:57 PM,5999.3,5897.0,69.26,,,,
734,01/24/30 05:53:57 PM,5996.7,5893.1,69.26,,,,
735,01/24/30 06:23:57 PM,5990.1,5888.0,69.28,,,,
736,01/24/30 06:53:57 PM,5984.9,5884.1,69.28,,,,
737,01/24/30 07:23:57 PM,5979.0,5880.2,69.28,,,,
738,01/24/30 07:53:57 PM,5973.1,5875.7,69.28,,,,
739,01/24/30 08:23:57 PM,5967.9,5869.5,69.31,,,,
740,01/24/30 08:53:57 PM,5960.1,5863.4,69.31,,,,
741,01/24/30 09:23:57 PM,5953.5,5857.2,69.31,,,,
742,01/24/30 09:53:57 PM,5945.7,5850.5,69.33,,,,
743,01/24/30 10:23:57 PM,5937.9,5843.8,69.33,,,,
744,01/24/30 10:53:57 PM,5932.0,5838.2,69.35,,,,
745,01/24/30 11:23:57 PM,5926.1,5833.2,69.35,,,,
746,01/24/30 11:53:57 PM,5920.3,5828.2,69.35,,,,
747,01/25/30 12:23:57 AM,5914.4,5822.0,69.37,,,,
748,01/25/30 12:53:57 AM,5909.2,5819.2,69.39,,,,
749,01/25/30 01:23:57 AM,5904.0,5813.7,69.39,,,,
750,01/25/30 01:53:57 AM,5898.1,5809.2,69.39,,,,
751,01/25/30 02:23:57 AM,5892.9,5804.7,69.44,,,,
752,01/25/30 02:53:57 AM,5889.7,5801.4,69.44,,,,
753,01/25/30 03:23:57 AM,5884.5,5797.5,69.46,,,,
754,01/25/30 03:53:57 AM,5881.9,5793.6,69.48,,,,
755,01/25/30 04:23:57 AM,5876.7,5789.1,69.48,,,,
756,01/25/30 04:53:57 AM,5873.4,5786.9,69.49,,,,
757,01/25/30 05:23:57 AM,5870.2,5782.5,69.51,,,,
758,01/25/30 05:53:57 AM,5864.3,5779.1,69.51,,,,
759,01/25/30 06:23:57 AM,5861.8,5776.4,69.55,,,,
760,01/25/30 06:53:57 AM,5859.2,5773.0,69.57,,,,
761,01/25/30 07:23:57 AM,5854.0,5770.2,69.57,,,,
762,01/25/30 07:53:57 AM,5850.7,5766.9,69.58,,,,
763,01/25/30 08:23:57 AM,5845.5,5762.5,69.60,,,,
764,01/25/30 08:53:57 AM,4674.3,55037.4,77.50,,,,
765,01/25/30 09:23:57 AM,33656.3,55037.4,77.25,,,,
766,01/25/30 09:53:57 AM,33656.3,55037.4,77.00,,,,
767,01/25/30 10:23:57 AM,33656.3,55037.4,76.78,,,,
768,01/25/30 10:53:57 AM,33656.3,55037.4,76.59,,,,
769,01/25/30 11:23:57 AM,33656.3,55037.4,76.39,,,,
770,01/25/30 11:53:57 AM,33656.3,55037.4,76.15,,,,
771,01/25/30 12:23:57 PM,33656.3,55037.4,76.05,,,,
772,01/25/30 12:53:57 PM,33656.3,55037.4,75.85,,,,
773,01/25/30 01:23:57 PM,33656.3,55037.4,75.67,,,,
774,01/25/30 01:53:57 PM,33656.3,55037.4,75.51,,,,
775,01/25/30 02:23:57 PM,33656.3,55037.4,69.66,,,,
776,01/25/30 02:53:57 PM,5788.6,5714.2,69.67,,,,
