Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2020-02-20 13:49:36	83	6-4	0	0	5	0.706625	-0.304827	
2020-02-20 14:34:36	84	6-4	0	0	4.6	0.32676	-0.546883	
2020-02-20 14:36:01	84	6-4	0	0	4.7	0.58528	-0.835316	
2020-02-20 15:31:38	85	6-6	0	0	4.4	0.595195	-0.581866	
2020-02-20 15:33:03	85	6-6	0	0	4.4	0.703987	-7.97309	
2020-02-20 15:06:52	86	6-0	0	0	4.5	0.546138	-0.414555	
2020-02-20 15:08:18	86	6-0	0	0	4.5	0.474414	-0.657912	
2020-02-20 15:49:43	87	6-3	0	0	4.3	0.75307	-0.489976	
2020-02-20 15:51:09	87	6-3	0	0	4.2	0.914298	-0.518089	
2020-02-20 15:10:31	88	6-1	0	0	4.5	0.604444	-0.38918	
2020-02-20 15:11:57	88	6-1	0	0	4.5	0.833717	-0.462764	
