Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2020-01-17 11:46:56	29		0	0	4	0.270103	-0.0974427	
2020-01-17 10:49:19	3		0	0.038	7.1	1.51615	-1.01698	
2020-01-17 10:50:45	3		0	0.031	6.6	3.88366	-2.01198	
2020-01-17 11:25:21	30		0	0	3.4	0.542754	-0.149407	
2020-01-17 11:26:47	30		0	0	3.4	0.483772	-0.214209	
2020-01-17 10:45:58	31		0.0056	0.1618	8.56	0.756846	-0.454416	
2020-01-17 10:47:23	31		0.014	0.215	8	1.60297	-0.989571	
2020-01-17 11:06:15	32		0	0.006	4.3	0.835521	-0.273585	
2020-01-17 11:07:41	32		0	0.006	4.2	0.918751	-0.403306	
2020-01-17 11:48:41	4		0	0	4.1	1.31322	-0.308514	
2020-01-17 11:50:07	4		0	0	4	3.51534	-0.792917	
2020-01-17 10:56:03	49		0	0.033	5.5	0.383933	-0.0160149	
2020-01-17 10:57:29	49		0	0.027	5.4	0.507556	-0.0018001	
2020-01-17 11:51:52	50		0	0	4	0.281919	-0.0445752	
2020-01-17 11:53:17	50		0	0	4	0.589368	-0.0992991	
2020-01-17 10:39:18	51		0.051	0.455	11.6	0.400199	-0.172104	
2020-01-17 10:40:43	51		0.053	0.441	11	0.428867	-0.42751	
2020-01-17 11:42:27	52		0	0.006	4	0.317885	-0.115171	
2020-01-17 11:43:53	52		0	0.004	4	0.370095	-0.298208	
2020-01-17 10:42:47	61		0.054	0.403	9.8	0.416902	-0.168321	
2020-01-17 10:44:13	61		0.001	0.037	9	0.474092	-0.286921	
2020-01-17 11:02:47	62		0	0.006	4.6	0.395372	-0.105559	
2020-01-17 11:04:13	62		0	0.012	4.4	0.726096	-0.153451	
2020-01-17 11:19:12	63		0	0	3.5	2.26734	0.384368	
2020-01-17 11:20:37	63		0	0	3.6	2.01901	0.123431	
2020-01-17 11:31:48	64		0	0	3.5	0.700107	-0.196341	
2020-01-17 11:33:14	64		0	0.001	3.6	1.25071	-0.226185	
2020-01-17 10:52:32	70		0	0	6.2	0.492572	-0.0530032	
2020-01-17 10:53:56	70		0	0.0396364	5.98182	0.763671	-0.28502	
2020-01-17 11:16:10	71		0	0.006	3.5	0.341324	0.958253	
2020-01-17 11:17:36	71		0	0.002	3.5	0.559786	1.80887	
2020-01-17 11:35:03	72		0	0	3.8	0.401037	-0.119113	
2020-01-17 11:36:29	72		0	0	3.9	0.455273	-0.149856	
2020-01-24 14:59:15	77	5	0.003	0.136	12.3	1.14111	-2.38355	
2020-01-24 15:00:40	77	5	0.003	0.138	12.1	0.562476	-0.292923	
2020-01-24 15:31:47	78	6-0	0	0.04	10.8	2.22803	-0.0208608	
2020-01-24 15:33:12	78	6-0	0.019	0.06	11	1.23507	-0.129443	
2020-01-24 15:24:20	79	5-1	0	0.014	11.1	1.07442	0.186518	
2020-01-24 15:25:46	79	5-1	0	0.025	11.1	0.522207	-0.245074	
2020-01-24 15:10:49	80	5-4	0	0	11.3	1.39529	-1.7955	
2020-01-24 15:12:15	80	5-4	0	0.008	11.1	0.747621	-1.00395	
2020-01-24 15:27:48	9	5-5	0	0	10.8	1.45033	-0.105139	
2020-01-24 15:29:13	9	5-5	0.011	0.036	10.8	1.00573	-0.0948951	
