Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2019-12-19 12:35:16	14		0	0	7.3	1.15009	-0.182558	
2019-12-19 12:37:31	35		0	0	7.1	2.24695	-0.116776	
2019-12-19 12:38:57	35		0	0.004	7.1	2.40745	-0.183524	
2019-12-19 12:40:54	13		0	0	7	0.351985	-0.145774	
2019-12-19 12:42:20	13		0	0	6.9	0.514849	-0.167242	
2019-12-19 12:44:18	7		0	0	6.7	0.842948	-0.182993	
2019-12-19 12:45:44	7		0	0	6.6	0.845444	-0.218793	
2019-12-19 12:47:55	73		0	0	6.5	1.03487	-1.60599	
2019-12-19 12:49:21	73		0	0	6.5	1.35981	-0.200974	
2019-12-19 12:51:22	15		0	0	6.6	0.592256	-0.00453757	
2019-12-19 12:52:47	15		0	0	6.36	0.558371	-0.132427	
2019-12-19 12:55:02	96		0	0	7.1	1.36576	-0.00684087	
2019-12-19 12:56:27	96		0	0	6.9	1.45484	-0.0915362	
2019-12-19 12:58:22	34		0	0	6.6	0.829555	-0.257788	
2019-12-19 12:59:47	34		0	0	6.38	0.988381	-0.294102	
2019-12-19 13:02:30	75		0	0	5.9	2.69717	-9.80745	
2019-12-19 13:03:56	75		0	0	5.8	2.93454	0.101738	
2019-12-19 13:06:29	8		0	0	5.8	2.15941	-0.583202	
2019-12-19 13:07:55	8		0	0	5.7	1.71633	-0.208815	
2019-12-19 13:10:01	95		0	0	5.7	1.35985	-0.933211	
2019-12-19 13:11:27	95		0	0	5.7	1.36292	-1.16514	
2019-12-19 13:13:43	33		0	0	5.7	1.14785	-0.642215	
2019-12-19 13:15:08	33		0	0	5.6	1.21899	-0.557547	
2019-12-19 13:47:28	27		0	0.002	5.13333	0.758764	-0.205361	
2019-12-19 13:48:54	27		0	0.002	5.5	0.627411	-0.458468	
2019-12-19 13:50:54	97		0	0.002	5.5	1.35074	-0.138338	
2019-12-19 13:52:20	97		0	0.002	5.4	1.518	-0.13461	
2019-12-19 13:54:26	22		0	0.00509091	5.12727	0.774024	-0.0961311	
2019-12-19 13:55:51	22		0	0	4.9	0.773778	-0.1073	
2019-12-19 13:57:42	10		0	0	4.9	1.20412	-0.12704	
2019-12-19 13:59:07	10		0	0.002	4.9	0.740743	-0.215163	
2019-12-19 14:01:01	26		0	0	5	0.956206	-0.178457	
2019-12-19 14:02:27	26		0	0	4.96	0.842754	-0.0931979	
2019-12-19 14:04:23	100		0	0	5.18636	1.45228	-0.0865011	
2019-12-19 14:05:49	100		0	0	5.3	1.42547	-0.150269	
2019-12-19 14:07:33	12		0	0.002	5.3	0.739821	-0.00249371	
2019-12-19 14:08:58	12		0	0.002	5.2	0.556998	-0.170025	
2019-12-19 14:10:53	78		0	0	5.1	2.11529	-0.0687238	
2019-12-19 14:12:19	78		0	0	5	3.12025	-0.0562482	
2019-12-19 14:16:58	99		0	0	5	0.987646	-0.0276626	
2019-12-19 14:18:24	99		0	0	4.88	1.2139	-0.0881358	
2019-12-19 14:20:18	9		0	0	5	1.49931	-0.708946	
2019-12-19 14:21:43	9		0	0	5	1.39909	-0.240866	
2019-12-19 14:23:23	79		0	0	5	0.780022	-0.336507	
2019-12-19 14:24:49	79		0	0	5	0.90603	-0.400019	
2019-12-19 14:26:36	25		0	0	5.1	0.736077	-0.265281	
2019-12-19 14:28:02	25		0	0	5.2	0.986044	-0.382822	
2019-12-19 14:30:30	97		0	0	5.3	1.48134	-0.852268	
2019-12-19 14:31:55	97		0	0	5.1	1.19074	-0.432141	
2019-12-19 14:33:40	77		0	0	5	1.1586	-0.616842	
2019-12-19 14:35:06	77		0	0	4.9	0.963333	-0.590314	
2019-12-19 14:40:02	23		0	0	4.7	0.936463	-0.214439	
2019-12-19 14:41:28	23		0	0	4.7	0.971608	-0.232054	
2019-12-19 14:43:16	80		0	0	4.7	1.1358	-1.52842	
2019-12-19 14:44:41	80		0	0	4.6	0.89767	-1.24159	
2019-12-19 14:46:26	28		0	0	4.64	1.18418	-0.595413	
2019-12-19 14:47:52	28		0	0	4.5	1.00104	-0.586322	
2019-12-19 14:52:18	21		0	0	4.3	1.01278	-0.565878	
2019-12-19 14:53:44	21		0	0	4.3	0.759882	-0.487073	
2019-12-19 14:56:03	11		0	0	4.2	2.07341	-0.268732	
2019-12-19 14:57:28	11		0	0	4.2	1.44202	-0.169189	
2019-12-19 14:59:32	24		0	0	4.3	2.99193	-0.582937	
2019-12-19 15:00:59	24		0	0	4.3	2.3845	-0.689059	
2019-12-19 15:03:09	119		0	0	4.3	1.23279	-1.80669	
2019-12-19 15:04:34	119		0	0	4.1	1.1548	-2.18339	
2019-12-19 15:06:27	120		0	0	4	1.46872	-1.94208	
2019-12-19 15:07:53	120		0	0	3.9	1.16249	-1.64946	
2019-12-19 15:09:42	117		0	0	3.8	1.03611	-1.44169	
2019-12-19 15:11:07	117		0	0	3.7	1.00434	-1.3793	
2019-12-19 15:12:53	118		0	0	3.6	1.2568	-1.3403	
2019-12-19 15:14:19	118		0	0	3.5	0.979106	-1.16698	
2019-12-19 15:19:08	121		0	0	3	1.5267	-1.05892	
2019-12-19 15:20:34	121		0	0	2.9	1.3728	-1.25461	
2019-12-19 15:22:32	124		0	0	2.9	1.02005	-1.70361	
2019-12-19 15:23:58	124		0	0	2.9	0.990687	-1.94959	
2019-12-19 15:25:51	122		0	0	3	1.82079	-3.20648	
2019-12-19 15:27:17	122		0	0	2.9	0.918785	-2.62181	
2019-12-19 15:29:12	123		0	0	2.9	1.28675	-1.79734	
2019-12-19 15:30:38	123		0	0	2.9	1.2862	-1.84479	
