Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2019-12-20 13:05:16	2		0	0	3.2	0.43442	-0.243363	
2019-12-20 13:07:14	30		0	0	3.2	1.52071	-0.400516	
2019-12-20 13:08:39	30		0	0	3.1	1.03226	-0.354917	
2019-12-20 13:10:38	92		0	0	2.9	2.17241	-1.25701	
2019-12-20 13:12:04	92		0	0	2.9	0.819166	-0.573418	
2019-12-20 13:14:13	17		0	0	2.9	1.07434	0.37807	
2019-12-20 13:15:39	17		0	0	2.9	1.13208	0.448532	
2019-12-20 13:17:29	63		0	0	3	4.54865	-0.123467	
2019-12-20 13:18:55	63		0	0	2.9	2.85107	-0.108408	
2019-12-20 13:20:56	71		0	0	2.9	0.550028	2.38969	
2019-12-20 13:22:23	71		0	0	2.9	0.74617	3.38253	
2019-12-20 13:24:17	1		0	0	2.8	1.3687	-0.136901	
2019-12-20 13:25:42	1		0	0	2.8	1.19735	-0.10577	
2019-12-20 13:27:28	69		0	0	2.8	1.023	-0.365795	
2019-12-20 13:28:53	69		0	0	2.56364	0.960059	-0.379157	
2019-12-20 13:30:37	62		0	0	2.2	0.557991	-0.0988508	
2019-12-20 13:32:02	62		0	0	2.2	0.799822	-0.138309	
2019-12-20 13:33:44	32		0	0	2.1	1.32085	-0.425778	
2019-12-20 13:35:10	32		0	0	2.1	0.982354	-0.392737	
2019-12-20 13:45:31	20		0	0	2.2	1.11016	-0.544639	
2019-12-20 13:46:56	20		0	0	2.2	1.06629	-0.511133	
2019-12-20 13:49:13	18		0	0	2.2	2.31438	-0.487035	
2019-12-20 13:50:39	18		0	0	2.1	1.36045	-0.247375	
2019-12-20 13:52:47	3		0	0	2	0.90554	-0.423675	
2019-12-20 13:54:13	3		0	0	2	0.807412	-0.602257	
2019-12-20 13:56:08	70		0	0	2.06818	0.892987	-0.371205	
2019-12-20 13:57:34	70		0	0	2.2	0.77148	-0.291804	
2019-12-20 13:59:35	49		0	0	2.4	1.18258	0.0692008	
2019-12-20 14:01:01	49		0	0	2.4	0.955372	0.0283062	
2019-12-20 14:02:56	89		0	0	2.4	0.687912	0.211261	
2019-12-20 14:04:22	89		0	0	2.5	0.899031	0.292078	
2019-12-20 14:06:22	31		0	0	2.4	0.868625	-0.585084	
2019-12-20 14:07:47	31		0	0	2.4	1.09275	-0.646646	
2019-12-20 14:09:37	61		0	0	2.2	0.446764	-0.290781	
2019-12-20 14:11:03	61		0	0	2.3	0.6297	-0.363055	
2019-12-20 14:13:05	51		0	0	2.3	0.540203	-0.260732	
2019-12-20 14:14:30	51		0	0	2.4	0.49335	-0.179413	
