Item#	Date_IV	Obs#	Port#	Exp_Flux	File Name	Exp_Flux[2]	soilp_t_IV	soilp_m_IV	
* 82	2020-01-24 15:58:33	2		0	119	0	10.4	0	
* 83	2020-01-24 16:00:49	1		1.04759	117	-1.46022	10.3	0	
* 84	2020-01-24 16:02:14	2		1.21717	117	-1.09019	10.3	0.001	
* 85	2020-01-24 16:04:24	1		1.01025	120	-2.09602	10.1	0	
* 86	2020-01-24 16:05:49	2		0.648949	120	-0.857897	9.9	0	
* 87	2020-01-24 16:08:01	1		0.732481	118	-1.23649	9.6	0	
* 88	2020-01-24 16:09:27	2		0.703168	118	-0.712183	9.5	0	
* 89	2020-01-24 16:11:48	1		1.82184	121	-0.893235	9.5	0	
* 90	2020-01-24 16:13:13	2		0	121	0	9.3	0	
* 91	2020-01-24 16:15:11	1		0.923116	124	-1.39675	9.3	0	
* 92	2020-01-24 16:16:37	2		0	124	0	9.5	0	
* 93	2020-01-24 16:18:38	1		2.25088	122	-2.79021	9.6	0	
* 94	2020-01-24 16:20:04	2		1.14966	122	-1.89593	9.6	0	
* 95	2020-01-24 16:22:31	1		2.02705	123	-3.08143	9.6	0	
* 96	2020-01-24 16:23:57	2		1.47804	123	-1.65207	9.6	0	
