Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2020-04-03 12:04:41	45	9-8	0.033	0.44	16.2	0.982044	-0.214957	
2020-04-03 12:06:06	45	9-8	0.033	0.441	16.2	1.17411	-0.292544	
2020-04-03 12:08:21	67	9-7	0.017	0.293	16	1.73809	-0.559154	
2020-04-03 12:09:46	67	9-7	0.012	0.273	15.8	2.03057	-0.722447	
2020-04-03 12:11:41	65	9-6	0.023	0.416	15.7	0.766716	-0.0898487	
2020-04-03 12:13:06	65	9-6	0.022	0.418	15.7	1.19243	-0.243133	
2020-04-03 12:17:28	46	9-9	0.022	0.422	15.72	1.40743	-0.506905	
2020-04-03 12:18:54	46	9-9	0.022	0.411	16	1.28942	-0.509342	
2020-04-03 12:20:44	81	9-9	0.014	0.305	15.7	1.29716	-0.41218	
2020-04-03 12:22:09	81	9-9	0.014	0.308	15.7	2.10927	-0.608106	
2020-04-03 12:24:12	47	9-9	0.014	0.311	15.7	0.980727	-0.274087	
2020-04-03 12:25:37	47	9-9	0.021	0.367	15.8	0.843472	-0.108423	
2020-04-03 12:27:34	38	9-7	0.018	0.372	15.7	1.54389	-0.625226	
2020-04-03 12:29:00	38	9-7	0.018	0.374	15.8	2.21088	-0.874349	
2020-04-03 12:31:00	83	9-7	0.027	0.391	16	0.718278	-0.109899	
2020-04-03 12:32:24	83	9-7	0.0281364	0.396591	16.1591	0.827612	-0.130622	
2020-04-03 12:34:24	48	9-7	0.028	0.4	16.7	0.900584	-0.14079	
2020-04-03 12:35:49	48	9-7	0.02	0.338	16.8	1.44001	-0.207205	
2020-04-03 12:37:53	66	9-9	0.001	0.009	16.7	0.868326	-0.2056	
2020-04-03 12:39:19	66	9-9	0.001	0.012	16.7	3.81099	-1.05047	
2020-04-03 12:41:24	82	10-1	0.001	0.012	17	1.77648	-0.744992	
2020-04-03 12:42:50	82	10-1	0.024	0.346	17	2.5195	-0.901819	
2020-04-03 12:44:48	37	10	0.011	0.27	17	1.8052	-0.765829	
2020-04-03 12:46:13	37	10	0.011	0.274	17	1.86153	-0.787712	
2020-04-03 12:48:26	39	9-9	-0.003	-0.00199999	16.9333	1.92588	-0.396513	
2020-04-03 12:49:51	39	9-9	0.021	0.407	17.2	2.78499	-0.541735	
2020-04-03 12:59:28	51	9-9	-0.00581818	-0.0972273	17	0.733245	-0.0652095	
2020-04-03 13:00:54	51	9-9	0.03	0.498	16.8	0.636401	-0.194864	
2020-04-03 13:03:00	61	9-9	0.013	0.323	16.7	1.43307	-0.496953	
2020-04-03 13:04:26	61	9-9	0.0142727	0.332636	16.7	2.03824	-0.67146	
2020-04-03 13:07:32	31	9-8	0.00931818	0.280818	16.7	2.32772	-0.552947	
2020-04-03 13:08:57	31	9-8	0.004	0.194	16.7	2.74803	-0.650132	
2020-04-03 13:10:54	3	9-9	0.008	0.288	17	1.88881	-0.32871	
2020-04-03 13:12:19	3	9-9	0.008	0.293	17	3.99807	-0.819552	
2020-04-03 13:14:21	70	9-9	0.008	0.297	17.2	1.67064	-0.00144129	
2020-04-03 13:15:46	70	9-9	0.024	0.459	17.3	2.91657	-0.0289056	
2020-04-03 13:17:48	49	9-8	0.028	0.558	17.5	1.95452	0.101131	
2020-04-03 13:19:14	49	9-8	0.028	0.564	17.9	1.92691	0.0997579	
2020-04-03 13:21:14	18	9-9	0.003	0.112	18	1.24774	-0.016377	
2020-04-03 13:22:40	18	9-9	0.013	0.484	17.9	3.3316	-0.119062	
2020-04-03 13:24:41	32	9-9	0.023	0.556	17.7	0.802469	0.0390222	
2020-04-03 13:26:06	32	9-9	0.023	0.556	17.7	0.64817	-0.0125768	
2020-04-03 13:28:27	62	9-7	0.024	0.560545	17.5545	0.970879	-0.099865	
2020-04-03 13:29:53	62	9-7	0.024	0.544	17.3	1.34409	-0.0852863	
2020-04-03 13:32:14	69	9-9	0.022	0.542	17.2	2.53852	-0.0240922	
2020-04-03 13:33:40	69	9-9	0.022	0.542	17.2	2.14122	-0.161539	
2020-04-03 13:35:43	1	9-6	0.022	0.633	17.2	4.61901	2.57245	
2020-04-03 13:37:09	1	9-6	0.022	0.633	16.8	3.82173	2.14253	
2020-04-03 13:39:11	71	9-7	0.003	0.123	16.5	2.39864	0.142299	
2020-04-03 13:40:36	71	9-7	0.023	0.523	16.7	2.69901	0.0389722	
2020-04-03 13:42:46	63	9-6	0.022	0.435	17	1.19122	-0.0177821	
2020-04-03 13:44:11	63	9-6	0.021	0.439	17	0.874953	-0.0290795	
2020-04-03 13:46:02	17	9-6	0.004	0.117	17.2	1.50391	0.0922672	
2020-04-03 13:47:28	17	9-6	0.011	0.4188	17.16	1.0936	-0.0149522	
2020-04-03 13:49:39	30	9-9	0.014	0.444	17.3	1.76947	-0.140796	
2020-04-03 13:51:04	30	9-9	0.014	0.45	17.5	1.84541	-0.282447	
2020-04-03 13:53:00	2	9-9	0.02	0.53	17.9	1.14658	-0.140986	
2020-04-03 13:54:25	2	9-9	0.022	0.531	17.9	0.969316	-0.0713941	
2020-04-03 13:56:35	64	9-8	0.017	0.331	17.9	1.28179	-0.0168141	
2020-04-03 13:58:00	64	9-8	0.017	0.333	18	1.56629	-0.0975361	
2020-04-03 13:59:56	72	9-7	0.03	0.557	18	0.648792	0.0123457	
2020-04-03 14:01:22	72	9-7	0.03	0.557	18.2	0.912694	-0.0356995	
2020-04-03 14:03:16	19	9-7	0.03	0.55	18.2	1.00157	-0.0346433	
2020-04-03 14:04:42	19	9-7	0.022	0.512	18.4	1.02454	-0.115499	
2020-04-03 14:06:41	4	9-9	0.023	0.481	18.2	1.57308	-0.0355558	
2020-04-03 14:08:07	4	9-9	0.023	0.484	18.2	1.29143	-0.0755711	
2020-04-03 14:10:01	50	9-9	0.021	0.529	18	1.69554	-0.128515	
2020-04-03 14:11:25	50	9-9	0.022	0.532	17.1591	1.02354	-0.126135	
2020-04-03 14:13:27	29	9-8	0.0232	0.5464	15.64	0.96744	-0.287873	
2020-04-03 14:14:52	29	9-8	0.019	0.503	16.7	0.894601	-0.042705	
2020-04-03 14:16:55	52	9-8	0.036	0.577	17.3	1.67414	-0.0950998	
2020-04-03 14:18:20	52	9-8	0.036	0.577	17.3	1.4383	-0.11956	
