Date_IV	File Name	Comments	soilp_c_IV	soilp_m_IV	soilp_t_IV	Exp_Flux	Exp_Flux[2]	
2020-03-26 10:04:02	22		0	0	10.8	1.6632	-0.0959203	
2020-03-26 10:06:10	10		0	0	10.8	2.51179	-0.27278	
2020-03-26 10:07:36	10		0	0	11	1.53669	-0.323309	
2020-03-26 10:09:31	78		0	0	11	1.86312	0.114816	
2020-03-26 10:10:56	78		0	0	11	3.0342	-0.0307962	
2020-03-26 10:13:02	12		0	0	11	0.819103	-0.2099	
2020-03-26 10:14:28	12		0	0	11	0.92904	-0.202956	
2020-03-26 10:16:17	26		0	0	10.8	1.30663	-0.177075	
2020-03-26 10:17:42	26		0	0	10.8	1.58543	-0.134763	
2020-03-26 10:19:31	24		0	0	10.8	3.63382	-0.281285	
2020-03-26 10:20:56	24		0	0	10.84	2.88731	-0.622777	
2020-03-26 10:22:50	25		0	0	10.7	1.75466	-0.191604	
2020-03-26 10:24:16	25		0	0	11.1	1.95311	-0.315089	
2020-03-26 10:26:16	79		0	0	11.3	2.52181	-0.684192	
2020-03-26 10:27:42	79		0	0	11.6	2.26297	-0.682976	
2020-03-26 10:29:27	9		0	0	12.3	1.75691	-0.177947	
2020-03-26 10:30:53	9		0	0	12.6591	1.6146	-0.265953	
2020-03-26 10:32:43	77		0	0	13.3	0.654873	-0.132279	
2020-03-26 10:34:08	77		0	0	13.3	1.42339	-0.218847	
2020-03-26 10:36:05	11		0	0	13.1	2.49517	-0.0943195	
2020-03-26 10:37:31	11		0	0	13.3	2.23702	-0.627537	
2020-03-26 10:39:28	23		0	0	13.3	3.36643	-0.811281	
2020-03-26 10:40:53	23		0	0	13.0409	1.84999	-0.203384	
2020-03-26 10:43:04	80		0	0	12.4	1.51197	-0.9451	
2020-03-26 10:44:29	80		0	0	12.4	1.67208	-0.981341	
2020-03-26 10:46:36	28		0	0	12.4	2.52288	-0.416947	
2020-03-26 10:48:02	28		0	0	12.4	1.88252	-0.319193	
2020-03-26 10:49:52	21		0	0	12.4	1.61249	-0.340294	
2020-03-26 10:51:17	21		0	0	12.3	1.22046	-0.321459	
2020-03-26 10:53:33	119		0	0	12.3	1.65268	-0.745644	
2020-03-26 10:54:58	119		0	0	12.3727	1.71065	-1.00638	
2020-03-26 10:56:54	118		0	0	12.68	1.51536	-0.478139	
2020-03-26 10:58:19	118		0	0	12.8	1.78385	-0.592039	
2020-03-26 11:00:21	117		0	0	12.8	3.0744	-0.927454	
2020-03-26 11:01:47	117		0	0	13.1	2.17944	-0.808367	
2020-03-26 11:03:33	120		0	0	13.3	1.01043	-0.5447	
2020-03-26 11:04:58	120		0	0	13.2667	1.65871	-0.787292	
2020-03-26 11:07:08	123		0	0	13.4	2.64964	-1.8156	
2020-03-26 11:08:34	123		0	0	13.5	2.14743	-1.5307	
2020-03-26 11:10:33	122		0	0	13.7	2.63053	-1.7427	
2020-03-26 11:11:59	122		0	0	13.74	1.7266	-1.58846	
2020-03-26 11:13:52	124		0	0	13.4	1.17256	-0.627819	
2020-03-26 11:15:18	124		0	0	13.4	1.94233	-0.980148	
2020-03-26 11:17:25	121		0	0	13.3	1.93742	-0.837471	
2020-03-26 11:18:50	121		0	0	13.5	2.60084	-0.868429	
